"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
8601,"1,3-Dihydroxynaphthalene","C10H8O2","C1=CC=C2C(=C1)C=C(C=C2O)O",160.17
8602,"Chlorthenoxazine","C10H10ClNO2","C1=CC=C2C(=C1)C(=O)NC(O2)CCCl",211.64
8603,"","C17H19KN2O5S","CC(C(=O)NC1C2N(C1=O)C(C(S2)(C)C)C(=O)[O-])OC3=CC=CC=C3.[K+]",402.5
8604,"(2S,5R,6R)-3,3-dimethyl-7-oxo-6-[[(2R)-2-phenoxypropanoyl]amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C17H20N2O5S","CC(C(=O)NC1C2N(C1=O)C(C(S2)(C)C)C(=O)O)OC3=CC=CC=C3",364.4
8605,"","C16H17KN2O5S","CC1(C(N2C(S1)C(C2=O)NC(=O)COC3=CC=CC=C3)C(=O)[O-])C.[K+]",388.5
8606,"Captan","C9H8Cl3NO2S","C1C=CCC2C1C(=O)N(C2=O)SC(Cl)(Cl)Cl",300.6
8607,"Folpet","C9H4Cl3NO2S","C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl",296.6
8608,"","C7H6KNO3","C1=CC(=C(C=C1N)O)C(=O)[O-].[K+]",191.23
8609,"Phenyl 4-aminosalicylate","C13H11NO3","C1=CC=C(C=C1)OC(=O)C2=C(C=C(C=C2)N)O",229.23
8610,"Diethyl ethylmalonate","C9H16O4","CCC(C(=O)OCC)C(=O)OCC",188.22
8611,"","C7H6CaNO3+","C1=CC(=C(C=C1N)O)C(=O)[O-].[Ca+2]",192.21
8612,"Chloroprocaine","C13H19ClN2O2","CCN(CC)CCOC(=O)C1=C(C=C(C=C1)N)Cl",270.75
8613,"","C9H7INNaO3","C1=CC=C(C(=C1)C(=O)NCC(=O)[O-])I.[Na+]",327.05
8614,"N-(2-Iodobenzoyl)glycine","C9H8INO3","C1=CC=C(C(=C1)C(=O)NCC(=O)O)I",305.07
8615,"Phenethyl anthranilate","C15H15NO2","C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2N",241.28
8616,"Peucedanin","C15H14O4","CC(C)C1=C(C2=C(O1)C=C3C(=C2)C=CC(=O)O3)OC",258.27
8617,"Indole-3-Butyric Acid","C12H13NO2","C1=CC=C2C(=C1)C(=CN2)CCCC(=O)O",203.24
8618,"","C4H4O6","C(=C(O)O)(C(=O)C(=O)O)O",148.07
8619,"","C6H8O6","COC(=C(C(=O)C(=O)OC)O)O",176.12
8620,"Pentachlorothiophenol","C6HCl5S","C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)S",282.4
8621,"2,4-Dichloro-3,5-dimethylphenol","C8H8Cl2O","CC1=CC(=C(C(=C1Cl)C)Cl)O",191.05
8622,"(2-Hydroxy-3-methyl-6-nitrophenyl)mercury","C7H6HgNO3","CC1=C(C(=C(C=C1)[N+](=O)[O-])[Hg])O",352.72
8623,"o-Toluenesulfonyl chloride","C7H7ClO2S","CC1=CC=CC=C1S(=O)(=O)Cl",190.65
8624,"Azosulfamide","C18H14N4Na2O10S3","CC(=O)NC1=C(C=C2C=C(C(=C(C2=C1)O)N=NC3=CC=C(C=C3)S(=O)(=O)N)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+]",588.5
8625,"6-(Acetylamino)-3-(2-(4-(aminosulfonyl)phenyl)diazenyl)-4-hydroxy-2,7-naphthalenedisulfonic acid","C18H16N4O10S3","CC(=O)NC1=C(C=C2C=C(C(=C(C2=C1)O)N=NC3=CC=C(C=C3)S(=O)(=O)N)S(=O)(=O)O)S(=O)(=O)O",544.5
8626,"Solasulfone","C30H28N2Na4O14S5","C1=CC=C(C=C1)C(CC(NC2=CC=C(C=C2)S(=O)(=O)C3=CC=C(C=C3)NC(CC(C4=CC=CC=C4)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+]",892.8
8627,"Phenopryldiasulfone","C30H32N2O14S5","C1=CC=C(C=C1)C(CC(NC2=CC=C(C=C2)S(=O)(=O)C3=CC=C(C=C3)NC(CC(C4=CC=CC=C4)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O",804.9
8628,"2-Amino-5-chlorobenzenesulphonic acid","C6H6ClNO3S","C1=CC(=C(C=C1Cl)S(=O)(=O)O)N",207.64
8629,"Udp-Glucose","C15H24N2O17P2","C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O",566.30
8630,"Chloramben","C7H5Cl2NO2","C1=C(C=C(C(=C1C(=O)O)Cl)N)Cl",206.02
8631,"3,5-Diiodosalicylic acid","C7H4I2O3","C1=C(C=C(C(=C1C(=O)O)O)I)I",389.91
8632,"2,5-Dioxo-2,5-dihydrofuran-3,4-diyl dibenzoate","C18H10O7","C1=CC=C(C=C1)C(=O)OC2=C(C(=O)OC2=O)OC(=O)C3=CC=CC=C3",338.3
8633,"Menthyl Anthranilate","C17H25NO2","CC1CCC(C(C1)OC(=O)C2=CC=CC=C2N)C(C)C",275.4
8634,"","C15H21NO9","CNCC(C1=CC(=C(C=C1)O)O)O.C(C(C1C(=O)C(=C(O1)O)O)O)O",359.33
8635,"Methyl Anthranilate","C8H9NO2","COC(=O)C1=CC=CC=C1N",151.16
8636,"","C7H5NaO2S","C1=CC=C(C(=C1)C(=O)[O-])S.[Na+]",176.17
8637,"2,4-Dichloro-1-(dichloromethyl)benzene","C7H4Cl4","C1=CC(=C(C=C1Cl)Cl)C(Cl)Cl",229.9
8638,"2-Anisidine hydrochloride","C7H10ClNO","COC1=CC=CC=C1N.Cl",159.61
8639,"Khinozol","C18H16N2O6S","C1=CC2=C(C(=C1)O)[NH+]=CC=C2.C1=CC2=C(C(=C1)O)[NH+]=CC=C2.[O-]S(=O)(=O)[O-]",388.4
8640,"1-Naphthylamine","C10H9N","C1=CC=C2C(=C1)C=CC=C2N",143.18
