"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
34101,"Ammonium, (terephthaloyldimethylene)bis(((2-cyano-2-hydroxycyclohexyl)methyl)dimethyl-, dibromide, dibenzoate (ester)","C44H52Br2N4O6","C[N+](C)(CC1CCCCC1(C#N)OC(=O)C2=CC=CC=C2)CC(=O)C3=CC=C(C=C3)C(=O)C[N+](C)(C)CC4CCCCC4(C#N)OC(=O)C5=CC=CC=C5.[Br-].[Br-]",892.7
34102,"(2-Benzoyloxy-2-cyanocyclohexyl)methyl-[2-[4-[2-[(2-benzoyloxy-2-cyanocyclohexyl)methyl-dimethylazaniumyl]acetyl]phenyl]-2-oxoethyl]-dimethylazanium","C44H52N4O6+2","C[N+](C)(CC1CCCCC1(C#N)OC(=O)C2=CC=CC=C2)CC(=O)C3=CC=C(C=C3)C(=O)C[N+](C)(C)CC4CCCCC4(C#N)OC(=O)C5=CC=CC=C5",732.9
34103,"Ammonium, (terephthaloyldimethylene)bis(((2-hydroxycyclohexyl)methyl)dimethyl-, dibromide, dibenzoate","C42H54Br2N2O6","C[N+](C)(CC1CCCCC1OC(=O)C2=CC=CC=C2)CC(=O)C3=CC=C(C=C3)C(=O)C[N+](C)(C)CC4CCCCC4OC(=O)C5=CC=CC=C5.[Br-].[Br-]",842.7
34104,"(2-Benzoyloxycyclohexyl)methyl-[2-[4-[2-[(2-benzoyloxycyclohexyl)methyl-dimethylazaniumyl]acetyl]phenyl]-2-oxoethyl]-dimethylazanium","C42H54N2O6+2","C[N+](C)(CC1CCCCC1OC(=O)C2=CC=CC=C2)CC(=O)C3=CC=C(C=C3)C(=O)C[N+](C)(C)CC4CCCCC4OC(=O)C5=CC=CC=C5",682.9
34105,"Ammonium, dimethyl(2-hydroxyethyl)(trimethylsilylmethyl)-, iodide, benzoate","C15H26INO2Si","C[N+](C)(CCOC(=O)C1=CC=CC=C1)C[Si](C)(C)C.[I-]",407.36
34106,"2-Benzoyloxyethyl-dimethyl-(trimethylsilylmethyl)azanium","C15H26NO2Si+","C[N+](C)(CCOC(=O)C1=CC=CC=C1)C[Si](C)(C)C",280.46
34107,"Ammonium, trimethyl(2-(trimethylsilyloxy)ethyl)-, iodide","C8H22INOSi","C[N+](C)(C)CCO[Si](C)(C)C.[I-]",303.26
34108,"Trimethyl(2-trimethylsilyloxyethyl)azanium","C8H22NOSi+","C[N+](C)(C)CCO[Si](C)(C)C",176.35
34109,"Dimethylbiphenyl (mixed isomers)","C14H14","CC1=C(C(=CC=C1)C2=CC=CC=C2)C",182.26
34110,"1,2,3,4-Tetrafluorobenzene;1,2,3,5-tetrafluorobenzene;1,2,4,5-tetrafluorobenzene","C18H6F12","C1=CC(=C(C(=C1F)F)F)F.C1=C(C=C(C(=C1F)F)F)F.C1=C(C(=CC(=C1F)F)F)F",450.2
34111,"Isonipecotamide, 1-(3-(5H-dibenz(b,f)azepin-5-yl)propyl)-4-piperidino-, hydrochloride, hydrate (2:4:1)","C28H38Cl2N4O","C1CC[NH+](CC1)C2(CC[NH+](CC2)CCCN3C4=CC=CC=C4C=CC5=CC=CC=C53)C(=O)N.[Cl-].[Cl-]",517.5
34112,"1-(3-Benzo[b][1]benzazepin-11-ylpropyl)-4-piperidin-1-ylpiperidine-4-carboxamide","C28H36N4O","C1CCN(CC1)C2(CCN(CC2)CCCN3C4=CC=CC=C4C=CC5=CC=CC=C53)C(=O)N",444.6
34113,"Isonipecotamide, 1-(3-(5H-dibenz(b,f)azepin-5-yl)propyl)-4-(dimethylamino)-, hydrochloride, hydrate (2:4:1)","C25H34Cl2N4O","C[NH+](C)C1(CC[NH+](CC1)CCCN2C3=CC=CC=C3C=CC4=CC=CC=C42)C(=O)N.[Cl-].[Cl-]",477.5
34114,"1-(3-Benzo[b][1]benzazepin-11-ylpropyl)-4-(dimethylamino)piperidine-4-carboxamide","C25H32N4O","CN(C)C1(CCN(CC1)CCCN2C3=CC=CC=C3C=CC4=CC=CC=C42)C(=O)N",404.5
34115,"Isonipecotamide, 1-(3-(9,9-dimethyl-10-acridanyl)propyl)-4-(dimethylamino)-, hydrochloride, hydrate (4:8:1)","C26H38Cl2N4O","CC1(C2=CC=CC=C2N(C3=CC=CC=C31)CCC[NH+]4CCC(CC4)(C(=O)N)[NH+](C)C)C.[Cl-].[Cl-]",493.5
34116,"1-[3-(9,9-Dimethylacridin-10-yl)propyl]-4-(dimethylamino)piperidine-4-carboxamide","C26H36N4O","CC1(C2=CC=CC=C2N(C3=CC=CC=C31)CCCN4CCC(CC4)(C(=O)N)N(C)C)C",420.6
34117,"Acridan, 9,9-dimethyl-10-(3-(4-(4-methyl-1-piperazinyl)piperidino)propyl)-, hydrochloride, hydrate (2:6:1)","C28H43Cl3N4","CC1(C2=CC=CC=C2N(C3=CC=CC=C31)CCC[NH+]4CCC(CC4)[NH+]5CC[NH+](CC5)C)C.[Cl-].[Cl-].[Cl-]",542.0
34118,"9,9-Dimethyl-10-[3-[4-(4-methylpiperazin-1-yl)piperidin-1-yl]propyl]acridine","C28H40N4","CC1(C2=CC=CC=C2N(C3=CC=CC=C31)CCCN4CCC(CC4)N5CCN(CC5)C)C",432.6
34119,"Ammonium, (terephthaloyldimethylene)bis(((2-cyano-2-hydroxycyclohexyl)methyl)dimethyl-, dibromide, diacetate (ester)","C34H48Br2N4O6","CC(=O)OC1(CCCCC1C[N+](C)(C)CC(=O)C2=CC=C(C=C2)C(=O)C[N+](C)(C)CC3CCCCC3(C#N)OC(=O)C)C#N.[Br-].[Br-]",768.6
34120,"(2-Acetyloxy-2-cyanocyclohexyl)methyl-[2-[4-[2-[(2-acetyloxy-2-cyanocyclohexyl)methyl-dimethylazaniumyl]acetyl]phenyl]-2-oxoethyl]-dimethylazanium","C34H48N4O6+2","CC(=O)OC1(CCCCC1C[N+](C)(C)CC(=O)C2=CC=C(C=C2)C(=O)C[N+](C)(C)CC3CCCCC3(C#N)OC(=O)C)C#N",608.8
34121,"Ammonium, (terephthaloyldimethylene)bis(((2-hydroxycyclohexyl)methyl)dimethyl-, dibromide","C28H46Br2N2O4","C[N+](C)(CC1CCCCC1O)CC(=O)C2=CC=C(C=C2)C(=O)C[N+](C)(C)CC3CCCCC3O.[Br-].[Br-]",634.5
34122,"(2-Hydroxycyclohexyl)methyl-[2-[4-[2-[(2-hydroxycyclohexyl)methyl-dimethylazaniumyl]acetyl]phenyl]-2-oxoethyl]-dimethylazanium","C28H46N2O4+2","C[N+](C)(CC1CCCCC1O)CC(=O)C2=CC=C(C=C2)C(=O)C[N+](C)(C)CC3CCCCC3O",474.7
34123,"Acetic acid, thio-, 2-(acetamidophenyl) ester","C10H11NO2S","CC(=O)NC1=CC=CC=C1OC(=S)C",209.27
34124,"Benzamide, 2-(allyloxy)-4-chloro-N-(2-morpholinoethyl)-","C16H21ClN2O3","C=CCOC1=C(C=CC(=C1)Cl)C(=O)NCCN2CCOCC2",324.80
34125,"Benzamide, 2-(allyloxy)-4-chloro-N-(2-(4-methyl-1-piperazinyl)ethyl)-","C17H24ClN3O2","CN1CCN(CC1)CCNC(=O)C2=C(C=C(C=C2)Cl)OCC=C",337.8
