"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
301,"Chlorohydroquinone","C6H5ClO2","C1=CC(=C(C=C1O)Cl)O",144.55
302,"4-(3,12-Dihydroxy-10,13-dimethyl-7-oxo-1,2,3,4,5,6,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl)pentanoic acid","C24H38O5","CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(=O)CC4C3(CCC(C4)O)C)O)C",406.6
303,"Ox bile extract","C24H40O5","CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C",408.6
304,"Cholest-5-en-3-ol","C27H46O","CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C",386.7
305,"Choline","C5H14NO+","C[N+](C)(C)CCO",104.17
306,"3-(1-Carboxyethenoxy)-4-hydroxycyclohexa-1,5-diene-1-carboxylic acid","C10H10O6","C=C(C(=O)O)OC1C=C(C=CC1O)C(=O)O",226.18
307,"3-Phenylprop-2-Enal","C9H8O","C1=CC=C(C=C1)C=CC=O",132.16
308,"3-Phenylprop-2-En-1-Ol","C9H10O","C1=CC=C(C=C1)C=CCO",134.17
309,"Aconitic Acid","C6H6O6","C(C(=CC(=O)O)C(=O)O)C(=O)O",174.11
310,"2,4-Hexadienedioic acid, (2Z,4Z)-","C6H6O4","C(=CC(=O)O)C=CC(=O)O",142.11
311,"Citric Acid","C6H8O7","C(C(=O)O)C(CC(=O)O)(C(=O)O)O",192.12
312,"Chloride","Cl-","[Cl-]",35.45
313,"Hydrochloric Acid","ClH","Cl",36.46
314,"Cytosine arabinoside monophosphate","C9H14N3O8P","C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)O)O",323.20
