"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
20601,"5,6-diphenyl-1,2,4-triazin-3(2H)-one","C15H11N3O","C1=CC=C(C=C1)C2=NC(=O)NN=C2C3=CC=CC=C3",249.27
20602,"5-Isoquinolinol, 1,2,3,4-tetrahydro-2-ethyl-, hydrobromide","C11H16BrNO","CC[NH+]1CCC2=C(C1)C=CC=C2O.[Br-]",258.15
20603,"2-Ethyl-1,2,3,4-tetrahydro-5-isoquinolinol","C11H15NO","CCN1CCC2=C(C1)C=CC=C2O",177.24
20604,"Benzoic acid, 3,4,5-trimethoxy-, 1,2,3,4-tetrahydro-2-ethyl-5-isoquinolyl ester, hydrobromide","C21H26BrNO5","CC[NH+]1CCC2=C(C1)C=CC=C2OC(=O)C3=CC(=C(C(=C3)OC)OC)OC.[Br-]",452.3
20605,"(2-ethyl-3,4-dihydro-1H-isoquinolin-5-yl) 3,4,5-trimethoxybenzoate","C21H25NO5","CCN1CCC2=C(C1)C=CC=C2OC(=O)C3=CC(=C(C(=C3)OC)OC)OC",371.4
20606,"2-Ethyldecahydroisoquinolin-5-ol--hydrogen bromide (1/1)","C11H22BrNO","CC[NH+]1CCC2C(C1)CCCC2O.[Br-]",264.20
20607,"2-ethyl-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinolin-5-ol","C11H21NO","CCN1CCC2C(C1)CCCC2O",183.29
20608,"Benzoic acid, 3,4,5-trimethoxy-, 2-ethyldecahydro-5-isoquinolyl ester, hydrobromide","C21H32BrNO5","CC[NH+]1CCC2C(C1)CCCC2OC(=O)C3=CC(=C(C(=C3)OC)OC)OC.[Br-]",458.4
20609,"Niosh/DH9900000","C21H31NO5","CCN1CCC2C(C1)CCCC2OC(=O)C3=CC(=C(C(=C3)OC)OC)OC",377.5
20610,"Cyanoethyl methacrylate","C7H9NO2","CC(=C)C(=O)OCCC#N",139.15
20611,"12-Methylbenzo[a]pyrene","C21H14","CC1=CC2=C3C(=CC4=CC=CC=C42)C=CC5=C3C1=CC=C5",266.3
20612,"6-(4-Chlorophenyl)-1,3,5-triazine-2,4-diamine","C9H8ClN5","C1=CC(=CC=C1C2=NC(=NC(=N2)N)N)Cl",221.64
20613,"4,6-Dibromo-1,3,5-triazin-2-amine","C3H2Br2N4","C1(=NC(=NC(=N1)Br)Br)N",253.88
20614,"N-Nitrosopipecolic acid","C6H10N2O3","C1CCN(C(C1)C(=O)O)N=O",158.16
20615,"1,1,3-Trimethylcyclopentane","C8H16","CC1CCC(C1)(C)C",112.21
20616,"5-Acenaphthylenamine","C12H9N","C1=CC2=C3C(=CC=C(C3=C1)N)C=C2",167.21
20617,"2-Bromo-4,6-dichlorophenol","C6H3BrCl2O","C1=C(C=C(C(=C1Cl)O)Br)Cl",241.89
