"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
37801,"Furaprofen","C17H14O3","CC(C1=CC=CC2=C1OC=C2C3=CC=CC=C3)C(=O)O",266.29
37802,"Acetonitrile, (3,4-dimethoxyphenyl)(dimethylamino)-","C12H16N2O2","CN(C)C(C#N)C1=CC(=C(C=C1)OC)OC",220.27
37803,"2,2',5-Trichlorobiphenyl","C12H7Cl3","C1=CC=C(C(=C1)C2=C(C=CC(=C2)Cl)Cl)Cl",257.5
37804,"2,2',4-Trichlorobiphenyl","C12H7Cl3","C1=CC=C(C(=C1)C2=C(C=C(C=C2)Cl)Cl)Cl",257.5
37805,"2,3',5'-Trichlorobiphenyl","C12H7Cl3","C1=CC=C(C(=C1)C2=CC(=CC(=C2)Cl)Cl)Cl",257.5
37806,"3,3',4-Trichlorobiphenyl","C12H7Cl3","C1=CC(=CC(=C1)Cl)C2=CC(=C(C=C2)Cl)Cl",257.5
37807,"Pcb 101","C12H5Cl5","C1=CC(=C(C=C1Cl)C2=CC(=C(C=C2Cl)Cl)Cl)Cl",326.4
37808,"2-((2-Ethyl-3-benzofuranyl)methyl)-4,5-dihydro-1H-imidazole","C14H16N2O","CCC1=C(C2=CC=CC=C2O1)CC3=NCCN3",228.29
37809,"Azepino(4,5-b)indole, 1,2,3,4,5,6-hexahydro-6-(3-dimethylaminopropyl)-3-methyl-","C18H27N3","CN1CCC2=C(CC1)N(C3=CC=CC=C23)CCCN(C)C",285.4
37810,"Azepino(4,5-b)indole, 1,2,3,4,5,6-hexahydro-6-(3-dimethylaminopropyl)-3,9-dimethyl-","C19H29N3","CC1=CC2=C(C=C1)N(C3=C2CCN(CC3)C)CCCN(C)C",299.5
37811,"12H-(1)Benzoxepino(5,4-b)indole, 6,7-dihydro-12-(2-dimethylaminoethyl)-","C20H22N2O","CN(C)CCN1C2=CC=CC=C2C3=C1C4=CC=CC=C4OCC3",306.4
37812,"12H-(1)Benzoxepino(5,4-b)indole, 6,7-dihydro-12-(2-dimethylaminoethyl)-9-methyl-","C21H24N2O","CC1=CC2=C(C=C1)N(C3=C2CCOC4=CC=CC=C43)CCN(C)C",320.4
37813,"12H-(1)Benzoxepino(5,4-b)indole, 6,7-dihydro-12-(3-dimethylaminopropyl)-","C21H24N2O","CN(C)CCCN1C2=CC=CC=C2C3=C1C4=CC=CC=C4OCC3",320.4
37814,"12H-(1)Benzoxepino(5,4-b)indole, 6,7-dihydro-12-(3-dimethylaminopropyl)-9-methyl-","C22H26N2O","CC1=CC2=C(C=C1)N(C3=C2CCOC4=CC=CC=C43)CCCN(C)C",334.5
37815,"12H-(1)Benzoxepino(5,4-b)indole, 6,7-dihydro-9-chloro-12-(3-dimethylaminopropyl)-","C21H23ClN2O","CN(C)CCCN1C2=C(C=C(C=C2)Cl)C3=C1C4=CC=CC=C4OCC3",354.9
37816,"1,1-diethyl-3-[(9S)-7-methyl-6,6a,8,9,10,10a-hexahydro-4H-indolo[4,3-fg]quinolin-9-yl]urea","C20H28N4O","CCN(CC)C(=O)NC1CC2C(CC3=CNC4=CC=CC2=C34)N(C1)C",340.5
37817,"Antipain","C27H44N10O6","CC(C)C(C(=O)NC(CCCN=C(N)N)C=O)NC(=O)C(CCCN=C(N)N)NC(=O)NC(CC1=CC=CC=C1)C(=O)O",604.7
37818,"Nitro-formaldehyde p-tolylhydrazone","C8H9N3O2","CC1=CC=C(C=C1)NN=C[N+](=O)[O-]",179.18
37819,"5,5'-(1,3-Propanediyl)bisisoxozole","C9H10N2O2","C1=C(ON=C1)CCCC2=CC=NO2",178.19
37820,"","C18H16N2O12S","C1C([NH2+]C(=CC1=CC=[N+]2C3=CC(=C(C=C3C=C2C(=O)O)O)O)C(=O)O)C(=O)[O-].OS(=O)(=O)[O-]",484.4
37821,"4-[2-(2-Carboxy-5,6-dihydroxyindol-1-yl)ethenyl]-2,3-dihydropyridin-1-ium-2,6-dicarboxylic acid","C18H15N2O8+","C1C([NH+]=C(C=C1C=CN2C3=CC(=C(C=C3C=C2C(=O)O)O)O)C(=O)O)C(=O)O",387.3
37822,"2-((2-(3-(Acetylamino)-2,4,6-triiodophenoxy)ethoxy)methyl)butanoic acid","C15H18I3NO5","CCC(COCCOC1=C(C=C(C(=C1I)NC(=O)C)I)I)C(=O)O",673.02
37823,"(1)Benzothieno(2,3-d)pyrimidine, 5,6,7,8-tetrahydro-4-(4-methyl-1-piperazinyl)-, hydrochloride","C15H21ClN4S","C[NH+]1CCN(CC1)C2CCCC3=C2C4=CN=CN=C4S3.[Cl-]",324.9
37824,"5-(4-Methylpiperazin-1-yl)-5,6,7,8-tetrahydro-[1]benzothiolo[2,3-d]pyrimidine","C15H20N4S","CN1CCN(CC1)C2CCCC3=C2C4=CN=CN=C4S3",288.4
37825,"Ciclazindol","C17H15ClN2O","C1CN=C2C(C3=CC=CC=C3N2C1)(C4=CC(=CC=C4)Cl)O",298.8
37826,"1,3-Dithiolane, 2-tert-butyl-","C7H14S2","CC(C)(C)C1SCCS1",162.3
