"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
17501,"4-(2-(4-Hydroxyphenyl)diazenyl)benzenesulfonic acid","C12H10N2O4S","C1=CC(=CC=C1N=NC2=CC=C(C=C2)S(=O)(=O)O)O",278.29
17502,"5,8-Dimethylquinoline","C11H11N","CC1=C2C=CC=NC2=C(C=C1)C",157.21
17503,"2-Bromoheptanoic acid","C7H13BrO2","CCCCCC(C(=O)O)Br",209.08
17504,"","C3H2N3NaO3","C1(=O)NC(=NC(=O)N1)[O-].[Na+]",151.06
17505,"","C16H31KO2","CCCCCCCCCCCCCCCC(=O)[O-].[K+]",294.51
17506,"Etamsylate","C10H17NO5S","CCNCC.C1=CC(=C(C=C1O)S(=O)(=O)O)O",263.31
17507,"2,5-Dihydroxybenzenesulfonic Acid","C6H6O5S","C1=CC(=C(C=C1O)S(=O)(=O)O)O",190.18
17508,"","C12H9F17NNaO6S2","CCN(CCOS(=O)(=O)[O-])S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F.[Na+]",673.3
17509,"Mono(N-ethyl-2-perfluorooctylsulfonaminoethyl)hydrogen sulfate","C12H10F17NO6S2","CCN(CCOS(=O)(=O)O)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F",651.3
17510,"5H-Dibenzo(a,d)cyclohepten-5-ol, 10,11-dihydro-5-(3-morpholinopropyl)-","C22H27NO2","C1CC2=CC=CC=C2C(C3=CC=CC=C31)(CCCN4CCOCC4)O",337.5
17511,"5H-Dibenzo(a,d)cyclohepten-5-ol, 10,11-dihydro-5-(3-dimethylamino-2-methylpropyl)-","C21H27NO","CC(CC1(C2=CC=CC=C2CCC3=CC=CC=C31)O)CN(C)C",309.4
17512,"","C16H25NaO3S","CCCCCCCCCCC1=CC=C(C=C1)S(=O)(=O)[O-].[Na+]",320.4
17513,"Acadesine","C9H14N4O5","C1=NC(=C(N1C2C(C(C(O2)CO)O)O)N)C(=O)N",258.23
17514,"N-Ethylammelide","C5H8N4O2","CCNC1=NC(=O)NC(=O)N1",156.14
17515,"Carbamic acid, N-methyl-, 3-diethylaminophenyl ester","C12H18N2O2","CCN(CC)C1=CC(=CC=C1)OC(=O)NC",222.28
17516,"Promecarb","C12H17NO2","CC1=CC(=CC(=C1)OC(=O)NC)C(C)C",207.27
17517,"Isoprocarb","C11H15NO2","CC(C)C1=CC=CC=C1OC(=O)NC",193.24
17518,"1,3,5-Trichloro-2,4,6-trinitrobenzene","C6Cl3N3O6","C1(=C(C(=C(C(=C1Cl)[N+](=O)[O-])Cl)[N+](=O)[O-])Cl)[N+](=O)[O-]",316.4
