"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
7701,"4-Dodecylaniline","C18H31N","CCCCCCCCCCCCC1=CC=C(C=C1)N",261.4
7702,"4-Propylanisole","C10H14O","CCCC1=CC=C(C=C1)OC",150.22
7703,"1-Methoxy-4-Prop-1-Enylbenzene","C10H12O","CC=CC1=CC=C(C=C1)OC",148.20
7704,"gamma-Octalactone","C8H14O2","CCCCC1CCC(=O)O1",142.20
7705,"Butylbenzene","C10H14","CCCCC1=CC=CC=C1",134.22
7706,"(3-Chloropropyl)benzene","C9H11Cl","C1=CC=C(C=C1)CCCCl",154.63
7707,"Benzenepropanal","C9H10O","C1=CC=C(C=C1)CCC=O",134.17
7708,"Benzyl formate","C8H8O2","C1=CC=C(C=C1)COC=O",136.15
7709,"Octadec-9-enoic acid;phenylmercury","C24H39HgO2","CCCCCCCCC=CCCCCCCCC(=O)O.C1=CC=C(C=C1)[Hg]",560.2
7710,"Gamma-Nonalactone","C9H16O2","CCCCCC1CCC(=O)O1",156.22
7711,"2-Phenylethyl formate","C9H10O2","C1=CC=C(C=C1)CCOC=O",150.17
7712,"3-Phenylallyl formate","C10H10O2","C1=CC=C(C=C1)C=CCOC=O",162.18
7713,"1,2-Diphenoxyethane","C14H14O2","C1=CC=C(C=C1)OCCOC2=CC=CC=C2",214.26
7714,"Gamma-undecalactone","C11H20O2","CCCCCCCC1CCC(=O)O1",184.27
7715,"2-(2-Phenoxyethoxy)ethanol","C10H14O3","C1=CC=C(C=C1)OCCOCCO",182.22
7716,"Decylbenzene","C16H26","CCCCCCCCCCC1=CC=CC=C1",218.38
7717,"Dodecylpyridinium chloride","C17H30ClN","CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-]",283.9
7718,"Laurylpyridinium","C17H30N+","CCCCCCCCCCCC[N+]1=CC=CC=C1",248.4
7719,"2-Ethylhexylamine","C8H19N","CCCCC(CC)CN",129.24
7720,"2-Ethylhexanol","C8H18O","CCCCC(CC)CO",130.23
7721,"p-Xylyl bromide","C8H9Br","CC1=CC=C(C=C1)CBr",185.06
7722,"4-Methylbenzyl chloride","C8H9Cl","CC1=CC=C(C=C1)CCl",140.61
7723,"1-Chloro-4-(chloromethyl)benzene","C7H6Cl2","C1=CC(=CC=C1CCl)Cl",161.03
7724,"p-Tolunitrile","C8H7N","CC1=CC=C(C=C1)C#N",117.15
7725,"4-Methylbenzaldehyde","C8H8O","CC1=CC=C(C=C1)C=O",120.15
