"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
25001,"","C12H16O4","CC=CC(OC(=O)C=CC)OC(=O)C=CC",224.25
25002,"Ether, 2,6,8-trimethylnonyl vinyl","C14H28O","CC(C)CC(C)CCCC(C)COC=C",212.37
25003,"2,3-Dichloro-2-methylpropionaldehyde","C4H6Cl2O","CC(CCl)(C=O)Cl",140.99
25004,"2,8-Dimethyl-6-(2-methylpropyl)nonan-4-ol","C15H32O","CC(C)CC(CC(C)C)CC(CC(C)C)O",228.41
25005,"2-Methoxyethyl dimethylolcarbamate","C6H13NO5","COCCOC(=O)N(CO)CO",179.17
25006,"2,3-Dimethyl-1-pentanol","C7H16O","CCC(C)C(C)CO",116.20
25007,"Dysprosium nitrate","DyN3O9","[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Dy+3]",348.52
25008,"Diethylene glycol ethyl vinyl ether","C8H16O3","CCOCCOCCOC=C",160.21
25009,"Ethanol, 2-[2-[(2-methylpentyl)oxy]ethoxy]-","C10H22O3","CCCC(C)COCCOCCO",190.28
25010,"Bis(2-ethylhexyl) ether","C16H34O","CCCCC(CC)COCC(CC)CCCC",242.44
25011,"1,3-Dimethoxybutane","C6H14O2","CC(CCOC)OC",118.17
25012,"(4S,5S,17S)-17-hydroxy-4,10,13-trimethyl-1,2,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-one","C20H32O2","CC1C2CCC3C4CCC(C4(CCC3C2(CCC1=O)C)C)O",304.5
25013,"Carbamic acid, 2,4-dichloro-alpha-methylphenethyl ester","C10H11Cl2NO2","CC(CC1=C(C=C(C=C1)Cl)Cl)OC(=O)N",248.10
25014,"Isoquino(2,1-d)(1,4)benzodiazepin-6(7H)-one, 5,9,10,14b-tetrahydro-2-chloro-5-ethyl-","C19H19ClN2O","CCN1C(=O)CN2CCC3=CC=CC=C3C2C4=C1C=CC(=C4)Cl",326.8
25015,"Trenbolone","C18H22O2","CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2O",270.4
25016,"","C14H16ClN5","C1=CC=C(C=C1)N(C2=CC=CC=C2)C(=N)N=C([NH3+])N.[Cl-]",289.76
25017,"Biguanide, 1,1-diphenyl-","C14H15N5","C1=CC=C(C=C1)N(C2=CC=CC=C2)C(=N)N=C(N)N",253.30
25018,"","C15H18ClN5","C1=CC=C(C=C1)CN(C2=CC=CC=C2)C(=N)N=C([NH3+])N.[Cl-]",303.79
25019,"N-benzyl-N-phenyldicarbonimido/ic diamide/imido","C15H17N5","C1=CC=C(C=C1)CN(C2=CC=CC=C2)C(=N)N=C(N)N",267.33
25020,"1-Chloroaziridine","C2H4ClN","C1CN1Cl",77.51
25021,"Anthraquinone, 1-amino-2-methoxy-","C15H11NO3","COC1=C(C2=C(C=C1)C(=O)C3=CC=CC=C3C2=O)N",253.25
25022,"Isoquinoline, 1,2,3,4-tetrahydro-2-(phenylmethyl)-, hydrochloride (1:1)","C16H18ClN","C1C[NH+](CC2=CC=CC=C21)CC3=CC=CC=C3.[Cl-]",259.77
