"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
37901,"4'-(2-Chloronicotinoylamino)acetophenone O-(2-morpholinoethyl)oxime","C20H23ClN4O3","CC(=NOCCN1CCOCC1)C2=CC=C(C=C2)NC(=O)C3=C(N=CC=C3)Cl",402.9
37902,"2-chloro-N-[4-[N-[2-(diethylamino)ethoxy]-C-methylcarbonimidoyl]phenyl]pyridine-3-carboxamide","C20H25ClN4O2","CCN(CC)CCON=C(C)C1=CC=C(C=C1)NC(=O)C2=C(N=CC=C2)Cl",388.9
37903,"4'-[(2,5-Dimethylfuran-3-yl)carbonylamino]acetophenone O-(2-morpholinoethyl)oxime","C21H27N3O4","CC1=CC(=C(O1)C)C(=O)NC2=CC=C(C=C2)C(=NOCCN3CCOCC3)C",385.5
37904,"(3-Chlorophenyl)-thiophen-2-yliodanium chloride","C10H7Cl2IS","C1=CC(=CC(=C1)[I+]C2=CC=CS2)Cl.[Cl-]",357.04
37905,"(3-Chlorophenyl)-thiophen-2-yliodanium","C10H7ClIS+","C1=CC(=CC(=C1)[I+]C2=CC=CS2)Cl",321.59
37906,"Carmantadine","C14H21NO2","C1CN(C1C(=O)O)C23CC4CC(C2)CC(C4)C3",235.32
37907,"Climbazole","C15H17ClN2O2","CC(C)(C)C(=O)C(N1C=CN=C1)OC2=CC=C(C=C2)Cl",292.76
37908,"Dodecyl-(3-hydroxyprop-1-enyl)-dimethylazanium chloride","C17H36ClNO","CCCCCCCCCCCC[N+](C)(C)C=CCO.[Cl-]",305.9
37909,"Dodecyl-(3-hydroxyprop-1-enyl)-dimethylazanium","C17H36NO+","CCCCCCCCCCCC[N+](C)(C)C=CCO",270.5
37910,"Tolamolol","C19H24N2O4","CC1=CC=CC=C1OCC(CNCCOC2=CC=C(C=C2)C(=O)N)O",344.4
37911,"N-Acetoxy-3-fluorenylacetamide","C17H15NO3","CC(=O)N(C1=CC2=C(CC3=CC=CC=C32)C=C1)OC(=O)C",281.30
37912,"N-(2-Chloroethyl)-N-methyl-4-(phenylazo)aniline","C15H16ClN3","CN(CCCl)C1=CC=C(C=C1)N=NC2=CC=CC=C2",273.76
37913,"2-((4-(N-(2-Chloroethyl)methylamino)-2-methylphenyl)azo)benzoic acid","C17H18ClN3O2","CC1=C(C=CC(=C1)N(C)CCCl)N=NC2=CC=CC=C2C(=O)O",331.8
37914,"4-Amino-6-hydroxy-3,5-dichloropicolinic acid","C6H4Cl2N2O3","C1(=C(C(=O)NC(=C1Cl)C(=O)O)Cl)N",223.01
37915,"20-Ethyl-1,6,16-trimethoxy-4-(methoxymethyl)aconitane-3,8,13,14-tetrol","C25H41NO8","CCN1CC2(C(CC(C34C2C(C(C31)C5(CC(C6(CC4C5C6O)O)OC)O)OC)OC)O)COC",483.6
37916,"","C33H49NO12","CCN1CC2(C(CC(C34C2C(C(C31)C5(CC(C6(CC4C5C6OC(=O)C)OC(=O)C)OC)OC(=O)C)OC)OC)OC(=O)C)COC",651.7
37917,"Indole, 2,4-dimethyl-5-methoxy-3-(2-(1-pyrrolidinyl)ethyl)-","C17H24N2O","CC1=C(C=CC2=C1C(=C(N2)C)CCN3CCCC3)OC",272.4
37918,"3-Azabicyclo(3.2.2)nonane, 3-(2-(5-methoxy-2,7-dimethyl-1H-indol-3-yl)ethyl)-","C21H30N2O","CC1=CC(=CC2=C1NC(=C2CCN3CC4CCC(C3)CC4)C)OC",326.5
37919,"Indole, 2,4-dimethyl-5-methoxy-3-(2-(2-methylprop-2-enylamino)ethyl)-, succinate","C21H30N2O5","CC1=C(C=CC2=C1C(=C(N2)C)CC[NH2+]CC(=C)C)OC.C(CC(=O)[O-])C(=O)O",390.5
37920,"N-[2-(5-methoxy-2,4-dimethyl-1H-indol-3-yl)ethyl]-2-methylprop-2-en-1-amine","C17H24N2O","CC1=C(C=CC2=C1C(=C(N2)C)CCNCC(=C)C)OC",272.4
37921,"","C16H18","CC=CC(C)C1=CC=C(C2=CC=CC=C21)C",210.31
37922,"Flavone, 8-(dimethylaminomethyl)-3-ethyl-7-methoxy-, hydrochloride","C21H24ClNO3","CCC1=C(OC2=C(C1=O)C=CC(=C2C[NH+](C)C)OC)C3=CC=CC=C3.[Cl-]",373.9
37923,"8-[(Dimethylamino)methyl]-3-ethyl-7-methoxy-2-phenylchromen-4-one","C21H23NO3","CCC1=C(OC2=C(C1=O)C=CC(=C2CN(C)C)OC)C3=CC=CC=C3",337.4
37924,"1,6-Dichlorodibenzo(b,e)(1,4)dioxin","C12H6Cl2O2","C1=CC2=C(C(=C1)Cl)OC3=C(O2)C(=CC=C3)Cl",253.08
37925,"2-Nitrodibenzo(b,e)(1,4)dioxin","C12H7NO4","C1=CC=C2C(=C1)OC3=C(O2)C=C(C=C3)[N+](=O)[O-]",229.19
37926,"1,2,4,5,7,8-Hexachloro(9H)xanthene","C13H4Cl6O","C1C2=C(C(=CC(=C2Cl)Cl)Cl)OC3=C1C(=C(C=C3Cl)Cl)Cl",388.9
37927,"Fluorescamine","C17H10O4","C1=CC=C(C=C1)C2=COC3(C2=O)C4=CC=CC=C4C(=O)O3",278.26
37928,"5-Benzoxazoleacetic acid, 2-phenyl-","C15H11NO3","C1=CC=C(C=C1)C2=NC3=C(O2)C=CC(=C3)CC(=O)O",253.25
37929,"2-(Diethylamino)cyclohexyl hydrogen (3-propoxyphenyl)carbonimidate--hydrogen chloride (1/1)","C20H33ClN2O3","CCCOC1=CC=CC(=C1)NC(=O)OC2CCCCC2[NH+](CC)CC.[Cl-]",384.9
37930,"[(1R,2R)-2-(diethylamino)cyclohexyl] N-(3-propoxyphenyl)carbamate","C20H32N2O3","CCCOC1=CC=CC(=C1)NC(=O)OC2CCCCC2N(CC)CC",348.5
37931,"Carbanilic acid, m-butoxy-, 2-(diethylamino)cyclohexyl ester, hydrochloride, (E)-","C21H35ClN2O3","CCCCOC1=CC=CC(=C1)NC(=O)OCCC2CCCCC2[NH+](C)C.[Cl-]",399.0
37932,"2-[(1S,2R)-2-(dimethylamino)cyclohexyl]ethyl N-(3-butoxyphenyl)carbamate","C21H34N2O3","CCCCOC1=CC=CC(=C1)NC(=O)OCCC2CCCCC2N(C)C",362.5
37933,"Carbanilic acid, m-pentyloxy-, 2-(diethylamino)cyclohexyl ester, hydrochloride, (E)-","C22H37ClN2O3","CCCCCOC1=CC=CC(=C1)NC(=O)OC2CCCCC2[NH+](CC)CC.[Cl-]",413.0
37934,"[(1R,2R)-2-(diethylamino)cyclohexyl] N-(3-pentoxyphenyl)carbamate","C22H36N2O3","CCCCCOC1=CC=CC(=C1)NC(=O)OC2CCCCC2N(CC)CC",376.5
37935,"2-(Diethylamino)cyclohexyl hydrogen (3-(hexyloxy)phenyl)carbonimidate--hydrogen chloride (1/1)","C23H39ClN2O3","CCCCCCOC1=CC=CC(=C1)NC(=O)OC2CCCCC2[NH+](CC)CC.[Cl-]",427.0
37936,"[(1S,2S)-2-(diethylamino)cyclohexyl] N-(3-hexoxyphenyl)carbamate","C23H38N2O3","CCCCCCOC1=CC=CC(=C1)NC(=O)OC2CCCCC2N(CC)CC",390.6
