"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
9901,"(17R)-17-ethynyl-17-hydroxy-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one","C21H28O2","CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C#C)O)C",312.4
9902,"(5S,8R,9S,10S,13S,14S,17S)-17-hydroxy-2-(hydroxymethylene)-10,13,17-trimethyl-1,4,5,6,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-one","C21H32O3","CC12CCC3C(C1CCC2(C)O)CCC4C3(CC(=CO)C(=O)C4)C",332.5
9903,"Lithocholic Acid","C24H40O3","CC(CCC(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C",376.6
9904,"Nandrolone","C18H26O2","CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34",274.4
9905,"2,2,2-Trifluoroacetophenone","C8H5F3O","C1=CC=C(C=C1)C(=O)C(F)(F)F",174.12
9906,"Octafluorotoluene","C7F8","C1(=C(C(=C(C(=C1F)F)F)F)F)C(F)(F)F",236.06
9907,"Tribenzo(de,ij,q)naphtho(2,1,8-uva)pentaphene","C38H20","C1=CC=C2C=C3C4=C5C(=CC3=CC2=C1)C6=C(C7=CC=CC8=C7C9=C(C=CC=C96)C=C8)C1=CC=CC(=C15)C=C4",476.6
9908,"","C18H16O3","CCC(C1=CC=CC=C1)C2=C(OC3=CC=CC=C3C2=O)O",280.3
9909,"","C14H10O5","COC1=CC(=O)C2=C(C3=C(C=CC(=C3)O)OC2=C1)O",258.23
9910,"","C18H24ClN3O3","CCC(=O)N1CC2CC1CN(C2)CC=CC3=CC(=CC=C3)[N+](=O)[O-].Cl",365.9
9911,"","C18H23N3O3","CCC(=O)N1CC2CC1CN(C2)CC=CC3=CC(=CC=C3)[N+](=O)[O-]",329.4
9912,"Xanthinol Nicotinate","C19H26N6O6","CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CN(C)CCO)O.C1=CC(=CN=C1)C(=O)O",434.4
9913,"Xanthinol","C13H21N5O4","CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CN(C)CCO)O",311.34
