"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
39901,"","C10H14N4NaO14P3","C1=NC(=O)C2=C(N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)[O-])O)O.[Na+]",530.15
39902,"2,2-Dimethyl-1,3-dioxane","C6H12O2","CC1(OCCCO1)C",116.16
39903,"Benzoic acid, 3,3'-(adipoyldiimino)bis(5-((2-oxo-1-pyrrolidinyl)methyl)-2,4,6-triiodo-","C30H28I6N4O8","C1CC(=O)N(C1)CC2=C(C(=C(C(=C2I)NC(=O)CCCCC(=O)NC3=C(C(=C(C(=C3I)C(=O)O)I)CN4CCCC4=O)I)I)C(=O)O)I",1334.0
39904,"Benzoic acid, 3,3'-(ethylenebis(oxyethylenecarbonylimino))bis(2,4,6-triiodo-","C22H18I6N2O8","C1=C(C(=C(C(=C1I)NC(=O)CCOCCOCCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I",1199.8
39905,"Benzoic acid, 3,3'-(trimethylenebis(oxyethylenecarbonylimino))bis(2,4,6-triiodo-","C23H20I6N2O8","C1=C(C(=C(C(=C1I)NC(=O)CCOCCCOCCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I",1213.8
39906,"Benzoic acid, 3,3'-(ethylenebis(oxyethylenecarbonylimino))bis(5-(propionamidomethyl)-2,4,6-triiodo-","C30H32I6N4O10","CCC(=O)NCC1=C(C(=C(C(=C1I)NC(=O)CCOCCOCCC(=O)NC2=C(C(=C(C(=C2I)C(=O)O)I)CNC(=O)CC)I)I)C(=O)O)I",1370.0
39907,"Benzoic acid, 3,3'-(ethylenebis(oxyethyleneoxyethylenecarbonylimino))bis(5-(propionamidomethyl)-2,4,6-triiodo-","C34H40I6N4O12","CCC(=O)NCC1=C(C(=C(C(=C1I)NC(=O)CCOCCOCCOCCOCCC(=O)NC2=C(C(=C(C(=C2I)C(=O)O)I)CNC(=O)CC)I)I)C(=O)O)I",1458.1
39908,"Benzoic acid, 3,3'-(oxybis(ethyleneoxyethylenecarbonylimino))bis(5-(butyramidomethyl)-2,4,6-triiodo-","C34H40I6N4O11","CCCC(=O)NCC1=C(C(=C(C(=C1I)NC(=O)CCOCCOCCOCCC(=O)NC2=C(C(=C(C(=C2I)C(=O)O)I)CNC(=O)CCC)I)I)C(=O)O)I",1442.1
39909,"Benzoic acid, 3,3'-(ethylenebis(oxyethyleneoxyethylenecarbonylimino))bis (5-(butyramidomethyl)-2,4,6-triiodo-","C36H44I6N4O12","CCCC(=O)NCC1=C(C(=C(C(=C1I)NC(=O)CCOCCOCCOCCOCCC(=O)NC2=C(C(=C(C(=C2I)C(=O)O)I)CNC(=O)CCC)I)I)C(=O)O)I",1486.2
39910,"1,3-Benzodioxole-2-acetic acid, 2-methyl-, 2-(2-diethylaminoethoxy)ethyl ester, citrate","C24H35NO12","CCN(CC)CCOCCOC(=O)CC1(OC2=CC=CC=C2O1)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O",529.5
