"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
44901,"","C6H10N2O2","CC(=C)C=NONC(=O)C",142.16
44902,"methanearsonic acid, dimercury salt","CH3AsHg2O3-2","C[As](=O)([O-])[O-].[Hg].[Hg]",539.14
44903,"","C23H46N2S","CCCCCCCCCCCCCCCCCCN1CC(N=C1S)(C)C",382.7
44904,"Diepoxydihydromyrcene","C10H16O2","CC1(C(O1)CCC(=C)C2CO2)C",168.23
44905,"N,N''-Octane-1,8-diyldimethanimidamide--hydrogen chloride (1/2)","C10H24Cl2N4","C(CCCC[NH2+]C=N)CCC[NH2+]C=N.[Cl-].[Cl-]",271.23
44906,"N'-[8-(aminomethylideneamino)octyl]methanimidamide","C10H22N4","C(CCCCN=CN)CCCN=CN",198.31
44907,"1,8-Octanediamine, 1,8-dimethyl-, dihydrochloride","C10H26Cl2N2","CC(CCCCCCC(C)[NH3+])[NH3+].[Cl-].[Cl-]",245.23
44908,"Decane-2,9-diamine","C10H24N2","CC(CCCCCCC(C)N)N",172.31
44909,"Methyl 4-(diethylamino)butanoate--hydrogen bromide (1/1)","C9H20BrNO2","CC[NH+](CC)CCCC(=O)OC.[Br-]",254.16
44910,"Methyl 4-(diethylamino)butanoate","C9H19NO2","CCN(CC)CCCC(=O)OC",173.25
44911,"Ammonium, (3-hydroxyphenyl)trimethyl-, bromide, m-toluate (ester)","C17H20BrNO2","CC1=CC(=CC=C1)C(=O)OC2=CC=CC(=C2)[N+](C)(C)C.[Br-]",350.2
44912,"Trimethyl-[3-(3-methylbenzoyl)oxyphenyl]azanium","C17H20NO2+","CC1=CC(=CC=C1)C(=O)OC2=CC=CC(=C2)[N+](C)(C)C",270.35
44913,"2-Methyl-1,5-benzothiazepin-4(5H)-one","C10H9NOS","CC1=CC(=O)NC2=CC=CC=C2S1",191.25
44914,"","C7H14N2S2","CNC1CCC1CSC(=N)S",190.3
44915,"Cyclobutaneacetamide, 2-(methylamino)-","C7H14N2O","CNC1CCC1CC(=O)N",142.20
44916,"Adamantane, 1-(1-aminobutyl)-, hydrochloride","C14H26ClN","CCCC(C12CC3CC(C1)CC(C3)C2)N.Cl",243.81
44917,"1-(1-Adamantyl)butan-1-amine","C14H25N","CCCC(C12CC3CC(C1)CC(C3)C2)N",207.35
44918,"Tricyclo(3.3.1.13,7)decane-1-methanamine, alpha-butyl-, hydrochloride (1:1)","C15H28ClN","CCCCC(C12CC3CC(C1)CC(C3)C2)N.Cl",257.84
44919,"alpha-Butyltricyclo[3.3.1.13,7]decane-1-methanamine","C15H27N","CCCCC(C12CC3CC(C1)CC(C3)C2)N",221.38
44920,"Dibenz(b,e)oxepin-3-acetic acid, 6,11-dihydro-11-oxo, 2-(diethyl amino)ethyl ester, hydrochloride","C22H26ClNO4","CC[NH+](CC)CCOC(=O)CC1=CC2=C(C=C1)C(=O)C3=CC=CC=C3CO2.[Cl-]",403.9
44921,"2-(diethylamino)ethyl 2-(11-oxo-6H-benzo[c][1]benzoxepin-3-yl)acetate","C22H25NO4","CCN(CC)CCOC(=O)CC1=CC2=C(C=C1)C(=O)C3=CC=CC=C3CO2",367.4
