"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
39401,"3-(2-chlorophenyl)-N-(2-hydroxyethyl)prop-2-enamide","C11H12ClNO2","C1=CC=C(C(=C1)C=CC(=O)NCCO)Cl",225.67
39402,"3-(3-chlorophenyl)-N-(2-hydroxyethyl)prop-2-enamide","C11H12ClNO2","C1=CC(=CC(=C1)Cl)C=CC(=O)NCCO",225.67
39403,"N-(2-hydroxyethyl)-3-(2-methoxyphenyl)prop-2-enamide","C12H15NO3","COC1=CC=CC=C1C=CC(=O)NCCO",221.25
39404,"N-(2-hydroxyethyl)-3-(3-nitrophenyl)prop-2-enamide","C11H12N2O4","C1=CC(=CC(=C1)[N+](=O)[O-])C=CC(=O)NCCO",236.22
39405,"N-(2-Hydroxyethyl)-3-(3-bromophenyl)propenamide","C11H12BrNO2","C1=CC(=CC(=C1)Br)C=CC(=O)NCCO",270.12
39406,"","C13H16N2O3","CC(=O)NC1=CC=C(C=C1)C=CC(=O)NCCO",248.28
39407,"N-(2-Hydroxyethyl)-3-(4-fluorophenyl)propenamide","C11H12FNO2","C1=CC(=CC=C1C=CC(=O)NCCO)F",209.22
39408,"","C11H12FNO2","C1=CC(=CC(=C1)F)C=CC(=O)NCCO",209.22
39409,"N-(2-Hydroxyethyl)-3-(4-cyanophenyl)propenamide","C12H12N2O2","C1=CC(=CC=C1C=CC(=O)NCCO)C#N",216.24
39410,"3-(2,4-dichlorophenyl)-N-(2-hydroxyethyl)prop-2-enamide","C11H11Cl2NO2","C1=CC(=C(C=C1Cl)Cl)C=CC(=O)NCCO",260.11
39411,"3-(3,4-dichlorophenyl)-N-(2-hydroxyethyl)prop-2-enamide","C11H11Cl2NO2","C1=CC(=C(C=C1C=CC(=O)NCCO)Cl)Cl",260.11
39412,"","C20H19NO3","C1=CC=C(C=C1)C=CC(=O)NCCOC(=O)C=CC2=CC=CC=C2",321.4
39413,"3-(4-chlorophenyl)-N-(3-hydroxypropyl)prop-2-enamide","C12H14ClNO2","C1=CC(=CC=C1C=CC(=O)NCCCO)Cl",239.70
