"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
46801,"Ammonium, (m-aminophenyl)trimethyl-, iodide","C9H15IN2","C[N+](C)(C)C1=CC=CC(=C1)N.[I-]",278.13
46802,"Ammonium, (4-(3-azabicyclo(3.3.1)non-3-yl)butyl)trimethyl-, iodide","C15H31IN2","C[N+](C)(C)CCCCN1CC2CCCC(C2)C1.[I-]",366.32
46803,"4-(3-Azabicyclo[3.3.1]nonan-3-yl)butyl-trimethylazanium","C15H31N2+","C[N+](C)(C)CCCCN1CC2CCCC(C2)C1",239.42
46804,"Ammonium, (2-(3-azabicyclo(3.3.1)non-3-yl)ethyl)trimethyl-, iodide","C13H27IN2","C[N+](C)(C)CCN1CC2CCCC(C2)C1.[I-]",338.27
46805,"2-(3-Azabicyclo[3.3.1]nonan-3-yl)ethyl-trimethylazanium","C13H27N2+","C[N+](C)(C)CCN1CC2CCCC(C2)C1",211.37
46806,"Ammonium, (3-(3-azabicyclo(3.3.1)non-3-yl)propyl)trimethyl-, iodide","C14H29IN2","C[N+](C)(C)CCCN1CC2CCCC(C2)C1.[I-]",352.30
46807,"3-(3-Azabicyclo[3.3.1]nonan-3-yl)propyl-trimethylazanium","C14H29N2+","C[N+](C)(C)CCCN1CC2CCCC(C2)C1",225.39
46808,"Atropic acid, 4'-bromo-, 3-tropanyl ester, hydrochloride","C17H21BrClNO2","C[NH+]1C2CCC1CC(C2)OC(=O)C(=C)C3=CC=C(C=C3)Br.[Cl-]",386.7
46809,"(8-Methyl-8-azabicyclo[3.2.1]octan-3-yl) 2-(4-bromophenyl)prop-2-enoate","C17H20BrNO2","CN1C2CCC1CC(C2)OC(=O)C(=C)C3=CC=C(C=C3)Br",350.2
46810,"Atropic acid, 4'-tert-butyl-, 3-tropanyl ester, hydrochloride, hemihydrate","C21H30ClNO2","CC(C)(C)C1=CC=C(C=C1)C(=C)C(=O)OC2CC3CCC(C2)[NH+]3C.[Cl-]",363.9
46811,"(8-Methyl-8-azabicyclo[3.2.1]octan-3-yl) 2-(4-tert-butylphenyl)prop-2-enoate","C21H29NO2","CC(C)(C)C1=CC=C(C=C1)C(=C)C(=O)OC2CC3CCC(C2)N3C",327.5
46812,"Atropic acid, 2'-chloro-, 3-tropanyl ester, hydrochloride","C17H21Cl2NO2","C[NH+]1C2CCC1CC(C2)OC(=O)C(=C)C3=CC=CC=C3Cl.[Cl-]",342.3
46813,"(8-Methyl-8-azabicyclo[3.2.1]octan-3-yl) 2-(2-chlorophenyl)prop-2-enoate","C17H20ClNO2","CN1C2CCC1CC(C2)OC(=O)C(=C)C3=CC=CC=C3Cl",305.8
46814,"Atropic acid, 3'-chloro-, 3-tropanyl ester, hydrochloride","C17H21Cl2NO2","C[NH+]1C2CCC1CC(C2)OC(=O)C(=C)C3=CC(=CC=C3)Cl.[Cl-]",342.3
46815,"(8-Methyl-8-azabicyclo[3.2.1]octan-3-yl) 2-(3-chlorophenyl)prop-2-enoate","C17H20ClNO2","CN1C2CCC1CC(C2)OC(=O)C(=C)C3=CC(=CC=C3)Cl",305.8
46816,"Atropic acid, 2',6'-dichloro-, 3-tropanyl ester, hydrochloride","C17H20Cl3NO2","C[NH+]1C2CCC1CC(C2)OC(=O)C(=C)C3=C(C=CC=C3Cl)Cl.[Cl-]",376.7
46817,"3-Tropanyl 2-[2,6-dichlorophenyl]acrylate","C17H19Cl2NO2","CN1C2CCC1CC(C2)OC(=O)C(=C)C3=C(C=CC=C3Cl)Cl",340.2
46818,"2-(Diethylamino)ethyl 2-phenylprop-2-enoate--hydrogen chloride (1/1)","C15H22ClNO2","CC[NH+](CC)CCOC(=O)C(=C)C1=CC=CC=C1.[Cl-]",283.79
46819,"2-(Diethylamino)ethyl 2-phenylprop-2-enoate","C15H21NO2","CCN(CC)CCOC(=O)C(=C)C1=CC=CC=C1",247.33
46820,"Atropic acid, 4'-methoxy-, 3-tropanyl ester","C18H23NO3","CN1C2CCC1CC(C2)OC(=O)C(=C)C3=CC=C(C=C3)OC",301.4
46821,"1-Methylpiperidin-4-yl 2-phenylprop-2-enoate--hydrogen chloride (1/1)","C15H20ClNO2","C[NH+]1CCC(CC1)OC(=O)C(=C)C2=CC=CC=C2.[Cl-]",281.78
46822,"(1-Methylpiperidin-4-yl) 2-phenylprop-2-enoate","C15H19NO2","CN1CCC(CC1)OC(=O)C(=C)C2=CC=CC=C2",245.32
46823,"Atropic acid, 4'-(trifluoromethyl)-, 3-tropanyl ester, quarterhydrate","C72H82F12N4O9","CN1C2CCC1CC(C2)OC(=O)C(=C)C3=CC=C(C=C3)C(F)(F)F.CN1C2CCC1CC(C2)OC(=O)C(=C)C3=CC=C(C=C3)C(F)(F)F.CN1C2CCC1CC(C2)OC(=O)C(=C)C3=CC=C(C=C3)C(F)(F)F.CN1C2CCC1CC(C2)OC(=O)C(=C)C3=CC=C(C=C3)C(F)(F)F.O",1375.4
46824,"(8-Methyl-8-azabicyclo[3.2.1]octan-3-yl) 2-[4-(trifluoromethyl)phenyl]prop-2-enoate","C18H20F3NO2","CN1C2CCC1CC(C2)OC(=O)C(=C)C3=CC=C(C=C3)C(F)(F)F",339.4
46825,"Azabicyclo(3.2.2)nonane, 1-(o-chlorobenzyl)-, dihydrochloride","C15H21Cl2N","C1CC2CC[N+](C1)(CC2)CC3=CC=CC=C3Cl.[Cl-]",286.2
46826,"1-[(2-Chlorophenyl)methyl]-1-azoniabicyclo[3.2.2]nonane","C15H21ClN+","C1CC2CC[N+](C1)(CC2)CC3=CC=CC=C3Cl",250.78
46827,"Azabicyclo(3.2.2)nonane, 1-cyclohexylmethyl-, dihydrochloride","C15H28ClN","C1CCC(CC1)C[N+]23CCCC(CC2)CC3.[Cl-]",257.84
46828,"1-(Cyclohexylmethyl)-1-azoniabicyclo[3.2.2]nonane","C15H28N+","C1CCC(CC1)C[N+]23CCCC(CC2)CC3",222.39
46829,"3-Azabicyclo(3.2.1)octane, 2-ethyl-N-methyl-","C10H19N","CCC1C2CCC(C2)CN1C",153.26
46830,"2-Azabicyclo(3.2.1)octane, 2,3,4,4-tetramethyl-","C11H21N","CC1C(C2CCC(C2)N1C)(C)C",167.29
46831,"3-Azabicyclo(3.2.1)octane, N,2,4-trimethyl-","C10H19N","CC1C2CCC(C2)C(N1C)C",153.26
46832,"3-Azabicyclo(3.2.1)octane, 2,2,4-trimethyl-","C10H19N","CC1C2CCC(C2)C(N1)(C)C",153.26
46833,"2-Azabicyclo(3.2.1)octane, 3,4,4-trimethyl-","C10H19N","CC1C(C2CCC(C2)N1)(C)C",153.26
46834,"Arsonium, (3-hydroxyphenyl)trimethyl-, iodide, dimethylcarbamate","C12H19AsINO2","CN(C)C(=O)OC1=CC(=CC=C1)[As+](C)(C)C.[I-]",411.11
46835,"[3-(Dimethylcarbamoyloxy)phenyl]-trimethylarsanium","C12H19AsNO2+","CN(C)C(=O)OC1=CC(=CC=C1)[As+](C)(C)C",284.21
46836,"Dichloro(pent-4-enyl)arsane","C5H9AsCl2","C=CCCC[As](Cl)Cl",214.95
46837,"Arsine, dichloro(meta-trifluoromethylphenyl)-","C7H4AsCl2F3","C1=CC(=CC(=C1)[As](Cl)Cl)C(F)(F)F",290.93
46838,"Arsine, ethylidipropoxy-","C8H19AsO2","CCCO[As](CC)OCCC",222.16
46839,"Arsine oxide, (3-amino-4-(2-hydroxyethoxy)phenyl)-","C8H10AsNO3","C1=CC(=C(C=C1[As]=O)N)OCCO",243.09
46840,"Arsine oxide, diphenylhydroxy-, nitrate","C12H10AsNO4","C1=CC=C(C=C1)[As](=O)(C2=CC=CC=C2)O[N+](=O)[O-]",307.13
46841,"Arsine, tri-2-furyl-","C12H9AsO3","C1=COC(=C1)[As](C2=CC=CO2)C3=CC=CO3",276.12
46842,"Arsine, trioctyl-","C24H51As","CCCCCCCC[As](CCCCCCCC)CCCCCCCC",414.6
46843,"Arsine, tris(3,3,5-trimethylcyclohexyl)-","C27H51As","CC1CC(CC(C1)(C)C)[As](C2CC(CC(C2)(C)C)C)C3CC(CC(C3)(C)C)C",450.6
