"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
36501,"2-Indolinone, 1-((o-chlorobenzyl)methylamino)-3-(3-(diethylamino)propyl)-3-phenyl-","C29H34ClN3O","CCN(CC)CCCC1(C2=CC=CC=C2N(C1=O)N(C)CC3=CC=CC=C3Cl)C4=CC=CC=C4",476.1
36502,"Hex-3-en-1-yl formate","C7H12O2","CCC=CCCOC=O",128.17
36503,"Hex-3-en-1-yl propanoate","C9H16O2","CCC=CCCOC(=O)CC",156.22
36504,"Hept-2-en-1-ol","C7H14O","CCCCC=CCO",114.19
36505,"1H-NAPHTHO(2,1-b)PYRAN-1-ONE, 3-(DIETHYLAMINO)-","C17H17NO2","CCN(CC)C1=CC(=O)C2=C(O1)C=CC3=CC=CC=C32",267.32
36506,"Carbanilic acid, o-methyl-, N-ethyl-3-pyrrolidinyl ester, oxalate","C16H22N2O6","CC[NH+]1CCC(C1)OC(=O)NC2=CC=CC=C2C.C(=O)(C(=O)[O-])O",338.36
36507,"(1-ethylpyrrolidin-3-yl) N-(2-methylphenyl)carbamate","C14H20N2O2","CCN1CCC(C1)OC(=O)NC2=CC=CC=C2C",248.32
36508,"1-Methylpyrrolidin-3-yl hydrogen (2-methylphenyl)carbonimidate","C13H18N2O2","CC1=CC=CC=C1NC(=O)OC2CCN(C2)C",234.29
36509,"2-Benzofuranmethylamine, 2,3-dihydro-7-chloro-, hydrochloride","C9H11Cl2NO","C1C(OC2=C1C=CC=C2Cl)C[NH3+].[Cl-]",220.09
36510,"(7-Chloro-2,3-dihydrobenzofuran-2-yl)methanamine","C9H10ClNO","C1C(OC2=C1C=CC=C2Cl)CN",183.63
36511,"Substance P","C63H98N18O13S","CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C3CCCN3C(=O)C(CCCCN)NC(=O)C4CCCN4C(=O)C(CCCN=C(N)N)N",1347.6
36512,"1,1,2-Trimethyl-3-phenylindan","C18H20","CC1C(C2=CC=CC=C2C1(C)C)C3=CC=CC=C3",236.4
36513,"2-Indolinone, 1-((o-chlorobenzyl)methylamino)-3-(3-(dimethylamino)propyl)-3-phenyl-, monohydrochloride","C27H31Cl2N3O","C[NH+](C)CCCC1(C2=CC=CC=C2N(C1=O)N(C)CC3=CC=CC=C3Cl)C4=CC=CC=C4.[Cl-]",484.5
