"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
47501,"Alanine, 3-(p-(bis(2-chloroethyl)amino)phenyl)-2-methyl-","C14H20Cl2N2O2","CC(CC1=CC=C(C=C1)N(CCCl)CCCl)(C(=O)O)N",319.2
47502,"1-Fluoro-5-methylchrysene","C19H13F","CC1=CC2=CC=CC=C2C3=C1C4=C(C=C3)C(=CC=C4)F",260.3
47503,"3-Fluoro-5-methylchrysene","C19H13F","CC1=CC2=CC=CC=C2C3=C1C4=C(C=CC(=C4)F)C=C3",260.3
47504,"6-Fluoro-5-methylchrysene","C19H13F","CC1=C(C2=CC=CC=C2C3=C1C4=CC=CC=C4C=C3)F",260.3
47505,"Chrysene, 7-fluoro-5-methyl-","C19H13F","CC1=CC2=C(C=CC=C2F)C3=C1C4=CC=CC=C4C=C3",260.3
47506,"9-Fluoro-5-methylchrysene","C19H13F","CC1=CC2=C(C=C(C=C2)F)C3=C1C4=CC=CC=C4C=C3",260.3
47507,"11-Fluoro-5-methylchrysene","C19H13F","CC1=CC2=CC=CC=C2C3=C1C4=CC=CC=C4C=C3F",260.3
47508,"Acetanilide, 4'-(9-acridinylamino)-","C21H17N3O","CC(=O)NC1=CC=C(C=C1)NC2=C3C=CC=CC3=NC4=CC=CC=C42",327.4
47509,"1-(2,6-Dimethylphenyl)-3-(imino(methylamino)methyl)uronium chloride","C11H17ClN4O","CC1=C(C(=CC=C1)C)NC(=O)NC(=NC)N.Cl",256.73
47510,"Lidamidine","C11H16N4O","CC1=C(C(=CC=C1)C)NC(=O)NC(=NC)N",220.27
47511,"N-(2,6-Diethylphenyl)-N'-(imino(methylamino)methyl)urea hydrochloride","C13H21ClN4O","CCC1=C(C(=CC=C1)CC)NC(=O)NC(=NC)N.Cl",284.78
47512,"N-(2,6-Diethylphenyl)-N'-[imino(methylamino)methyl]urea","C13H20N4O","CCC1=C(C(=CC=C1)CC)NC(=O)NC(=NC)N",248.32
47513,"","C25H29BF4NO3P","[B-](F)(F)(F)F.C1COP2(OCC[NH+]1CCO2)C(C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5",509.3
47514,"","C25H28NO3P","C1COP2(OCCN1CCO2)C(C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5",421.5
47515,"5-Methyl-2-phenyloctahydro-1H-isoindole","C15H21N","CC1CCC2CN(CC2C1)C3=CC=CC=C3",215.33
47516,"2-Cyclohexyl-5-methyloctahydro-1H-isoindole","C15H27N","CC1CCC2CN(CC2C1)C3CCCCC3",221.38
47517,"Indeloxazine Hydrochloride","C14H18ClNO2","C1COC(CN1)COC2=CC=CC3=C2CC=C3.Cl",267.75
47518,"","C10H22O5","COCC(OC)OC.COC1CCCO1",222.28
47519,"Tetrahydro-2-methoxyfuran","C5H10O2","COC1CCCO1",102.13
47520,"1,1,2-Trimethoxyethane","C5H12O3","COCC(OC)OC",120.15
47521,"(6R,7R)-7-[[2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[(1-methyltetrazol-5-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid","C16H17N9O5S3","CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O",511.6
47522,"Benzoic acid, 3-((3-pyridinylcarbonyl)amino)-, methyl ester, N-oxide","C14H12N2O4","COC(=O)C1=CC(=CC=C1)NC(=O)C2=C[N+](=CC=C2)[O-]",272.26
47523,"Benzoic acid, 3-((4-pyridinylcarbonyl)amino)-, methyl ester, N-oxide","C14H12N2O4","COC(=O)C1=CC(=CC=C1)NC(=O)C2=CC=[N+](C=C2)[O-]",272.26
47524,"Butyldiethylmethylplumbane","C9H22Pb","CCCC[Pb](C)(CC)CC",337
47525,"Butylethyldimethylplumbane","C8H20Pb","CCCC[Pb](C)(C)CC",323
47526,"1,4-Dichloro-4-ethenylcyclohexene","C8H10Cl2","C=CC1(CCC(=CC1)Cl)Cl",177.07
47527,"N-(4-(2-Chloro-4,6-dinitrophenylazo)-3-methylphenyl)diethanolamine","C17H18ClN5O6","CC1=C(C=CC(=C1)N(CCO)CCO)N=NC2=C(C=C(C=C2Cl)[N+](=O)[O-])[N+](=O)[O-]",423.8
47528,"Nicorandil","C8H9N3O4","C1=CC(=CN=C1)C(=O)NCCO[N+](=O)[O-]",211.17
47529,"Plumbane, tributylethyl-","C14H32Pb","CCCC[Pb](CC)(CCCC)CCCC",407
47530,"Tropesin","C28H24ClNO6","CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OCC(C4=CC=CC=C4)C(=O)O",505.9
