"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
10301,"1,4-Benzodioxan","C8H8O2","C1COC2=CC=CC=C2O1",136.15
10302,"6,7-Dimethoxy-1-methyl-1,2,3,4-tetrahydroisoquinoline","C12H17NO2","CC1C2=CC(=C(C=C2CCN1)OC)OC",207.27
10303,"2-((4-(Dimethylamino)phenyl)diazenyl)benzoic acid","C15H15N3O2","CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2C(=O)O",269.30
10304,"Bialamicol","C28H40N2O2","CCN(CC)CC1=CC(=CC(=C1O)CC=C)C2=CC(=C(C(=C2)CN(CC)CC)O)CC=C",436.6
10305,"Kyaphenine","C21H15N3","C1=CC=C(C=C1)C2=NC(=NC(=N2)C3=CC=CC=C3)C4=CC=CC=C4",309.4
10306,"Methaphenilene","C15H20N2S","CN(C)CCN(CC1=CC=CS1)C2=CC=CC=C2",260.4
10307,"Chlornaphazine","C14H15Cl2N","C1=CC=C2C=C(C=CC2=C1)N(CCCl)CCCl",268.2
10308,"Iminodibenyl","C14H13N","C1CC2=CC=CC=C2NC3=CC=CC=C31",195.26
10309,"(E,E)-N,N'-[(Furan-2-yl)methylene]bis[1-(furan-2-yl)methanimine]","C15H12N2O3","C1=COC(=C1)C=NC(C2=CC=CO2)N=CC3=CC=CO3",268.27
10310,"4-(4-Oxo-2,5-cyclohexadien-1-ylidene)-2,5-cyclohexadien-1-one","C12H8O2","C1=CC(=O)C=CC1=C2C=CC(=O)C=C2",184.19
10311,"Melarsoprol","C12H15AsN6OS2","C1C(S[As](S1)C2=CC=C(C=C2)NC3=NC(=NC(=N3)N)N)CO",398.3
10312,"Atropaldehyde","C9H8O","C=C(C=O)C1=CC=CC=C1",132.16
10313,"Benzohydroxamic acid","C7H7NO2","C1=CC=C(C=C1)C(=O)NO",137.14
10314,"1-(Piperidin-2-yl)propan-1-ol","C8H17NO","CCC(C1CCCCN1)O",143.23
10315,"Butyrophenone","C10H12O","CCCC(=O)C1=CC=CC=C1",148.20
10316,"Azoxybenzene","C12H10N2O","C1=CC=C(C=C1)N=[N+](C2=CC=CC=C2)[O-]",198.22
10317,"2,4-Diaminoazobenzene","C12H12N4","C1=CC=C(C=C1)N=NC2=C(C=C(C=C2)N)N",212.25
10318,"Benzoic acid, 4-fluoro-, 2-(dibutylamino)ethyl ester, hydrochloride (1:1)","C17H27ClFNO2","CCCCN(CCCC)CCOC(=O)C1=CC=C(C=C1)F.Cl",331.9
10319,"2-(Dibutylamino)ethyl 4-fluorobenzoate","C17H26FNO2","CCCCN(CCCC)CCOC(=O)C1=CC=C(C=C1)F",295.4
10320,"Benquinox","C13H11N3O2","C1=CC=C(C=C1)C(=O)NNC2=CC=C(C=C2)N=O",241.24
10321,"Capillin","C12H8O","CC#CC#CC(=O)C1=CC=CC=C1",168.19
10322,"Piperonyl alcohol","C8H8O3","C1OC2=C(O1)C=C(C=C2)CO",152.15
10323,"Salicylaldehyde isonicotinoyl hydrazone","C13H11N3O2","C1=CC=C(C(=C1)C=NNC(=O)C2=CC=NC=C2)O",241.24
10324,"2-Ethyl-3-hydroxyhexanal","C8H16O2","CCCC(C(CC)C=O)O",144.21
10325,"Hydrindane","C9H16","C1CCC2CCCC2C1",124.22
10326,"Indane","C9H10","C1CC2=CC=CC=C2C1",118.18
10327,"1,3-Dihydroisobenzofuran","C8H8O","C1C2=CC=CC=C2CO1",120.15
10328,"Indoline","C8H9N","C1CNC2=CC=CC=C21",119.16
10329,"Dihydrobenzofuran","C8H8O","C1COC2=CC=CC=C21",120.15
10330,"","C8H7NS","C1C2=CC=CC=C2N=C1S",149.21
10331,"Benzofuran-2-carboxylic acid","C9H6O3","C1=CC=C2C(=C1)C=C(O2)C(=O)O",162.14
10332,"3,4-Diaminotoluene","C7H10N2","CC1=CC(=C(C=C1)N)N",122.17
