"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
23601,"Dichlorozinc;[7-(dimethylamino)-2-methylphenoxazin-3-ylidene]-diethylazanium;chloride","C19H24Cl3N3OZn","CC[N+](=C1C=C2C(=NC3=C(O2)C=C(C=C3)N(C)C)C=C1C)CC.[Cl-].Cl[Zn]Cl",482.1
23602,"[7-(Dimethylamino)-2-methylphenoxazin-3-ylidene]-diethylazanium","C19H24N3O+","CC[N+](=C1C=C2C(=NC3=C(O2)C=C(C=C3)N(C)C)C=C1C)CC",310.4
23603,"Cyheptamide","C16H15NO","C1CC2=CC=CC=C2C(C3=CC=CC=C31)C(=O)N",237.30
23604,"Dibenzo(1,2,5)thiadiazepine, 6,11-dihydro-11-(3-(dimethylamino)propyl)-6-methyl-, 5,5-dioxide","C18H23N3O2S","CN1C2=CC=CC=C2N(C3=CC=CC=C3S1(=O)=O)CCCN(C)C",345.5
23605,"1-(4-Chlorophenyl)-3,3-dimethyl-1-triazene","C8H10ClN3","CN(C)N=NC1=CC=C(C=C1)Cl",183.64
23606,"4-(3,3-Dimethyl-1-triazen-1-yl)benzoic acid","C9H11N3O2","CN(C)N=NC1=CC=C(C=C1)C(=O)O",193.20
23607,"","C6H11NS","C1CCC(=NCC1)S",129.23
23608,"Triethylene glycol monophenyl ether","C12H18O4","C1=CC=C(C=C1)OCCOCCOCCO",226.27
23609,"Nonasodium;[2,3,4-tris[[hydroxy(oxido)phosphoryl]oxy]-5,6-diphosphonatooxycyclohexyl] phosphate","C6H9Na9O24P6","C1(C(C(C(C(C1OP(=O)(O)[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)(O)[O-])OP(=O)(O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]",857.87
23610,"Benzene, 1-chloro-4-((chloromethyl)thio)-","C7H6Cl2S","C1=CC(=CC=C1SCCl)Cl",193.09
23611,"Phenylethylmalonamide","C11H14N2O2","CCC(C1=CC=CC=C1)(C(=O)N)C(=O)N",206.24
23612,"Arsonous diiodide, methyl-","CH3AsI2","C[As](I)I",343.765
23613,"1,2,3,4,5,6-Hexa-O-acetylhexitol","C18H26O12","CC(=O)OCC(C(C(C(COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C",434.4
23614,"N~1~,N~6~-Didodecyl-N~1~,N~1~,N~6~,N~6~-tetramethylhexane-1,6-bis(aminium) dichloride","C34H74Cl2N2","CCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-]",581.9
23615,"Dodecyl-[6-[dodecyl(dimethyl)azaniumyl]hexyl]-dimethylazanium","C34H74N2+2","CCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCCCCCCCC",511.0
23616,"3,7,11-Trimethyldodeca-1,6,10-trien-1-ol","C15H26O","CC(CCC=C(C)CCC=C(C)C)C=CO",222.37
23617,"Dermoglaucin","C16H12O6","CC1=CC2=C(C(=C1)O)C(=O)C3=C(C(=C(C=C3C2=O)OC)O)O",300.26
23618,"1-Nitroethylbenzene","C8H9NO2","CC(C1=CC=CC=C1)[N+](=O)[O-]",151.16
23619,"Azetidine, 3-(p-bromophenyl)-","C9H10BrN","C1C(CN1)C2=CC=C(C=C2)Br",212.09
23620,"3-(4-Chlorophenyl)azetidine","C9H10ClN","C1C(CN1)C2=CC=C(C=C2)Cl",167.63
23621,"Benzonitrile, p-(3-azetidinyl)-","C10H10N2","C1C(CN1)C2=CC=C(C=C2)C#N",158.20
23622,"Azetidine, 3-(p-aminophenyl)-","C9H12N2","C1C(CN1)C2=CC=C(C=C2)N",148.20
23623,"3-(4-Nitrophenyl)azetidine","C9H10N2O2","C1C(CN1)C2=CC=C(C=C2)[N+](=O)[O-]",178.19
23624,"Azetidine, 3-p-tolyl-","C10H13N","CC1=CC=C(C=C1)C2CNC2",147.22
23625,"Azetidine, 1-methyl-3-phenyl-","C10H13N","CN1CC(C1)C2=CC=CC=C2",147.22
23626,"1-Azetidineethanol, 3-phenyl-","C11H15NO","C1C(CN1CCO)C2=CC=CC=C2",177.24
23627,"1-(2-Chloroethyl)-3-phenylazetidine","C11H14ClN","C1C(CN1CCCl)C2=CC=CC=C2",195.69
