"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
601,"DL-Alanyl-DL-alanine","C6H12N2O3","CC(C(=O)NC(C)C(=O)O)N",160.17
602,"DL-alanine","C3H7NO2","CC(C(=O)O)N",89.09
603,"2-Hexulose, 6-(dihydrogen phosphate)","C6H13O9P","C(C(C(C(C(=O)CO)O)O)O)OP(=O)(O)O",260.14
604,"2,3,4,5,6-Pentahydroxyhexanoic acid","C6H12O7","C(C(C(C(C(C(=O)O)O)O)O)O)O",196.16
605,"[4-[2-[3-[[4-[[[5-(6-Aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethylsulfanyl]-2-hydroxy-4-oxobutyl]-trimethylazanium","C28H50N8O18P3S+","CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(C[N+](C)(C)C)O)O",911.7
606,"Imidazole glycerol phosphate","C6H11N2O6P","C1=C(NC=N1)C(C(COP(=O)(O)O)O)O",238.14
607,"GlyTouCan:G89531FI","C6H10O8","C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O",210.14
608,"5-(1,2-Dihydroxy-ethyl)-3,4-dihydroxy-dihydro-furan-2-one","C6H10O6","C(C(C1C(C(C(=O)O1)O)O)O)O",178.14
609,"(5-Amino-3,4,6-trihydroxyoxan-2-yl)methyl dihydrogen phosphate","C6H14NO8P","C(C1C(C(C(C(O1)O)N)O)O)OP(=O)(O)O",259.15
610,"Hexuronic Acid","C6H10O7","C1(C(C(OC(C1O)O)C(=O)O)O)O",194.14
611,"DL-Glutamic acid","C5H9NO4","C(CC(=O)O)C(C(=O)O)N",147.13
612,"Lactic Acid","C3H6O3","CC(C(=O)O)O",90.08
613,"Coenzyme A, S-(hydrogen methylpropanedioate)","C25H40N7O19P3S","CC(C(=O)O)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O",867.6
614,"proline dl-form","C5H9NO2","C1CC(NC1)C(=O)O",115.13
615,"D-Xylulose 1-phosphate","C5H11O8P","C(C(C(C(=O)COP(=O)(O)O)O)O)O",230.11
616,"7-O-Phosphonohept-2-ulose","C7H15O10P","C(C(C(C(C(C(=O)CO)O)O)O)O)OP(=O)(O)O",290.16
617,"DL-Serine","C3H7NO3","C(C(C(=O)O)N)O",105.09
618,"1-O-Phosphonohexitol","C6H15O9P","C(C(C(C(C(COP(=O)(O)O)O)O)O)O)O",262.15
619,"Ribulose","C5H10O5","C(C(C(C(=O)CO)O)O)O",150.13
620,"(5-(6-Aminopurin-9-yl)-3-hydroxyoxolan-2-yl)methyl phosphono hydrogen phosphate","C10H15N5O9P2","C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)OP(=O)(O)O)O",411.20
621,"Adenosine, 5'-phosphoric acid","C10H14N5O6P","C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)O)O",331.22
622,"9-(2-Deoxy-5-o-(hydroxy((hydroxy(phosphonooxy)phosphoryl)oxy)phosphoryl)pentofuranosyl)-9h-purin-6-amine","C10H16N5O12P3","C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O",491.18
623,"[[5-(4-Amino-2-oxo-pyrimidin-1-yl)-3-hydroxy-oxolan-2-yl]methoxy-hydroxy-phosphoryl]oxyphosphonic acid","C9H15N3O10P2","C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)(O)OP(=O)(O)O)O",387.18
624,"Cytidine 5'-(dihydrogen phosphate)","C9H14N3O7P","C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)(O)O)O",307.20
625,"4-Amino-1-(2-deoxy-5-O-(hydroxy((hydroxy(phosphonooxy)phosphoryl)oxy)phosphoryl)pentofuranosyl)pyrimidin-2(1H)-one","C9H16N3O13P3","C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O",467.16
626,"2-Deoxyhexonic acid","C6H12O6","C(C(C(C(CO)O)O)O)C(=O)O",180.16
627,"CID 627","C6H10O6","C(C(C(C(=O)CC(=O)O)O)O)O",178.14
628,"1-[5-[[[[5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxymethyl]-3,4-dihydroxyoxolan-2-yl]pyridin-1-ium-3-carboxylic acid","C21H27N6O15P2+","C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)O",665.4
629,"3-[[3-amino-5-[carbamimidoyl(methyl)amino]pentanoyl]amino]-6-(2,4-dioxopyrimidin-1-yl)-3,6-dihydro-2H-pyran-2-carboxylic acid","C17H25N7O6","CN(CCC(CC(=O)NC1C=CC(OC1C(=O)O)N2C=CC(=O)NC2=O)N)C(=N)N",423.4
630,"1,3,4-Trihydroxy-5-oxocyclohexane-1-carboxylic acid","C7H10O6","C1C(C(C(=O)CC1(C(=O)O)O)O)O",190.15
631,"2-Amino-1-hydroxy-3-octadecanone","C18H37NO2","CCCCCCCCCCCCCCCC(=O)C(CO)N",299.5
632,"2,3,4,5-Tetrahydro-2,6-pyridinedicarboxylic acid","C7H9NO4","C1CC(N=C(C1)C(=O)O)C(=O)O",171.15
633,"2-(3,7,11,15,19,23,27,31-Octamethyldotriaconta-2,6,10,14,18,22,26,30-octaenyl)naphthalene-1,4-dione","C50H70O2","CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=CC(=O)C2=CC=CC=C2C1=O)C)C)C)C)C)C)C)C",703.1
634,"2-Deoxy-1-o-phosphonopentofuranose","C5H11O7P","C1C(C(OC1OP(=O)(O)O)CO)O",214.11
635,"GlyTouCan:G26468BC","C5H11O7P","C1C(C(OC1O)COP(=O)(O)O)O",214.11
636,"5-(6-Aminopurin-9-Yl)-2-(Hydroxymethyl)Oxolan-3-Ol","C10H13N5O3","C1C(C(OC1N2C=NC3=C(N=CN=C32)N)CO)O",251.24
