"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
23001,"6-(2-chlorophenoxy)-2-N,4-N-diethyl-1,3,5-triazine-2,4-diamine","C13H16ClN5O","CCNC1=NC(=NC(=N1)OC2=CC=CC=C2Cl)NCC",293.75
23002,"2-N,4-N-diethyl-6-phenylsulfanyl-1,3,5-triazine-2,4-diamine","C13H17N5S","CCNC1=NC(=NC(=N1)SC2=CC=CC=C2)NCC",275.38
23003,"","C13H11Cl2NaO4","CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)[O-])Cl)Cl.[Na+]",325.12
23004,"Acetophenone, 2-(bis(2-hydroxyethyl))amino-p-chloro-2-phenyl-, hydrochloride","C18H21Cl2NO3","C1=CC=C(C=C1)C(C(=O)C2=CC=C(C=C2)Cl)[NH+](CCO)CCO.[Cl-]",370.3
23005,"2-[Bis(2-hydroxyethyl)amino]-1-(4-chlorophenyl)-2-phenylethanone","C18H20ClNO3","C1=CC=C(C=C1)C(C(=O)C2=CC=C(C=C2)Cl)N(CCO)CCO",333.8
23006,"6-Pteridinecarboxamide, 4-amino-N-(2-methoxyethyl)-7-((2-methoxyethyl)amino)-2-phenyl-","C19H23N7O3","COCCNC1=NC2=NC(=NC(=C2N=C1C(=O)NCCOC)N)C3=CC=CC=C3",397.4
23007,"Glycine, N,N'-(6-chloro-s-triazine-2,4-diyl)di-","C7H8ClN5O4","C(C(=O)O)NC1=NC(=NC(=N1)Cl)NCC(=O)O",261.62
23008,"","C17H17FN4O2S2","CN1C(=C2C(=NC(=N2)SCCCC(=O)C3=CC=C(C=C3)F)N(C1=O)C)S",392.5
23009,"Nimorazole","C9H14N4O3","C1COCCN1CCN2C=NC=C2[N+](=O)[O-]",226.23
23010,"Oxiraneacetonitrile","C4H5NO","C1C(O1)CC#N",83.09
23011,"1-Methyl-carbazole","C13H11N","CC1=C2C(=CC=C1)C3=CC=CC=C3N2",181.23
23012,"2,2'-Diselenobis(benzoic acid)","C14H10O4Se2","C1=CC=C(C(=C1)C(=O)O)[Se][Se]C2=CC=CC=C2C(=O)O",400.2
23013,"(4-Bromo-1-naphthylazo)malononitrile","C13H7BrN4","C1=CC=C2C(=C1)C(=CC=C2Br)N=NC(C#N)C#N",299.13
23014,"o-Butoxybenzyl alcohol","C11H16O2","CCCCOC1=CC=CC=C1CO",180.24
23015,"Nitracrine dihydrochloride","C18H22Cl2N4O2","C[NH+](C)CCC[NH2+]C1=C2C(=NC3=CC=CC=C31)C=CC=C2[N+](=O)[O-].[Cl-].[Cl-]",397.3
23016,"2,3,6-Trichloropyridine","C5H2Cl3N","C1=CC(=NC(=C1Cl)Cl)Cl",182.43
23017,"3,5,6-Trichloro-2-pyridinol","C5H2Cl3NO","C1=C(C(=O)NC(=C1Cl)Cl)Cl",198.43
