"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
42801,"1,3-Dioxa-6-aza-2-silacyclooctane-6-ethanol, 2,2-dimethyl-, diphenylacetate (ester)","C22H29NO4Si","C[Si]1(OCCN(CCO1)CCOC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3)C",399.6
42802,"5-Methyl-2-octanone","C9H18O","CCCC(C)CCC(=O)C",142.24
42803,"4-(9-Acridinylamino)aniline","C19H15N3","C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)NC4=CC=C(C=C4)N",285.3
42804,"Acetanilide, 3'-(9-acridinylamino)-","C21H17N3O","CC(=O)NC1=CC=CC(=C1)NC2=C3C=CC=CC3=NC4=CC=CC=C42",327.4
42805,"Acridine, 9-(m-aminoanilino)-","C19H15N3","C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)NC4=CC=CC(=C4)N",285.3
42806,"Benzamide, 4-(9-acridinylamino)-","C20H15N3O","C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)NC4=CC=C(C=C4)C(=O)N",313.4
42807,"Flamprop","C16H13ClFNO3","CC(C(=O)O)N(C1=CC(=C(C=C1)F)Cl)C(=O)C2=CC=CC=C2",321.73
42808,"1,1,4-Trichloro-1,2-butadiene","C4H3Cl3","C(C=C=C(Cl)Cl)Cl",157.42
42809,"3-Methoxy-4-nitroazobenzene","C13H11N3O3","COC1=C(C=CC(=C1)N=NC2=CC=CC=C2)[N+](=O)[O-]",257.24
42810,"Glycine, N-cyclohexyl-","C8H15NO2","C1CCC(CC1)NCC(=O)O",157.21
42811,"2-[(Butan-2-yl)amino]acetic acid","C6H13NO2","CCC(C)NCC(=O)O",131.17
42812,"Carbonic acid, dithiodi-, O,O'-dimethyl S,S'-(2,3-quinoxalinediyl) ester","C12H10N2O4S2","COC(=O)SC1=NC2=CC=CC=C2N=C1SC(=O)OC",310.4
42813,"Benzamide, 5-bromo-2-hydroxy-3-methyl-N-(1-methylethyl)-","C11H14BrNO2","CC1=CC(=CC(=C1O)C(=O)NC(C)C)Br",272.14
42814,"Benzamide, 5-bromo-N-cyclopropyl-2-hydroxy-3-methyl-","C11H12BrNO2","CC1=CC(=CC(=C1O)C(=O)NC2CC2)Br",270.12
42815,"Benzamide, 5-bromo-2-hydroxy-3-methyl-N-(3-(trifluoromethyl)phenyl)-","C15H11BrF3NO2","CC1=CC(=CC(=C1O)C(=O)NC2=CC=CC(=C2)C(F)(F)F)Br",374.15
42816,"5-Bromo-2-hydroxy-3-methyl-N-(2,2,2-trichloro-1-hydroxyethyl)benzene-1-carboximidic acid","C10H9BrCl3NO3","CC1=CC(=CC(=C1O)C(=O)NC(C(Cl)(Cl)Cl)O)Br",377.4
42817,"Benzamide, 5-bromo-2-methoxy-3-methyl-","C9H10BrNO2","CC1=CC(=CC(=C1OC)C(=O)N)Br",244.08
42818,"5-Bromo-3-methyl-2-(2-oxiranylmethoxy)benzamide","C11H12BrNO3","CC1=CC(=CC(=C1OCC2CO2)C(=O)N)Br",286.12
42819,"Benzamide, 5-chloro-N-ethyl-2-hydroxy-3-methyl-","C10H12ClNO2","CCNC(=O)C1=C(C(=CC(=C1)Cl)C)O",213.66
42820,"Benzamide, 5-chloro-N-ethyl-2-methoxy-3-methyl-","C11H14ClNO2","CCNC(=O)C1=C(C(=CC(=C1)Cl)C)OC",227.69
42821,"Benzamide, 5-bromo-N-ethyl-2-methoxy-3-methyl-","C11H14BrNO2","CCNC(=O)C1=C(C(=CC(=C1)Br)C)OC",272.14
42822,"2-Azabicyclo(2.2.2)octan-6-ol, 2-methyl-6-trans-phenyl-, cis-propionate","C17H23NO2","CCC(=O)OC1C2CCC(C1C3=CC=CC=C3)CN2C",273.37
42823,"Benzamide, 5-chloro-N-ethyl-3-methyl-2-(2-propenyloxy)-","C13H16ClNO2","CCNC(=O)C1=C(C(=CC(=C1)Cl)C)OCC=C",253.72
42824,"Dibenzo(b,f)thiepin-2-amine, 10,11-dihydro-10-(4-methyl-1-piperazinyl)-, trimethanesulfonate","C22H35N3O9S4","C[NH+]1CC[NH+](CC1)C2CC3=C(C=CC(=C3)[NH3+])SC4=CC=CC=C24.CS(=O)(=O)[O-].CS(=O)(=O)[O-].CS(=O)(=O)[O-]",613.8
42825,"6-(4-Methylpiperazin-1-yl)-5,6-dihydrobenzo[b][1]benzothiepin-3-amine","C19H23N3S","CN1CCN(CC1)C2CC3=C(C=CC(=C3)N)SC4=CC=CC=C24",325.5
42826,"","C29H32N2O9S","CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3C(C2)N4CCN(CC4)C.C(=CC(=O)O)C(=O)O.C(=CC(=O)O)C(=O)O",584.6
42827,"1-[10-(4-Methyl-1-piperazinyl)-10,11-dihydrodibenzo[b,f]thiepin-2-yl]ethanone","C21H24N2OS","CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3C(C2)N4CCN(CC4)C",352.5
42828,"4-Amino-1-naphthalenecarbonitrile","C11H8N2","C1=CC=C2C(=C1)C(=CC=C2N)C#N",168.19
42829,"","C23H24O4S","CC1(C(C1C(=O)OCC2=COC(=C2)CC3=CC=CC=C3)C=C4CCSC4=O)C",396.5
