"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
11101,"2-Nitrobenzaldehyde","C7H5NO3","C1=CC=C(C(=C1)C=O)[N+](=O)[O-]",151.12
11102,"Thonzonium Bromide","C32H55BrN4O","CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2.[Br-]",591.7
11103,"Hematoporphyrin","C34H38N4O6","CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C(C)O)C)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O)C(C)O",598.7
11104,"Guaiacol Carbonate","C15H14O5","COC1=CC=CC=C1OC(=O)OC2=CC=CC=C2OC",274.27
11105,"Neutral Red","C15H17ClN4","CC1=CC2=NC3=C(C=C(C=C3)N(C)C)N=C2C=C1N.Cl",288.77
11106,"N8,N8,3-Trimethyl-2,8-phenazinediamine","C15H16N4","CC1=CC2=NC3=C(C=C(C=C3)N(C)C)N=C2C=C1N",252.31
11107,"4,4'-Bipyridine","C10H8N2","C1=CN=CC=C1C2=CC=NC=C2",156.18
11108,"Aniline Mustard","C10H13Cl2N","C1=CC=C(C=C1)N(CCCl)CCCl",218.12
11109,"Isoquinolinium, 3,4-dihydro-6,7-dimethoxy-2-methyl-, chloride (1:1)","C12H16ClNO2","C[N+]1=CC2=CC(=C(C=C2CC1)OC)OC.[Cl-]",241.71
11110,"3,4-Dihydro-6,7-dimethoxy-2-methylisoquinolinium","C12H16NO2+","C[N+]1=CC2=CC(=C(C=C2CC1)OC)OC",206.26
11111,"Proflavine Sulfate","C13H13N3O4S","C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N.OS(=O)(=O)O",307.33
11112,"Nicotinic acid, hydrazide","C6H7N3O","C1=CC(=CN=C1)C(=O)NN",137.14
11113,"","C7H5LiO2","[Li+].C1=CC=C(C=C1)C(=O)[O-]",128.1
11114,"Metabutethamine Hydrochloride","C13H21ClN2O2","CC(C)CNCCOC(=O)C1=CC(=CC=C1)N.Cl",272.77
11115,"Metabutethamine","C13H20N2O2","CC(C)CNCCOC(=O)C1=CC(=CC=C1)N",236.31
