"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
10501,"Sarmentoside D","C29H42O11","CC1C(C(C(C(O1)OC2CCC3(C4C(CCC3(C2)O)C5(CCC(C5(CC4O)C)C6=CC(=O)OC6)O)C=O)O)O)O",566.6
10502,"(3S,5S,8R,9S,10S,13R,14S)-5,14-dihydroxy-13-methyl-17-(5-oxo-2H-furan-3-yl)-3-[(3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-2,3,4,6,7,8,9,11,12,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-10-carbaldehyde","C29H42O10","CC1C(C(C(C(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3(C2)O)O)C6=CC(=O)OC6)C)C=O)O)O)O",550.6
10503,"(3S,5S,10S,13R,14S,17R)-3-[(2R,5S)-4,5-dihydroxy-6-methyloxan-2-yl]oxy-5,14-dihydroxy-13-methyl-17-(5-oxo-2H-furan-3-yl)-2,3,4,6,7,8,9,11,12,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-10-carbaldehyde","C29H42O9","CC1C(C(CC(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3(C2)O)O)C6=CC(=O)OC6)C)C=O)O)O",534.6
10504,"(3S,5S)-5,14-dihydroxy-3-[(2R,4S,5R,6R)-5-hydroxy-4-methoxy-6-methyloxan-2-yl]oxy-13-methyl-17-(5-oxo-2H-furan-3-yl)-2,3,4,6,7,8,9,11,12,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-10-carbaldehyde","C30H44O9","CC1C(C(CC(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3(C2)O)O)C6=CC(=O)OC6)C)C=O)OC)O",548.7
10505,"3,14-Dihydroxycarda-5,20(22)-dienolide","C23H32O4","CC12CCC(CC1=CCC3C2CCC4(C3(CCC4C5=CC(=O)OC5)O)C)O",372.5
10506,"3-[(3S,5R,10S,13R,14S,17R)-14-hydroxy-10,13-dimethyl-3-[(2S,5S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one","C29H44O8","CC1C(C(C(C(O1)OC2CCC3(C(C2)CCC4C3CCC5(C4(CCC5C6=CC(=O)OC6)O)C)C)O)O)O",520.7
10507,"11beta,17,21-Trihydroxypregn-4-ene-3,20-dione 21-(3,3-dimethylbutyrate)","C27H40O6","CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)COC(=O)CC(C)(C)C)O)C)O",460.6
10508,"[2-[(17R)-11,17-dihydroxy-10,13-dimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl]-2-oxoethyl] 3-cyclopentylpropanoate","C29H42O6","CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)COC(=O)CCC5CCCC5)O)C)O",486.6
10509,"Tetranitromethane","CN4O8","C([N+](=O)[O-])([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]",196.03
10510,"(2'S,3S)-2'-ethenyl-4'-methylspiro[1H-indole-3,7'-9-oxa-4-azatetracyclo[6.3.1.02,6.05,11]dodecane]-2-one","C20H22N2O2","CN1CC2(C3CC4C5(C2C1C3CO4)C6=CC=CC=C6NC5=O)C=C",322.4
10511,"(2R,3R,5R,8R,10R,17S)-11-ethyl-6,16,18-trimethoxy-13-(methoxymethyl)-11-azahexacyclo[7.7.2.12,5.01,10.03,8.013,17]nonadecane-4,5,7,8,14-pentol","C25H41NO9","CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6O)(C(C5O)OC)O)O)OC)OC)O)COC",499.6
10512,"10-methoxy-4a,5,5a,7,8,13a,15,15a,15b,16-decahydro-2H-4,6-methanoindolo[3,2,1-ij]oxepino[2,3,4-de]pyrrolo[2,3-h]quinolin-14-one","C22H24N2O3","COC1=CC2=C(C=C1)N3C4C25CCN6C5CC7C4C(CC3=O)OCC=C7C6",364.4
10513,"1-[(4S)-14-hydroxy-15-oxa-1,11-diazahexacyclo[16.3.1.04,12.04,21.05,10.013,19]docosa-5,7,9,17-tetraen-11-yl]ethanone","C21H24N2O3","CC(=O)N1C2C3C4CC5C2(CCN5CC4=CCOC3O)C6=CC=CC=C61",352.4
10514,"11-methoxy-4a,5,5a,7,8,13a,15,15a,15b,16-decahydro-2H-4,6-methanoindolo[3,2,1-ij]oxepino[2,3,4-de]pyrrolo[2,3-h]quinolin-14-one","C22H24N2O3","COC1=CC2=C(C=C1)C34CCN5C3CC6C7C4N2C(=O)CC7OCC=C6C5",364.4
10515,"","C17H21NO3","CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(CC4)O",287.35
10516,"","C23H30N2O4","CN1CCC23C4C1CC5=C2C(=C(C=C5)OCCN6CCOCC6)OC3C(C=C4)O",398.5
10517,"Methadyl Acetate","C23H31NO2","CCC(C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)OC(=O)C",353.5
10518,"Heptabarbital","C13H18N2O3","CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2",250.29
10519,"Benzomethamine chloride","C22H31ClN2O2","CC[N+](C)(CC)CCN(C)C(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)O.[Cl-]",390.9
10520,"N,N-Diethyl-2-((2-hydroxy-2,2-diphenylacetyl)methylamino)-N-methylethanaminium","C22H31N2O2+","CC[N+](C)(CC)CCN(C)C(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)O",355.5
10521,"Malachite Green carbinol","C23H26N2O","CN(C)C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=C(C=C3)N(C)C)O",346.5
10522,"Chlorobenzilate","C16H14Cl2O3","CCOC(=O)C(C1=CC=C(C=C1)Cl)(C2=CC=C(C=C2)Cl)O",325.2
10523,"Trachelanthine","C15H27NO5","CC(C)C(C(C)O)(C(=O)OCC1CC[N+]2(C1CCC2)[O-])O",301.38
10524,"(1R,9S)-4-methoxy-17-methyl-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-triene","C18H25NO","CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)OC",271.4
10525,"5-(Hexopyranosyloxy)-14-hydroxy-19-oxobufa-3,20,22-trienolide","C30H40O10","CC12CCC3C(C1(CCC2C4=COC(=O)C=C4)O)CCC5(C3(CCC=C5)C=O)OC6C(C(C(C(O6)CO)O)O)O",560.6
