"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
13301,"Barbituric acid, 1-cyclohexyl-5-pentyl-","C15H24N2O3","CCCCCC1C(=O)NC(=O)N(C1=O)C2CCCCC2",280.36
13302,"Acetamide, N-phenyl-N-(alpha,alpha,alpha-trifluoro-m-tolyl)-","C15H12F3NO","CC(=O)N(C1=CC=CC=C1)C2=CC=CC(=C2)C(F)(F)F",279.26
13303,"3-(6H-benzo[c][1]benzothiepin-11-ylidene)propyl-methylazanium chloride","C18H20ClNS","C[NH2+]CCC=C1C2=CC=CC=C2CSC3=CC=CC=C31.[Cl-]",317.9
13304,"Dibenzo[b,e]thiepin, 1-propanamine deriv.; 11-(3-Methylaminopropylidene)-6,11-dihydrodibenz[b,e]thiepine; Nordosulepin; Nordothiepin; Northiadene","C18H19NS","CNCCC=C1C2=CC=CC=C2CSC3=CC=CC=C31",281.4
13305,"2,4-Bis((3-methoxypropyl)amino)-6-(methylthio)-s-triazine","C12H23N5O2S","COCCCNC1=NC(=NC(=N1)SC)NCCCOC",301.41
13306,"Barbituric acid, 1,5-dicyclohexyl-","C16H24N2O3","C1CCC(CC1)C2C(=O)NC(=O)N(C2=O)C3CCCCC3",292.37
13307,"Barbituric acid, 1-cyclohexyl-5-phenyl-","C16H18N2O3","C1CCC(CC1)N2C(=O)C(C(=O)NC2=O)C3=CC=CC=C3",286.33
13308,"Boldenone","C19H26O2","CC12CCC3C(C1CCC2O)CCC4=CC(=O)C=CC34C",286.4
13309,"Dibenzo(b,e)thiepin-11-propylamine, 6,11-dihydro-N,N-dimethyl-, hydrochloride, hydrate (2:2:1)","C19H24ClNS","C[NH+](C)CCCC1C2=CC=CC=C2CSC3=CC=CC=C13.[Cl-]",333.9
13310,"6,11-Dihydro-N,N-dimethyldibenzo(b,e)thiepin-11-propanamine","C19H23NS","CN(C)CCCC1C2=CC=CC=C2CSC3=CC=CC=C13",297.5
13311,"CID 13311","C10H4N2NaO8S-","C1=CC2=C(C=C1S(=O)(=O)[O-])C(=C(C=C2[N+](=O)[O-])[N+](=O)[O-])[O-].[Na+]",335.20
13312,"1,1-Diphenyl-1-(2-dimethylaminoethyl)-2-butanone hydrochloride;1-Dimethylamino-3,3-diphenyl-4-hexanone hydrochloride;Isoamidone I hy drochloride","C20H26ClNO","CCC(=O)C(CC[NH+](C)C)(C1=CC=CC=C1)C2=CC=CC=C2.[Cl-]",331.9
13313,"Norgestrienone","C20H22O2","CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2(C#C)O",294.4
13314,"Lormetazepam","C16H12Cl2N2O2","CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3Cl",335.2
13315,"","C19H23BrClNS","C[NH+](C)CCCC1C2=CC=CC=C2CSC3=C1C=C(C=C3)Br.[Cl-]",412.8
13316,"3-(2-bromo-6,11-dihydrobenzo[c][1]benzothiepin-11-yl)-N,N-dimethylpropan-1-amine","C19H22BrNS","CN(C)CCCC1C2=CC=CC=C2CSC3=C1C=C(C=C3)Br",376.4
13317,"Dibenz(b,e)thiepin, 6,11-dihydro-11-(3-(dimethylamino)propyl)-2-fluoro-, hydrochloride","C19H23ClFNS","C[NH+](C)CCCC1C2=CC=CC=C2CSC3=C1C=C(C=C3)F.[Cl-]",351.9
13318,"3-(2-fluoro-6,11-dihydrobenzo[c][1]benzothiepin-11-yl)-N,N-dimethylpropan-1-amine","C19H22FNS","CN(C)CCCC1C2=CC=CC=C2CSC3=C1C=C(C=C3)F",315.4
13319,"2-(4-Chlorophenyl)-2-(4-hydroxyiminonaphthalen-1-ylidene)acetonitrile","C18H11ClN2O","C1=CC=C2C(=NO)C=CC(=C(C#N)C3=CC=C(C=C3)Cl)C2=C1",306.7
13320,"Arlidin","C19H26ClNO2","CC(CCC1=CC=CC=C1)[NH2+]C(C)C(C2=CC=C(C=C2)O)O.[Cl-]",335.9
13321,"1,6-Dicyclohexyl hexanedioate","C18H30O4","C1CCC(CC1)OC(=O)CCCCC(=O)OC2CCCCC2",310.4
13322,"Guanidine, (3,3-diphenylpropoxy)-, nitrate","C16H20N4O4","C1=CC=C(C=C1)C(CCON=C(N)N)C2=CC=CC=C2.[N+](=O)(O)[O-]",332.35
13323,"2-(3,3-Diphenylpropoxy)guanidine","C16H19N3O","C1=CC=C(C=C1)C(CCON=C(N)N)C2=CC=CC=C2",269.34
13324,"17-Allyl-17-hydroxy-13-methyl-1,2,6,7,8,14,15,16-octahydrocyclopenta[a]phenanthren-3-one","C21H26O2","CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2(CC=C)O",310.4
13325,"Barbituric acid, 1,3-dicyclohexyl-5-ethyl-","C18H28N2O3","CCC1C(=O)N(C(=O)N(C1=O)C2CCCCC2)C3CCCCC3",320.4
13326,"Sulfazamet","C16H16N4O2S","CC1=NN(C(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)C3=CC=CC=C3",328.4
13327,"Clostebol acetate","C21H29ClO3","CC(=O)OC1CCC2C1(CCC3C2CCC4=C(C(=O)CCC34C)Cl)C",364.9
13328,"Dihydrotestosterone propionate","C22H34O3","CCC(=O)OC1CCC2C1(CCC3C2CCC4C3(CCC(=O)C4)C)C",346.5
13329,"1-(3-Ethoxy-3-phenylpropyl)-4-(3-methylphenyl)piperazine","C22H30N2O","CCOC(CCN1CCN(CC1)C2=CC=CC(=C2)C)C3=CC=CC=C3",338.5
13330,"3-Heptanone, 4,4-diphenyl-6-(1-piperidinyl)-, hydrochloride (1:1)","C24H32ClNO","CCC(=O)C(CC(C)N1CCCCC1)(C2=CC=CC=C2)C3=CC=CC=C3.Cl",386.0
13331,"Dipipanone","C24H31NO","CCC(=O)C(CC(C)N1CCCCC1)(C2=CC=CC=C2)C3=CC=CC=C3",349.5
13332,"Barbituric acid, 1,3-dicyclohexyl-5-pentyl-","C21H34N2O3","CCCCCC1C(=O)N(C(=O)N(C1=O)C2CCCCC2)C3CCCCC3",362.5
13333,"Anisopirol","C21H27FN2O2","COC1=CC=CC=C1N2CCN(CC2)CCCC(C3=CC=C(C=C3)F)O",358.4
13334,"Phentyrin","C19H22Cl2N2O3","C1=CC(=CC=C1CC(C(=O)O)N)OC2=CC=C(C=C2)N(CCCl)CCCl",397.3
13335,"Indigotin disulfonate sodium","C16H10N2Na2O8S2+2","C1=CC2=C(C=C1S(=O)(=O)O)C(=C(N2)C3=NC4=C(C3=O)C=C(C=C4)S(=O)(=O)O)O.[Na+].[Na+]",468.4
13336,"Disulfide, bis(2-nitro-4-(trifluoromethyl)phenyl)","C14H6F6N2O4S2","C1=CC(=C(C=C1C(F)(F)F)[N+](=O)[O-])SSC2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-]",444.3
13337,"","C24H29NO5","C[NH+](C)CCOC1CC2=CC=CC=C2CCC3=CC=CC=C13.C(=CC(=O)[O-])C(=O)O",411.5
13338,"N,N-dimethyl-N-[2-(5,6,11,12-tetrahydrodibenzo[a,e]cycloocten-5-yloxy)ethyl]amine","C20H25NO","CN(C)CCOC1CC2=CC=CC=C2CCC3=CC=CC=C13",295.4
13339,"","C27H20BrFO","C1=CC=C(C=C1)COC2=CC=C(C=C2)C(=C(C3=CC=CC=C3F)Br)C4=CC=CC=C4",459.3
