"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
16001,"Propyl 2,4-dichlorophenoxyacetate","C11H12Cl2O3","CCCOC(=O)COC1=C(C=C(C=C1)Cl)Cl",263.11
16002,"Butoxyethanol ester of 2,4-dichlorophenoxyacetic acid","C14H18Cl2O4","CCCCOCCOC(=O)COC1=C(C=C(C=C1)Cl)Cl",321.2
16003,"Carbamothioic acid, dipropyl-, S-propyl ester","C10H21NOS","CCCN(CCC)C(=O)SCCC",203.35
16004,"Nitrapyrin","C6H3Cl4N","C1=CC(=NC(=C1)Cl)C(Cl)(Cl)Cl",230.9
16005,"","C10H10ClKO3","CC1=C(C=CC(=C1)Cl)OC(C)C(=O)[O-].[K+]",252.73
16006,"Acetic acid, naphthyloxy-, methyl ester","C13H12O3","COC(=O)COC1=CC=CC2=CC=CC=C21",216.23
16007,"Benzthiazuron","C9H9N3OS","CNC(=O)NC1=NC2=CC=CC=C2S1",207.25
16008,"4-Chloro-3,5-dinitrobenzonitrile","C7H2ClN3O4","C1=C(C=C(C(=C1[N+](=O)[O-])Cl)[N+](=O)[O-])C#N",227.56
16009,"Tert-butyl monoperoxymaleate","C8H12O5","CC(C)(C)OOC(=O)C=CC(=O)O",188.18
16010,"N-(4-(3,3-Dimethyl-1-triazen-1-yl)phenyl)acetamide","C10H14N4O","CC(=O)NC1=CC=C(C=C1)N=NN(C)C",206.24
16011,"","C16H11N2NaO4S","C1=CC=C(C=C1)N=NC2=C(C=CC3=C2C=CC(=C3)S(=O)(=O)[O-])O.[Na+]",350.3
16012,"C.I. Acid Orange 12","C16H12N2O4S","C1=CC=C(C=C1)N=NC2=C(C=CC3=C2C=CC(=C3)S(=O)(=O)O)O",328.3
16013,"C.I. Acid Yellow 23","C16H9N4Na3O9S2","C1=CC(=CC=C1N=NC2=C(NN(C2=O)C3=CC=C(C=C3)S(=O)(=O)[O-])C(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+]",534.4
