"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
3301,"Ethylenediamine","C2H8N2","C(CN)N",60.10
3302,"Estr-4-en-17beta-ol, 17-ethyl-","C20H32O","CCC1(CCC2C1(CCC3C2CCC4=CCCCC34)C)O",288.5
3303,"Morphinan-6alpha-ol, 7,8-didehydro-4,5alpha-epoxy-3-ethoxy-17-methyl-","C19H23NO3","CCOC1=C2C3=C(CC4C5C3(CCN4C)C(O2)C(C=C5)O)C=C1",313.4
3304,"Ovulen 50","C24H32O4","CC(=O)OC1CCC2C3CCC4(C(C3CCC2=C1)CCC4(C#C)OC(=O)C)C",384.5
3305,"Etidronic Acid","C2H8O7P2","CC(O)(P(=O)(O)O)P(=O)(O)O",206.03
3306,"Etilefrine","C10H15NO2","CCNCC(C1=CC(=CC=C1)O)O",181.23
3307,"Etizolam","C17H15ClN4S","CCC1=CC2=C(S1)N3C(=NN=C3CN=C2C4=CC=CC=C4Cl)C",342.8
3308,"Etodolac","C17H21NO3","CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O",287.35
3309,"Etomidoline","C23H29N3O2","CCN1C(C2=CC=CC=C2C1=O)NC3=CC=C(C=C3)OCCN4CCCCC4",379.5
3310,"Furo(3',4':6,7)naphtho(2,3-d)-1,3-dioxol-6(5aH)-one, 9-((4,6-O-ethylidene-beta-D-glucopyranosyl)oxy)-5,8,8a,9-tetrahydro-5-(4-hydroxy-3,5-dimethoxyphenyl)-, (5R-(5alpha,5abeta,8aalpha,9beta(R*)))-","C29H32O13","CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O",588.6
3311,"S-Ethyl N-(4-(trifluoromethyl)phenyl)isothiourea","C10H11F3N2S","CCSC(=NC1=CC=C(C=C1)C(F)(F)F)N",248.27
3312,"9-(4-Methoxy-2,3,6-trimethylphenyl)-3,7-dimethylnona-2,4,6,8-tetraenoic acid ethyl ester","C23H30O3","CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C(=C(C=C1C)OC)C)C",354.5
3313,"2-Hydroxy-2-phenylacetic acid (1,2,6,6-tetramethyl-3-piperidinyl) ester","C17H25NO3","CC1C(CCC(N1C)(C)C)OC(=O)C(C2=CC=CC=C2)O",291.4
3314,"Eugenol","C10H12O2","COC1=C(C=CC(=C1)CC=C)O",164.20
3315,"6,6'-[(3,3'-Dimethyl[1,1'-biphenyl]-4,4'-diyl)bis(2,1-diazenediyl)]bis[4-amino-5-hydroxy-1,3-naphthalenedisulfonic acid]","C34H28N6O14S4","CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N=NC3=C(C4=C(C=C3)C(=CC(=C4N)S(=O)(=O)O)S(=O)(=O)O)O)C)N=NC5=C(C6=C(C=C5)C(=CC(=C6N)S(=O)(=O)O)S(=O)(=O)O)O",872.9
3316,"Exalamide","C13H19NO2","CCCCCCOC1=CC=CC=C1C(=O)N",221.29
3317,"[1,6-Dihydroxy-8-(hydroxymethyl)-4,12,12,15-tetramethyl-5-oxo-13-tetracyclo[8.5.0.02,6.011,13]pentadeca-3,8-dienyl] deca-3,5-dienoate","C30H42O6","CCCCC=CC=CCC(=O)OC12CC(C3(C(C1C2(C)C)C=C(CC4(C3C=C(C4=O)C)O)CO)O)C",498.6
3318,"N-(2-fluoroethyl)-2-methylicosa-5,8,11,14-tetraenamide","C23H38FNO","CCCCCC=CCC=CCC=CCC=CCCC(C)C(=O)NCCF",363.6
3319,"3-[5-(2-Amino-2-oxoethyl)-4,22-bis(2-carboxyethyl)-18,29-bis(carboxymethyl)-5,23-dimethyl-14,25-dioxo-26,30-diaza-9,27,28-triazanidaheptacyclo[19.5.1.13,6.18,11.116,19.01,23.010,15]triaconta-6(30),8(29),10,15,19-pentaen-17-yl]propanoic acid;nickel(3+)","C42H49N6NiO13","CC12CC(=O)NC13CC4C(C(C(=N4)CC5=C(C6=C([N-]5)C(=C7C(C(C(=CC(C2CCC(=O)O)[N-]3)[N-]7)CC(=O)O)CCC(=O)O)C(=O)CC6)CC(=O)O)(C)CC(=O)N)CCC(=O)O.[Ni+3]",904.6
3320,"3-[5-(2-Amino-2-oxoethyl)-4,22-bis(2-carboxyethyl)-18,29-bis(carboxymethyl)-5,23-dimethyl-14,25-dioxo-9,26,27,28,30-pentazaheptacyclo[19.5.1.13,6.18,11.116,19.01,23.010,15]triaconta-6(30),8(29),10,15,19-pentaen-17-yl]propanoic acid","C42H52N6O13","CC12CC(=O)NC13CC4C(C(C(=N4)CC5=C(C6=C(N5)C(=C7C(C(C(=CC(C2CCC(=O)O)N3)N7)CC(=O)O)CCC(=O)O)C(=O)CC6)CC(=O)O)(C)CC(=O)N)CCC(=O)O",848.9
3321,"Falcalindiol","C17H24O2","CCCCCCCC=CC(C#CC#CC(C=C)O)O",260.4
3322,"Heptadeca-1,9-dien-4,6-diyn-3-ol","C17H24O","CCCCCCCC=CCC#CC#CC(C=C)O",244.37
3323,"5-[2-[7a-methyl-1-[7,7,7-trifluoro-6-hydroxy-6-(trifluoromethyl)heptan-2-yl]-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexane-1,3-diol","C27H38F6O3","CC(CCCC(C(F)(F)F)(C(F)(F)F)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C",524.6
3324,"Famciclovir","C14H19N5O4","CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C",321.33
3325,"Gastro","C8H15N7O2S3","C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N",337.5
3326,"Famprofazone","C24H31N3O","CC(C)C1=C(N(N(C1=O)C2=CC=CC=C2)C)CN(C)C(C)CC3=CC=CC=C3",377.5
3327,"a Farnesol","C15H26O","CC(=CCCC(=CCCC(=CCO)C)C)C",222.37
3328,"2-(3,7,11-Trimethyldodeca-2,6,10-trienylthio)acetic acid","C17H28O2S","CC(=CCCC(=CCCC(=CCSCC(=O)O)C)C)C",296.5
3329,"6-(1-Hydroxyethyl)-7-oxo-3-(oxolan-2-yl)-4-thia-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid","C12H15NO5S","CC(C1C2N(C1=O)C(=C(S2)C3CCCO3)C(=O)O)O",285.32
3330,"Carbonyl cyanide p-trifluoromethoxyphenylhydrazone","C10H5F3N4O","C1=CC(=CC=C1NN=C(C#N)C#N)OC(F)(F)F",254.17
3331,"Felbamate","C11H14N2O4","C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N",238.24
3332,"Felbinac","C14H12O2","C1=CC=C(C=C1)C2=CC=C(C=C2)CC(=O)O",212.24
3333,"Felodipine","C18H19Cl2NO4","CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C",384.2
3334,"Fenbendazole","C15H13N3O2S","COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3",299.3
3335,"Fenbufen","C16H14O3","C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CCC(=O)O",254.28
3336,"Fendiline","C23H25N","CC(C1=CC=CC=C1)NCCC(C2=CC=CC=C2)C3=CC=CC=C3",315.5
3337,"Fenfluramine","C12H16F3N","CCNC(C)CC1=CC(=CC=C1)C(F)(F)F",231.26
