"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
28101,"WV 796","C18H29Cl2NO3","CC[NH+](CCOC1=C(C=C(C(=C1)C)OC(=O)C)C(C)C)CCCl.[Cl-]",378.3
28102,"[4-[2-[2-Chloroethyl(ethyl)amino]ethoxy]-2-methyl-5-propan-2-ylphenyl] acetate","C18H28ClNO3","CCN(CCOC1=C(C=C(C(=C1)C)OC(=O)C)C(C)C)CCCl",341.9
28103,"N-[[amino-(diaminomethylideneamino)methylidene]amino]pyridine-4-carboxamide","C8H11N7O","C1=CN=CC=C1C(=O)NN=C(N)N=C(N)N",221.22
28104,"Aniline, N-(2-chloroethyl)-2,4-dinitro-","C8H8ClN3O4","C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])NCCCl",245.62
28105,"2-Methyl-2-phenylisoindolinium iodide","C15H16IN","C[N+]1(CC2=CC=CC=C2C1)C3=CC=CC=C3.[I-]",337.20
28106,"2-Methyl-2-phenyl-1,3-dihydroisoindol-2-ium","C15H16N+","C[N+]1(CC2=CC=CC=C2C1)C3=CC=CC=C3",210.29
28107,"[(2S,3S,4R,6S)-6-[(2R,3S,4R,5R,6S)-6-[[(4R,5S,6S,7R,9R,10R,16R)-4-acetyloxy-10-hydroxy-5-methoxy-9,16-dimethyl-2-oxo-7-(2-oxoethyl)-1-oxacyclohexadeca-11,13-dien-6-yl]oxy]-4-(dimethylamino)-5-hydroxy-2-methyloxan-3-yl]oxy-4-hydroxy-2,4-dimethyloxan-3-yl] 3-methylbutanoate","C42H69NO15","CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)OC(=O)C)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O",828.0
28108,"5-Ethyl-5-phenyl-1,3-di(prop-2-en-1-yl)-1,3-diazinane-2,4,6-trione","C18H20N2O3","CCC1(C(=O)N(C(=O)N(C1=O)CC=C)CC=C)C2=CC=CC=C2",312.4
28109,"Ammonium, (p-phenylenedimethylene)bis(trimethyl-, dibromide","C14H26Br2N2","C[N+](C)(C)CC1=CC=C(C=C1)C[N+](C)(C)C.[Br-].[Br-]",382.18
28110,"N,N,N-trimethyl{4-[(trimethylammonio)methyl]phenyl}methanaminium","C14H26N2+2","C[N+](C)(C)CC1=CC=C(C=C1)C[N+](C)(C)C",222.37
28111,"((Dimethylamino)methylene)propanedinitrile","C6H7N3","CN(C)C=C(C#N)C#N",121.14
28112,"Lithium aluminum hydride","AlH4Li","[Li+].[AlH4-]",38.0
28113,"N-methyl-4-piperidylisopentynylphenylglycolate","C19H25NO3","CC(C)C#CC(C1=CC=CC=C1)(C(=O)OC2CCN(CC2)C)O",315.4
28114,"2-Amino-3-Hydroxypyridine","C5H6N2O","C1=CC(=C(N=C1)N)O",110.11
28115,"2,3-Dihydroxypyridine","C5H5NO2","C1=CNC(=O)C(=C1)O",111.10
28116,"Zinc hexafluorosilicate","F6SiZn","F[Si-2](F)(F)(F)(F)F.[Zn+2]",207.5
28117,"Fluorosilicate","F6Si-2","F[Si-2](F)(F)(F)(F)F",142.075
28118,"Tetrafluoroboric acid","BF4H","[H+].[B-](F)(F)(F)F",87.82
28119,"3-(3,4-dimethoxyphenyl)-N-prop-2-enylprop-2-enamide","C14H17NO3","COC1=C(C=C(C=C1)C=CC(=O)NCC=C)OC",247.29
28120,"3,4-Dihydro-7-methoxy-3-phenyl-4-hydroxy-4-(p-(2-(1-pyrrolidyl)ethoxy)phenyl)-2H-1-benzothiapyran hydrochloride","C28H32ClNO3S","COC1=CC2=C(C=C1)C(C(CS2)C3=CC=CC=C3)(C4=CC=C(C=C4)OCC[NH+]5CCCC5)O.[Cl-]",498.1
28121,"7-Methoxy-3-phenyl-4-(4-(2-pyrrolidin-1-ylethoxy)phenyl)-2,3-dihydrothiochromen-4-ol","C28H31NO3S","COC1=CC2=C(C=C1)C(C(CS2)C3=CC=CC=C3)(C4=CC=C(C=C4)OCCN5CCCC5)O",461.6
28122,"Tetramethylammonium borohydride","C4H16BN","[BH4-].C[N+](C)(C)C",88.99
28123,"Borohydride","BH4-","[BH4-]",14.85
28124,"Benzyl (1-(isobutyryloxy)-2,2,4-trimethylpentan-3-yl) phthalate","C27H34O6","CC(C)C(C(C)(C)COC(=O)C(C)C)OC(=O)C1=CC=CC=C1C(=O)OCC2=CC=CC=C2",454.6
28125,"","C6H4NNaO2","C1=CN=CC=C1C(=O)[O-].[Na+]",145.09
28126,"7-[(2-hydroxyphenyl)methyl-methylamino]-1,2,3,10-tetramethoxy-6,7-dihydro-5H-benzo[a]heptalen-9-one","C28H31NO6","CN(CC1=CC=CC=C1O)C2CCC3=CC(=C(C(=C3C4=CC=C(C(=O)C=C24)OC)OC)OC)OC",477.5
28127,"Sodium hexafluorosilicate","F6Na2Si","F[Si-2](F)(F)(F)(F)F.[Na+].[Na+]",188.055
28128,"10-Hydroxytetradecanoic acid","C14H28O3","CCCCC(CCCCCCCCC(=O)O)O",244.37
28129,"3',4'-Dihydroxy-2-(isopropylamino)acetophenone hydrochloride","C11H16ClNO3","CC(C)[NH2+]CC(=O)C1=CC(=C(C=C1)O)O.[Cl-]",245.70
28130,"Acetophenone, 3',4'-dihydroxy-2-(1-pyrrolidinyl)-","C12H15NO3","C1CCN(C1)CC(=O)C2=CC(=C(C=C2)O)O",221.25
28131,"Acetophenone, 2-dimethylamino-3',4'-dihydroxy-, hydrochloride","C10H14ClNO3","C[NH+](C)CC(=O)C1=CC(=C(C=C1)O)O.[Cl-]",231.67
28132,"1-(3,4-Dihydroxyphenyl)-2-(dimethylamino)ethanone","C10H13NO3","CN(C)CC(=O)C1=CC(=C(C=C1)O)O",195.21
