"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
14901,"2-Hydroxypropyl octadec-9-enoate","C21H40O3","CCCCCCCCC=CCCCCCCCC(=O)OCC(C)O",340.5
14902,"Isodecyl octyl phthalate","C26H42O4","CCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C",418.6
14903,"Propylene glycol, allyl ether","C6H12O2","CC(CO)OCC=C",116.16
14904,"","C24H21Cl3","C=CC1=CC=C(C=C1)Cl.C=CC1=CC(=CC=C1)Cl.C=CC1=CC=CC=C1Cl",415.8
14905,"m-Chlorostyrene","C8H7Cl","C=CC1=CC(=CC=C1)Cl",138.59
14906,"2-Chlorostyrene","C8H7Cl","C=CC1=CC=CC=C1Cl",138.59
14907,"","C8H15NaO3S","CCCCC(=CS(=O)(=O)[O-])CC.[Na+]",214.26
14908,"2-Ethylhex-1-ene-1-sulfonic acid","C8H16O3S","CCCCC(=CS(=O)(=O)O)CC",192.28
14909,"2-((1-Phenylethyl)amino)ethan-1-ol","C10H15NO","CC(C1=CC=CC=C1)NCCO",165.23
14910,"Diethylcyclohexane","C10H20","CCC1CCC(CC1)CC",140.27
14911,"3,4,5-Trimethylnonan-2-one","C12H24O","CCCCC(C)C(C)C(C)C(=O)C",184.32
14912,"4-tert-Butyl-m-cresol","C11H16O","CC1=C(C=CC(=C1)O)C(C)(C)C",164.24
14913,"3,7,8,9-Tetramethyldec-4-yne-2,6-diol","C14H26O2","CC(C)C(C)C(C)C(C#CC(C)C(C)O)O",226.35
14914,"D-Glucitol monopalmitate","C22H44O7","CCCCCCCCCCCCCCCC(=O)OCC(C(C(C(CO)O)O)O)O",420.6
14915,"Chromium Trioxide","CrO3","O=[Cr](=O)=O",99.994
14916,"","F2HNa","F.[F-].[Na+]",61.9946
14917,"Hydrofluoric Acid","FH","F",20.0064
14918,"Methyl furan-3-carboxylate","C6H6O3","COC(=O)C1=COC=C1",126.11
14919,"6-Methylhept-3-en-1-ol","C8H16O","CC(C)CC=CCCO",128.21
14920,"","C3H8KO6P","C(C(COP(=O)(O)[O-])O)O.[K+]",210.16
