"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
42701,"[4-Methoxy-3-(pyrrolidin-1-ylmethyl)phenyl]-phenylmethanone","C19H21NO2","COC1=C(C=C(C=C1)C(=O)C2=CC=CC=C2)CN3CCCC3",295.4
42702,"Benzophenone, 4-methoxy-3-piperidinomethyl-, hydrochloride","C21H28ClNO2","C.COC1=C(C=C(C=C1)C(=O)C2=CC=CC=C2)C[NH+]3CCCCC3.[Cl-]",361.9
42703,"[4-Methoxy-3-(piperidin-1-ylmethyl)phenyl]-phenylmethanone","C20H23NO2","COC1=C(C=C(C=C1)C(=O)C2=CC=CC=C2)CN3CCCCC3",309.4
42704,"Benzophenone, 4-methoxy-3-morpholinomethyl-, hydrochloride","C19H22ClNO3","COC1=C(C=C(C=C1)C(=O)C2=CC=CC=C2)C[NH+]3CCOCC3.[Cl-]",347.8
42705,"(4-Methoxy-3-morpholin-4-ylmethyl-phenyl)-phenyl-methanone","C19H21NO3","COC1=C(C=C(C=C1)C(=O)C2=CC=CC=C2)CN3CCOCC3",311.4
42706,"Benzophenone, 2,4-dimethoxy-3-dimethylaminomethyl-, hydrochloride","C18H22ClNO3","C[NH+](C)CC1=C(C=CC(=C1OC)C(=O)C2=CC=CC=C2)OC.[Cl-]",335.8
42707,"[3-[(Dimethylamino)methyl]-2,4-dimethoxyphenyl]-phenylmethanone","C18H21NO3","CN(C)CC1=C(C=CC(=C1OC)C(=O)C2=CC=CC=C2)OC",299.4
42708,"Benzophenone, 3-diethylaminomethyl-2,4-dimethoxy-, hydrochloride","C20H26ClNO3","CC[NH+](CC)CC1=C(C=CC(=C1OC)C(=O)C2=CC=CC=C2)OC.[Cl-]",363.9
42709,"[3-(Diethylaminomethyl)-2,4-dimethoxyphenyl]-phenylmethanone","C20H25NO3","CCN(CC)CC1=C(C=CC(=C1OC)C(=O)C2=CC=CC=C2)OC",327.4
42710,"Benzophenone, 2,4-dimethoxy-3-(1-pyrrolidinylmethyl)-, hydrochloride","C20H24ClNO3","COC1=C(C(=C(C=C1)C(=O)C2=CC=CC=C2)OC)C[NH+]3CCCC3.[Cl-]",361.9
