"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
49801,"isophthalamic acid, n-methyl-5-propionylamino-2,4,6-triiodo-, n-methylglucamine salt","C19H28I3N3O9","CCC(=O)NC1=C(C(=C(C(=C1I)C(=O)[O-])I)C(=O)NC)I.C[NH2+]CC(C(C(C(CO)O)O)O)O",823.2
49802,"2,4,6-Triiodo-3-(methylcarbamoyl)-5-(propanoylamino)benzoic acid","C12H11I3N2O4","CCC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)C(=O)NC)I",627.94
49803,"1,2,6,8-Tetrachlorodibenzo-p-dioxin","C12H4Cl4O2","C1=CC(=C(C2=C1OC3=C(O2)C=C(C=C3Cl)Cl)Cl)Cl",322.0
49804,"3-Furancarboxamide, tetrahydro-N-(((4-(dimethylamino)phenyl)amino)carbonyl)-5-methyl-2-oxo-3-(2-propenyl)-","C18H23N3O4","CC1CC(C(=O)O1)(CC=C)C(=O)NC(=O)NC2=CC=C(C=C2)N(C)C",345.4
49805,"(+)-(3S,4S)-trans-3,4-Dihydro-3,4-dihydroxybenz(a)anthracene","C18H14O2","C1=CC=C2C=C3C(=CC2=C1)C=CC4=C3C=CC(C4O)O",262.3
49806,"isophthalamic acid, 5-butyrylamino-n-methyl-2,4,6-triiodo-, n-methylglucamine salt","C20H30I3N3O9","CCCC(=O)NC1=C(C(=C(C(=C1I)C(=O)[O-])I)C(=O)NC)I.C[NH2+]CC(C(C(C(CO)O)O)O)O",837.2
49807,"3-(Butanoylamino)-2,4,6-triiodo-5-(methylcarbamoyl)benzoic acid","C13H13I3N2O4","CCCC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)C(=O)NC)I",641.97
49808,"Methoxymethyl 7-[4-(4-hydroxyphenyl)-2,2-dimethyl-5-oxo-imidazolidin-1-YL]-3,3-dimethyl-6-oxo-2-thia-5-azabicyclo[3.2.0]heptane-4-carboxylate","C21H27N3O6S","CC1(C(N2C(S1)C(C2=O)N3C(=O)C(NC3(C)C)C4=CC=C(C=C4)O)C(=O)OCOC)C",449.5
49809,"","C9H5ClKNO3S","C1=CC2=C(C(=C1)Cl)N(C(=O)S2)CC(=O)[O-].[K+]",281.76
49810,"","C22H29NO5","CC[NH+](CC)CC(=O)C1=C2CCCC2=CC3=C1CCC3.C(=CC(=O)[O-])C(=O)O",387.5
