"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
2801,"Clomipramine","C19H23ClN2","CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl",314.9
2802,"Clonazepam","C15H10ClN3O3","C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl",315.71
2803,"Clonidine","C9H9Cl2N3","C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl",230.09
2804,"Brinaldix","C14H20ClN3O3S","CC1CCCC(N1NC(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)N)C",345.8
2805,"Cloperastine","C20H24ClNO","C1CCN(CC1)CCOC(C2=CC=CC=C2)C3=CC=C(C=C3)Cl",329.9
2806,"(RS)-Clopidogrel","C16H16ClNO2S","COC(=O)C(C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3",321.8
2807,"7-[2-[4-(3-Chlorophenoxy)-3-hydroxybut-1-enyl]-3,5-dihydroxycyclopentyl]hept-5-enoate","C22H28ClO6-","C1C(C(C(C1O)C=CC(COC2=CC(=CC=C2)Cl)O)CC=CCCCC(=O)[O-])O",423.9
2808,"7-(2-(4-(3-Chlorophenoxy)-3-hydroxybut-1-en-1-yl)-3,5-dihydroxycyclopentyl)hept-5-enoic acid","C22H29ClO6","C1C(C(C(C1O)C=CC(COC2=CC(=CC=C2)Cl)O)CC=CCCCC(=O)O)O",424.9
2809,"Clorazepate","C16H11ClN2O3","C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)C(=O)O",314.72
2810,"Clorprenaline","C11H16ClNO","CC(C)NCC(C1=CC=CC=C1Cl)O",213.70
2811,"Clotiazepam","C16H15ClN2OS","CCC1=CC2=C(S1)N(C(=O)CN=C2C3=CC=CC=C3Cl)C",318.8
2812,"Clotrimazole","C22H17ClN2","C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4",344.8
2813,"6-({[3-(2-Chlorophenyl)-5-methyl-1,2-oxazol-4-yl]carbonyl}amino)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate","C19H17ClN3O5S-","CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-]",434.9
2814,"6-{[3-(2-Chlorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino}-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C19H18ClN3O5S","CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O",435.9
2815,"N-[5-Methyl-3-O-tolyl-isoxazole-4-carboxylic acid amide] boronic acid","C12H12BClN2O4","B(CNC(=O)C1=C(ON=C1C2=CC=CC=C2Cl)C)(O)O",294.50
2816,"Cloxazolam","C17H14Cl2N2O2","C1COC2(N1CC(=O)NC3=C2C=C(C=C3)Cl)C4=CC=CC=C4Cl",349.2
2817,"5-Chloro-8-hydroxyquinoline","C9H6ClNO","C1=CC2=C(C=CC(=C2N=C1)O)Cl",179.60
2818,"","C18H19ClN4","CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl",326.8
2819,"","C18H19ClN4O","C[N+]1(CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl)[O-]",342.8
2820,"","C17H17ClN4","C1CN(CCN1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl",312.8
2821,"CNQX disodium","C9H2N4Na2O4","C1=C(C(=CC2=C1N=C(C(=N2)[O-])[O-])[N+](=O)[O-])C#N.[Na+].[Na+]",276.12
2822,"CID2822; (Acyl-CoA); [M+H]+","C33H48N9O17P3S","CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSCC(=O)NCCC4=CNC5=CC=CC=C54)O",967.8
2823,"Cobalt;[5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] 1-[3-[2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydrocorrin-3-yl]propanoylamino]propan-2-yl hydrogen phosphate","C62H88CoN13O14P","CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)(O)OC(C)CNC(=O)CCC4(C(C5=NC4=C(C6=NC(=CC7=NC(=C(C8=NC5(C(C8CCC(=O)N)(C)CC(=O)N)C)C)C(C7CCC(=O)N)(C)CC(=O)N)C(C6CCC(=O)N)(C)C)C)CC(=O)N)C)O.[Co]",1329.3
2824,"[5-(5,6-Dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] 1-[3-[2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydrocorrin-3-yl]propanoylamino]propan-2-yl hydrogen phosphate","C62H88N13O14P","CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)(O)OC(C)CNC(=O)CCC4(C(C5=NC4=C(C6=NC(=CC7=NC(=C(C8=NC5(C(C8CCC(=O)N)(C)CC(=O)N)C)C)C(C7CCC(=O)N)(C)CC(=O)N)C(C6CCC(=O)N)(C)C)C)CC(=O)N)C)O",1270.4
2825,"8-Azabicyclo[3.2.1]octane-2-carboxylic acid, 3-(benzoyloxy)-8-methyl-, ethyl ester, [1R-(exo,exo)]-","C18H23NO4","CCOC(=O)C1C2CCC(N2C)CC1OC(=O)C3=CC=CC=C3",317.4
2826,"Methyl 3-(benzoyloxy)-8-methyl-8-azabicyclo[3.2.1]octane-2-carboxylate","C17H21NO4","CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC",303.35
2827,"Cochliodinol","C32H30N2O4","CC(=CCC1=CC2=C(C=C1)NC=C2C3=C(C(=O)C(=C(C3=O)O)C4=CNC5=C4C=C(C=C5)CC=C(C)C)O)C",506.6
2828,"6-Isocodeine","C18H21NO3","CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O",299.4
2829,"Aequorin","C26H21N3O4","C1=CC=C(C=C1)CC2=NC(=CN3C2=NC(C3=O)(CC4=CC=C(C=C4)O)O)C5=CC=C(C=C5)O",439.5
2830,"","C26H21N3O3","C1=CC=C(C=C1)CC2=C3N=C(C(=O)N3C=C(N2)C4=CC=C(C=C4)O)CC5=CC=C(C=C5)O",423.5
2831,"Cobalt;[5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] 1-[3-[2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydrocorrin-3-yl]propanoylamino]propan-2-yl hydrogen phosphate;cyanide","C63H88CoN14O14P-","CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)(O)OC(C)CNC(=O)CCC4(C(C5=NC4=C(C6=NC(=CC7=NC(=C(C8=NC5(C(C8CCC(=O)N)(C)CC(=O)N)C)C)C(C7CCC(=O)N)(C)CC(=O)N)C(C6CCC(=O)N)(C)C)C)CC(=O)N)C)O.[C-]#N.[Co]",1355.4
2832,"1,2,3,10-tetramethoxy-7-(methylamino)-6,7-dihydro-5H-benzo(a)heptalen-9-one","C21H25NO5","CNC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC",371.4
2833,"N-(5,6,7,9-Tetrahydro-1,2,3,10-tetramethoxy-9-oxobenzo(a)heptalen-7-yl)acetamide","C22H25NO6","CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC",399.4
2834,"Colforsin dapropate","C27H43NO8","CC(=O)OC1C(C2C(CCC(C2(C3(C1(OC(CC3=O)(C)C=C)C)O)C)O)(C)C)OC(=O)CCN(C)C",509.6
2835,"[2-[5,8-Di(butan-2-yl)-17-(1-hydroxyethyl)-22-[[2-[[3-hydroxy-2-[[2-(6-methylheptanoylamino)-4-(sulfonatomethylamino)butanoyl]amino]butanoyl]amino]-4-(sulfonatomethylamino)butanoyl]amino]-3,6,9,12,15,18,23-heptaoxo-11,14-bis[2-(sulfonatomethylamino)ethyl]-1,4,7,10,13,16,19-heptazacyclotricos-2-yl]ethylamino]methanesulfonate","C57H103N16O28S5-5","CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCCC(C(=O)NC(C(=O)N1)CCNCS(=O)(=O)[O-])NC(=O)C(CCNCS(=O)(=O)[O-])NC(=O)C(C(C)O)NC(=O)C(CCNCS(=O)(=O)[O-])NC(=O)CCCCC(C)C)C(C)O)CCNCS(=O)(=O)[O-])CCNCS(=O)(=O)[O-])C(C)CC",1620.9
