"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
1301,"Sodium 2-(6-methoxynaphthalen-2-yl)propanoate","C14H13NaO3","CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)[O-].[Na+]",252.24
1302,"2-(6-Methoxy-2-naphthyl)propionic acid","C14H14O3","CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O",230.26
1303,"Atrolactic acid","C9H10O3","CC(C1=CC=CC=C1)(C(=O)O)O",166.17
1304,"Methyl 2-amino-3-(3,7,11-trimethyldodeca-2,6,10-trienylsulfanyl)propanoate","C19H33NO2S","CC(=CCCC(=CCCC(=CCSCC(C(=O)OC)N)C)C)C",339.5
1305,"5-[10-[(2-oxo-5,6,7,8-tetrahydro-1H-quinolin-5-yl)amino]decylamino]-5,6,7,8-tetrahydro-1H-quinolin-2-one","C28H42N4O2","C1CC(C2=C(C1)NC(=O)C=C2)NCCCCCCCCCCNC3CCCC4=C3C=CC(=O)N4",466.7
1306,"5-[12-[(2-oxo-5,6,7,8-tetrahydro-1H-quinolin-5-yl)amino]dodecylamino]-5,6,7,8-tetrahydro-1H-quinolin-2-one","C30H46N4O2","C1CC(C2=C(C1)NC(=O)C=C2)NCCCCCCCCCCCCNC3CCCC4=C3C=CC(=O)N4",494.7
1307,"tert-butyl N-[1-(1-formamidoethylamino)-1-oxopropan-2-yl]carbamate","C11H21N3O4","CC(C(=O)NC(C)NC=O)NC(=O)OC(C)(C)C",259.30
1308,"5-(4-Carbamimidoyl-phenyl)-3-(3-carbamimidoyl-phenyl)-pentanoic acid methyl ester","C20H24N4O2","COC(=O)CC(CCC1=CC=C(C=C1)C(=N)N)C2=CC(=CC=C2)C(=N)N",352.4
1309,"1(3H)-Isobenzofuranone, 6,7-dimethoxy-3-(5,6,7,8-tetrahydro-6-methyl-1,3-dioxolo[4,5-g]isoquinolin-5-yl)-, [S-(R*,S*)]-","C21H21NO6","CN1CCC2=CC3=C(C=C2C1C4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OCO3",383.4
1310,"1-Amino-1,3-cyclopentanedicarboxylic acid","C7H11NO4","C1CC(CC1C(=O)O)(C(=O)O)N",173.17
1311,"6,7-dimethoxy-3-(2-methyl-3,4-dihydro-1H-isoquinolin-1-yl)-3H-2-benzofuran-1-one","C20H21NO4","CN1CCC2=CC=CC=C2C1C3C4=C(C(=C(C=C4)OC)OC)C(=O)O3",339.4
1312,"(3,4-Dihydroxy-5-imidazo[2,1-f]purin-3-yloxolan-2-yl)methyl phosphono hydrogen phosphate","C12H15N5O10P2","C1=CN2C=NC3=C(C2=N1)N=CN3C4C(C(C(O4)COP(=O)(O)OP(=O)(O)O)O)O",451.22
1313,"1,4-Dideoxy-1,4-iminohexitol","C6H13NO4","C1C(C(C(N1)C(CO)O)O)O",163.17
1314,"Acetamide, N-[3,3,3-trifluoro-2-oxo-1-(phenylmethyl)propyl]-","C12H12F3NO2","CC(=O)NC(CC1=CC=CC=C1)C(=O)C(F)(F)F",259.22
1315,"[5-[[[5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]-1,1,5,5-tetrafluoropentyl]phosphonic acid","C15H22F4N5O12P3","C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(C(CCCC(F)(F)P(=O)(O)O)(F)F)O)O)O)N",633.28
1316,"Dimethylphenylpiperazinium","C12H19N2+","C[N+]1(CCN(CC1)C2=CC=CC=C2)C",191.29
1317,"1,10-Decanediamine","C10H24N2","C(CCCCCN)CCCCN",172.31
1318,"1,10-Phenanthroline","C12H8N2","C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1",180.20
1319,"7,8,9,10-Tetrahydrobenzo(pqr)tetraphene-7,8,9-triol","C20H16O3","C1C(C(C(C2=C1C3=C4C(=C2)C=CC5=C4C(=CC=C5)C=C3)O)O)O",304.3
1320,"Anthrapurpurin","C14H8O5","C1=CC2=C(C=C1O)C(=O)C3=C(C2=O)C=CC(=C3O)O",256.21
1321,"1,2-Didecanoylglycerol","C23H44O5","CCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCCC",400.6
1322,"1,2-Dimethylhydrazine","C2H8N2","CNNC",60.10
1323,"Glyceryl 1,2-dicaprylate","C19H36O5","CCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCC",344.5
1324,"3-Hydroxypropane-1,2-diyl dioctadec-9-enoate","C39H72O5","CCCCCCCCC=CCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCCCCCCCC",621.0
1325,"[5-Methyl-2,3,5-tris[(3,4,5-trihydroxybenzoyl)oxy]cyclohexyl] 3,4,5-trihydroxybenzoate","C35H30O20","CC1(CC(C(C(C1)OC(=O)C2=CC(=C(C(=C2)O)O)O)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O",770.6
