"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
25501,"sodium stannate anhydrous","Na2O3Sn","[O-][Sn](=O)[O-].[Na+].[Na+]",212.69
25502,"Dioxido(oxo)tin","O3Sn-2","[O-][Sn](=O)[O-]",166.71
25503,"Malachite","CH2Cu2O5","C(=O)([O-])[O-].[OH-].[OH-].[Cu+2].[Cu+2]",221.12
25504,"tungsten carbide (WC)","CW-","[C-]#[W]",195.85
25505,"Tungsten, methylidyne-","CHW","C#[W]",196.86
25506,"","C5H8N2S4Zn","CC(CN=C(S)[S-])N=C(S)[S-].[Zn+2]",289.8
25507,"","C5H10N2S4","CC(CN=C(S)S)N=C(S)S",226.4
25508,"Ethylaluminum sesquichloride","C6H15Al2Cl3","CC[Al](CC)Cl.CC[Al](Cl)Cl",247.5
25509,"Iron, (1,3-butadiene)tricarbonyl-","C7H2FeO3","[CH][C][C][CH].[C-]#[O+].[C-]#[O+].[C-]#[O+].[Fe]",189.93
25510,"1-Butanamine, N-butyl-, tetrafluoroborate(1-) (1:1)","C8H20BF4N","[B-](F)(F)(F)F.CCCC[NH2+]CCCC",217.06
25511,"Methylcymantrene","C9H7MnO3-","CC1=C[CH-]C=C1.[C-]#[O+].[C-]#[O+].[C-]#[O+].[Mn]",218.09
25512,"5-Methylcyclopentadiene","C6H8","CC1C=CC=C1",80.13
25513,"Pentetate Calcium Trisodium","C14H18CaN3Na3O10","C(CN(CC(=O)[O-])CC(=O)[O-])N(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+].[Ca+2]",497.35
25514,"Ammonium Bromide","BrH4N","[NH4+].[Br-]",97.94
25515,"Ammonium bisulfide","H5NS","[NH4+].[SH-]",51.11
25516,"Ammonium fluoride","FH4N","[NH4+].[F-]",37.037
25517,"Ammonium Chloride","ClH4N","[NH4+].[Cl-]",53.49
25518,"","Al4H30Mg2O14S","O.O.O.O.O.O.O.O.[OH-].[OH-].[O-]S(=O)(=O)[O-].[Mg+2].[Mg+2].[AlH3].[AlH3].[AlH3].[AlH3]",442.84
25519,"Ammonium sulfide","H8N2S","[NH4+].[NH4+].[S-2]",68.15
25520,"Dipotassium;hydroxide","HK2O+","[OH-].[K+].[K+]",95.204
25521,"","C13H16IrO2","CC(=CC(=O)C)O.C1C[C][C]CC[C][C]1.[Ir]",396.48
25522,"[(2R,4R,5R)-5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl]-(6-methoxyquinolin-4-yl)methanol","C20H24N2O2","COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O",324.4
25523,"Tricalcium silicate","Ca3O5Si","[O-][Si]([O-])([O-])[O-].O=[Ca].[Ca+2].[Ca+2]",228.32
25524,"Potassium hexahydroxoantimonate","H6KO6Sb-2","[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[K+].[Sb+3]",262.90
25525,"","C24H20Cl2N5NaO6S2","CC1=NN(C(=O)C1N=NC2=CC(=CC=C2)S(=O)(=O)NCCC3=CC=CC=C3)C4=CC(=C(C=C4Cl)S(=O)(=O)[O-])Cl.[Na+]",632.5
25526,"2,5-Dichloro-4-[3-methyl-5-oxo-4-({3-[(2-phenylethyl)sulfamoyl]phenyl}diazenyl)-4,5-dihydro-1H-pyrazol-1-yl]benzene-1-sulfonic acid","C24H21Cl2N5O6S2","CC1=NN(C(=O)C1N=NC2=CC(=CC=C2)S(=O)(=O)NCCC3=CC=CC=C3)C4=CC(=C(C=C4Cl)S(=O)(=O)O)Cl",610.5
25527,"","C28H18Cl2N4O8","C1=CC(=C2C(=C1N)C(=O)C3=C(C2=O)C(=C(C=C3O)Cl)N)O.C1=CC(=C2C(=C1N)C(=O)C3=C(C2=O)C(=CC(=C3O)Cl)N)O",609.4
25528,"9,10-Anthracenedione, 1,5-diaminochloro-4,8-dihydroxy-","C14H9ClN2O4","C1=CC(=C2C(=C1N)C(=O)C3=C(C2=O)C(=C(C=C3O)Cl)N)O",304.68
25529,"4,8-Diamino-2-chloro-1,5-dihydroxyanthracene-9,10-dione","C14H9ClN2O4","C1=CC(=C2C(=C1N)C(=O)C3=C(C2=O)C(=CC(=C3O)Cl)N)O",304.68
25530,"Disperse Blue 60","C20H17N3O5","COCCCN1C(=O)C2=C(C3=C(C(=C2C1=O)N)C(=O)C4=CC=CC=C4C3=O)N",379.4
25531,"Acid Orange 67","C26H21N4NaO8S2","CC1=CC=C(C=C1)S(=O)(=O)OC2=CC(=C(C=C2)N=NC3=CC=CC(=C3)NC4=C(C=C(C=C4)S(=O)(=O)[O-])[N+](=O)[O-])C.[Na+]",604.6
