"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
15701,"","C15H10O3","C1=CC=C(C=C1)C2=C(OC3=CC=CC=C3C2=O)O",238.24
15702,"Cembrane","C20H40","CC1CCCC(CCC(CCC(CCC1)C)C(C)C)C",280.5
15703,"1,3-Dicarbamoyl-2,4,5,6-tetrachlorobenzene","C8H4Cl4N2O2","C1(=C(C(=C(C(=C1Cl)Cl)Cl)C(=O)N)Cl)C(=O)N",301.9
15704,"","C20H12N3NaO7S","C1=CC=C2C(=C1)C=CC(=NN=C3C4=C(C=C(C=C4)N(O)O)C(=CC3=O)S(=O)(=O)[O-])C2=O.[Na+]",461.4
15705,"N-[6-[2-(5-nitrofuran-2-yl)ethenyl]-1,2,4-triazin-3-yl]acetamide","C11H9N5O4","CC(=O)NC1=NC=C(N=N1)C=CC2=CC=C(O2)[N+](=O)[O-]",275.22
15706,"Dichloroethylsilane","C2H6Cl2Si","CC[SiH](Cl)Cl",129.06
15707,"1,2,4-Trichlorobutane","C4H7Cl3","C(CCl)C(CCl)Cl",161.45
15708,"","C8H10N4O2S","CN1C2=C(N=C1S)N(C(=O)N(C2=O)C)C",226.26
15709,"","C18H23BrN2O","CCC(=O)N1C2CCC1CN(C2)CC=CC3=CC=CC=C3Br",363.3
15710,"2,3,4-Trimethylthiophene","C7H10S","CC1=CSC(=C1C)C",126.22
15711,"2-Methyltetrahydrothiophene","C5H10S","CC1CCCS1",102.20
15712,"Octylcyclohexane","C14H28","CCCCCCCCC1CCCCC1",196.37
15713,"Decylcyclohexane","C16H32","CCCCCCCCCCC1CCCCC1",224.42
15714,"Dodecylcyclohexane","C18H36","CCCCCCCCCCCCC1CCCCC1",252.5
15715,"Cyclohexane, tetradecyl-","C20H40","CCCCCCCCCCCCCCC1CCCCC1",280.5
15716,"1,3,5-Trimethyl-1-cyclohexene, cis & trans-","C9H16","CC1CC(C=C(C1)C)C",124.22
15717,"Allyl phenylacetate","C11H12O2","C=CCOC(=O)CC1=CC=CC=C1",176.21
15718,"2-(4-Tert-butylphenoxy)acetic acid","C12H16O3","CC(C)(C)C1=CC=C(C=C1)OCC(=O)O",208.25
