"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
44001,"Isoquinoline, 1-benzyl-4-(p-chlorobenzyl)-6,7-dimethoxy-, hydrobromide","C25H23BrClNO2","COC1=C(C=C2C(=C1)C(=C[NH+]=C2CC3=CC=CC=C3)CC4=CC=C(C=C4)Cl)OC.[Br-]",484.8
44002,"1-Benzyl-4-(4-chlorobenzyl)-6,7-dimethoxyisoquinoline","C25H22ClNO2","COC1=C(C=C2C(=C1)C(=CN=C2CC3=CC=CC=C3)CC4=CC=C(C=C4)Cl)OC",403.9
44003,"Isoquinoline, 4-(p-chlorobenzyl)-6,7-dimethoxy-3-methyl-, hydrobromide","C19H19BrClNO2","CC1=C(C2=CC(=C(C=C2C=[NH+]1)OC)OC)CC3=CC=C(C=C3)Cl.[Br-]",408.7
44004,"4-(4-Chlorobenzyl)-6,7-dimethoxy-3-methylisoquinoline","C19H18ClNO2","CC1=C(C2=CC(=C(C=C2C=N1)OC)OC)CC3=CC=C(C=C3)Cl",327.8
44005,"3-Ethylidene-1-methyl-1-cyclopentene","C8H12","CC=C1CCC(=C1)C",108.18
44006,"3,3,8-Trimethyldecane","C13H28","CCC(C)CCCCC(C)(C)CC",184.36
44007,"Ethanone, 1-(4,5-diethyl-2-methyl-1-cyclopenten-1-yl)-","C12H20O","CCC1CC(=C(C1CC)C(=O)C)C",180.29
44008,"Benzo(b)thiophene-3-carboxylic acid, 4,5,6,7-tetrahydro-2-(2-morpholinoacetamido)-, ethyl ester","C17H24N2O4S","CCOC(=O)C1=C(SC2=C1CCCC2)NC(=O)CN3CCOCC3",352.5
44009,"Bicyclo(2.2.2)octane-2-methylamine, 3-(o-chlorophenyl)-N,N-dimethyl-, hydrochloride, (Z)-","C17H25Cl2N","C[NH+](C)CC1C2CCC(C1C3=CC=CC=C3Cl)CC2.[Cl-]",314.3
44010,"1-[(2R,3S)-3-(2-chlorophenyl)-2-bicyclo[2.2.2]octanyl]-N,N-dimethylmethanamine","C17H24ClN","CN(C)CC1C2CCC(C1C3=CC=CC=C3Cl)CC2",277.8
44011,"Bicyclo(2.2.2)octane-2-methylamine, 3-(m-chlorophenyl)-N,N-dimethyl-, hydrochloride, (Z)-","C17H25Cl2N","C[NH+](C)CC1C2CCC(C1C3=CC(=CC=C3)Cl)CC2.[Cl-]",314.3
44012,"1-[(2R,3S)-3-(3-chlorophenyl)-2-bicyclo[2.2.2]octanyl]-N,N-dimethylmethanamine","C17H24ClN","CN(C)CC1C2CCC(C1C3=CC(=CC=C3)Cl)CC2",277.8
44013,"Bicyclo(2.2.2)octane-2-methylamine, 3-(p-fluorophenyl)-N,N-dimethyl-, hydrochloride, (Z)-","C17H25ClFN","C[NH+](C)CC1C2CCC(C1C3=CC=C(C=C3)F)CC2.[Cl-]",297.8
44014,"1-[(2R,3S)-3-(4-fluorophenyl)-2-bicyclo[2.2.2]octanyl]-N,N-dimethylmethanamine","C17H24FN","CN(C)CC1C2CCC(C1C3=CC=C(C=C3)F)CC2",261.38
44015,"Bicyclo(2.2.2)octane-2-methylamine, 3-(p-fluorophenyl)-N-methyl-, hydrochloride, (Z)-","C16H23ClFN","C[NH2+]CC1C2CCC(C1C3=CC=C(C=C3)F)CC2.[Cl-]",283.81
