"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
11701,"2,2-Dimethylsuccinic acid","C6H10O4","CC(C)(CC(=O)O)C(=O)O",146.14
11702,"3-Ethyl-3-pentanol","C7H16O","CCC(CC)(CC)O",116.20
11703,"Tetraethylgermane","C8H20Ge","CC[Ge](CC)(CC)CC",188.87
11704,"Tetraethyltin","C8H20Sn","CC[Sn](CC)(CC)CC",234.95
11705,"Phosphorothioic acid, O,S-diethyl O-(4-nitrophenyl) ester","C10H14NO5PS","CCOP(=O)(OC1=CC=C(C=C1)[N+](=O)[O-])SCC",291.26
11706,"N~1~,N~1~,N~10~,N~10~-Tetraethyl-N~1~,N~10~-dimethyldecane-1,10-bis(aminium) diiodide","C20H46I2N2","CC[N+](C)(CC)CCCCCCCCCC[N+](C)(CC)CC.[I-].[I-]",568.4
11707,"10-[Diethyl(methyl)azaniumyl]decyl-diethyl-methylazanium","C20H46N2+2","CC[N+](C)(CC)CCCCCCCCCC[N+](C)(CC)CC",314.6
11708,"3-Hexanol, 3-methyl-","C7H16O","CCCC(C)(CC)O",116.20
11709,"Propyl sulfone","C6H14O2S","CCCS(=O)(=O)CCC",150.24
11710,"3-Methyl-3-heptanol","C8H18O","CCCCC(C)(CC)O",130.23
11711,"Ethyldichloroarsine","C2H5AsCl2","CC[As](Cl)Cl",174.89
11712,"1,1,2-Tribromoethene","C2HBr3","C(=C(Br)Br)Br",264.74
11713,"2-Bromopropan-1-ol","C3H7BrO","CC(CO)Br",138.99
11714,"3-Methyl-1,2-butadiene","C5H8","CC(=C=C)C",68.12
11715,"Bromoacetone","C3H5BrO","CC(=O)CBr",136.98
11716,"3-Buten-2-ol","C4H8O","CC(C=C)O",72.11
11717,"Propamine","C3H9NS","CC(CN)S",91.18
11718,"2,2-Dichloroethanol","C2H4Cl2O","C(C(Cl)Cl)O",114.96
11719,"Methylurea","C2H6N2O","CNC(=O)N",74.08
11720,"","C2H6N2S","CN=C(N)S",90.15
11721,"2-Methoxypropane","C4H10O","CC(C)OC",74.12
11722,"Methyl Carbamate","C2H5NO2","COC(=O)N",75.07
11723,"Dimethylethylamine","C4H11N","CCN(C)C",73.14
11724,"Methyl nitrate","CH3NO3","CO[N+](=O)[O-]",77.040
11725,"Cyclobutane, methyl-","C5H10","CC1CCC1",70.13
11726,"Manganese carbonate","CMnO3","C(=O)([O-])[O-].[Mn+2]",114.947
11727,"Lead carbonate (PbCO3)","CO3Pb","C(=O)([O-])[O-].[Pb+2]",267
11728,"dimethylazanium;N,N-dimethylcarbamodithioate","C5H14N2S2","C[NH2+]C.CN(C)C(=S)[S-]",166.3
11729,"2-Bromopropionic acid","C3H5BrO2","CC(C(=O)O)Br",152.97
11730,"1-Bromo-1,2,2-trifluoroethene","C2BrF3","C(=C(F)Br)(F)F",160.92
11731,"1,2-Dimethylpropylamine","C5H13N","CC(C)C(C)N",87.16
11732,"3-Methyl-2-butanol","C5H12O","CC(C)C(C)O",88.15
11733,"1,1,2-Trichloropropane","C3H5Cl3","CC(C(Cl)Cl)Cl",147.43
11734,"2-Chloropropionic acid","C3H5ClO2","CC(C(=O)O)Cl",108.52
11735,"2-Chloro-2-propenoic acid","C3H3ClO2","C=C(C(=O)O)Cl",106.51
11736,"Dichlorodifluoroethene","C2Cl2F2","C(=C(F)Cl)(F)Cl",132.92
11737,"N,N-Dimethylurea","C3H8N2O","CN(C)C(=O)N",88.11
11738,"3,4,4-Trimethyl-2-pentene","C8H16","CC=C(C)C(C)(C)C",112.21
11739,"Methyl trichloroacetate","C3H3Cl3O2","COC(=O)C(Cl)(Cl)Cl",177.41
11740,"11,17,21-Trihydroxy-16-methylidenepregna-1,4-diene-3,20-dione","C22H28O5","CC12CC(C3C(C1CC(=C)C2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O",372.5
11741,"3,3'-Sulphonyldianiline","C12H12N2O2S","C1=CC(=CC(=C1)S(=O)(=O)C2=CC=CC(=C2)N)N",248.30
11742,"4-Cumylphenol","C15H16O","CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)O",212.29
11743,"Benzenesulfonamide, N,N,4-trimethyl-","C9H13NO2S","CC1=CC=C(C=C1)S(=O)(=O)N(C)C",199.27
11744,"2,2,2-Tribromoethyl acetate","C4H5Br3O2","CC(=O)OCC(Br)(Br)Br",324.79
11745,"Propanoic acid, 2-bromo-2-methyl-, ethyl ester","C6H11BrO2","CCOC(=O)C(C)(C)Br",195.05
11746,"2,3-Dibromopropionic acid","C3H4Br2O2","C(C(C(=O)O)Br)Br",231.87
11747,"2,3-Pentanedione","C5H8O2","CCC(=O)C(=O)C",100.12
11748,"Methyl pyruvate","C4H6O3","CC(=O)C(=O)OC",102.09
11749,"2-Nitrobutane","C4H9NO2","CCC(C)[N+](=O)[O-]",103.12
11750,"1-Chloro-1-nitropropane","C3H6ClNO2","CCC([N+](=O)[O-])Cl",123.54
11751,"Propanedioic acid, chloro-","C3H3ClO4","C(C(=O)O)(C(=O)O)Cl",138.50
11752,"2,4-Dimethyl-3-pentanol","C7H16O","CC(C)C(C(C)C)O",116.20
11753,"17beta-Hydroxy-5alpha-androst-2-ene-2-carboxaldehyde","C20H30O2","CC12CCC3C(C1CCC2O)CCC4C3(CC(=CC4)C=O)C",302.5
11754,"delta(sup5)-Cholestenone","C27H44O","CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(=O)C4)C)C",384.6
11755,"(13-methyl-3-oxo-2,6,7,8,9,10,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl) 3-cyclopentylpropanoate","C26H38O3","CC12CCC3C(C1CCC2OC(=O)CCC4CCCC4)CCC5=CC(=O)CCC35",398.6
11756,"Ethylmalonic acid","C5H8O4","CCC(C(=O)O)C(=O)O",132.11
11757,"1,1-Dinitropropane","C3H6N2O4","CCC([N+](=O)[O-])[N+](=O)[O-]",134.09
11758,"Nitrosodiisopropylamine","C6H14N2O","CC(C)N(C(C)C)N=O",130.19
