"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
26801,"Amino-(2-bromoethyl)-dimethylazanium","C4H12BrN2+","C[N+](C)(CCBr)N",168.06
26802,"Isonipecotic acid, 1-(3-phenothiazin-10-ylpropyl)-4-phenyl-, ethyl ester, hydrobromide","C30H34BrNO2S","CCOC(=O)C1(CCC(CC1)CCCN2C3=CC=CC=C3SC4=CC=CC=C42)C5=CC=CC=C5.Br",552.6
26803,"Ethyl 4-(3-phenothiazin-10-ylpropyl)-1-phenylcyclohexane-1-carboxylate","C30H33NO2S","CCOC(=O)C1(CCC(CC1)CCCN2C3=CC=CC=C3SC4=CC=CC=C42)C5=CC=CC=C5",471.7
26804,"1-{[5-(4-Cyanophenyl)furfurylidene]amino}hydantoin","C15H10N4O3","C1C(=O)NC(=O)N1N=CC2=CC=C(O2)C3=CC=C(C=C3)C#N",294.26
26805,"1-[[[5-(4-Aminophenyl)-2-furanyl]methylene]amino]-2,4-imidazolidinedione","C14H12N4O3","C1C(=O)NC(=O)N1N=CC2=CC=C(O2)C3=CC=C(C=C3)N",284.27
26806,"Coumarin, 3-chloro-7-hydroxy-4-methyl-, dibutyl phosphate","C18H24ClO6P","CCCCOP(=O)(OCCCC)OC1=CC2=C(C=C1)C(=C(C(=O)O2)Cl)C",402.8
26807,"3-Chloro-4-methyl-2-oxo-2H-1-benzopyran-7-yl dipropyl phosphate","C16H20ClO6P","CCCOP(=O)(OCCC)OC1=CC2=C(C=C1)C(=C(C(=O)O2)Cl)C",374.75
26808,"Trimethylpyrazine","C7H10N2","CC1=CN=C(C(=N1)C)C",122.17
26809,"Ethylamine, 2-((3,4,5-trimethoxybenzyl)oxy)-","C12H19NO4","COC1=CC(=CC(=C1OC)OC)COCCN",241.28
26810,"","C10H13N3S","CC(=NNC(=NC1=CC=CC=C1)S)C",207.30
26811,"","C8H9N3O3","CC(=O)N=NC1=CC=CC=C1N(O)O",195.18
26812,"","C15H16KN3O4S","CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=NC=C3)C(=O)[O-])C.[K+]",373.5
