"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
39501,"","C5H7ClN4O","CCNC1=NC(=O)N=C(N1)Cl",174.59
39502,"Nabitan Hydrochloride","C35H53ClN2O3","CCCCCC(C)C(C)C1=CC2=C(C3=C(CCN(C3)CC#C)C(O2)(C)C)C(=C1)OC(=O)CCCN4CCCCC4.Cl",585.3
39503,"8-(1,2-Dimethylheptyl)-1,3,4,5-tetrahydro-5,5-dimethyl-2-(2-propyn-1-yl)-2H-(1)benzopyrano(4,3-c)pyridin-10-yl 1-piperidinebutanoate","C35H52N2O3","CCCCCC(C)C(C)C1=CC2=C(C3=C(CCN(C3)CC#C)C(O2)(C)C)C(=C1)OC(=O)CCCN4CCCCC4",548.8
39504,"1-Piperazineethanol, alpha-((o-(1-hydroxyethyl)phenoxy)methyl)-4-phenyl-","C21H28N2O3","CC(C1=CC=CC=C1OCC(CN2CCN(CC2)C3=CC=CC=C3)O)O",356.5
39505,"4-Chloro-alpha-(methylimino)-o-cresol","C8H8ClNO","CN=CC1=C(C=CC(=C1)Cl)O",169.61
39506,"Tribromodiphenyl ether (mixed isomers)","C12H7Br3O","C1=CC=C(C(=C1)OC2=CC(=C(C=C2)Br)Br)Br",406.89
39507,"(2R,13R,14S,15S,17S)-17-hydroxy-2,13,14,15-tetramethyl-14-propanoyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadeca-3,6-dien-5-one","C24H34O3","CCC(=O)C1(C(CC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)C)C",370.5
39508,"5-Benzothiazoleacetic acid, 2-phenyl-, ethyl ester","C17H15NO2S","CCOC(=O)CC1=CC2=C(C=C1)SC(=N2)C3=CC=CC=C3",297.4
39509,"5-Benzothiazoleacetic acid, 2-(4-methoxyphenyl)-, ethyl ester","C18H17NO3S","CCOC(=O)CC1=CC2=C(C=C1)SC(=N2)C3=CC=C(C=C3)OC",327.4
39510,"Benzothiazole, 5-acetyl-2-(4-carbamoylphenyl)-","C16H12N2O2S","CC(=O)C1=CC2=C(C=C1)SC(=N2)C3=CC=C(C=C3)C(=O)N",296.3
39511,"1-Hexadecanaminium, N,N,N-trimethyl-, ethyl sulfate","C21H47NO4S","CCCCCCCCCCCCCCCC[N+](C)(C)C.CCOS(=O)(=O)[O-]",409.7
39512,"Benzofuran, 4,7-dimethoxy-2,3-dimethyl-6-tetradecanoyl-","C26H40O4","CCCCCCCCCCCCCC(=O)C1=CC(=C2C(=C(OC2=C1OC)C)C)OC",416.6
39513,"Benzofuran, 4,7-dimethoxy-2,3-dimethyl-6-hexadecanoyl-","C28H44O4","CCCCCCCCCCCCCCCC(=O)C1=CC(=C2C(=C(OC2=C1OC)C)C)OC",444.6
39514,"Benzofuran, 4,7-dimethoxy-2,3-dimethyl-6-(o-methoxybenzoyl)-","C20H20O5","CC1=C(OC2=C(C(=CC(=C12)OC)C(=O)C3=CC=CC=C3OC)OC)C",340.4
39515,"4,7-Benzofurandiol, 6-decanoyl-2,3-dimethyl-","C20H28O4","CCCCCCCCCC(=O)C1=CC(=C2C(=C(OC2=C1O)C)C)O",332.4
39516,"","C18H30O3","CCCCCCCCCCC1=CC(C(=O)C=C1OC)OC",294.4
39517,"4,7-Dimethoxy-2,3-dimethyl-1-benzofuran-6-amine--hydrogen chloride (1/1)","C12H16ClNO3","CC1=C(OC2=C(C(=CC(=C12)OC)[NH3+])OC)C.[Cl-]",257.71
39518,"4,7-Dimethoxy-2,3-dimethyl-1-benzofuran-6-amine","C12H15NO3","CC1=C(OC2=C(C(=CC(=C12)OC)N)OC)C",221.25
39519,"1,4-Butanediamine, N-(3-aminopropyl)-, phosphate (2:3)","C14H47N6O12P3","C(CC[NH2+]CCC[NH3+])C[NH3+].C(CC[NH2+]CCC[NH3+])C[NH3+].OP(=O)([O-])[O-].OP(=O)([O-])[O-].OP(=O)([O-])[O-]",584.48
39520,"11-Aza-7-azoniatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one nitrate","C11H15N3O4","C1C2CNCC1C3=CC=CC(=O)[NH+]3C2.[N+](=O)([O-])[O-]",253.25
39521,"N-[4-[[1-(Dimethylamino)ethylidene]amino]phenyl]-2-methoxyacetamide","C13H19N3O2","CC(=NC1=CC=C(C=C1)NC(=O)COC)N(C)C",249.31
39522,"5-(3-Methylbutyl)-2-pyridinecarboxylic acid","C11H15NO2","CC(C)CCC1=CN=C(C=C1)C(=O)O",193.24
