"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
18901,"Cyclotrisiloxane, 2,4,6-trimethyl-2,4,6-triphenyl-","C21H24O3Si3","C[Si]1(O[Si](O[Si](O1)(C)C2=CC=CC=C2)(C)C3=CC=CC=C3)C4=CC=CC=C4",408.7
18902,"","C16H12Cl4","CC(=C(Cl)Cl)C(C1=CC=C(C=C1)Cl)C2=CC=CC=C2Cl",346.1
18903,"CID 18903","C22H33N3O2","CN1C=C(C2=CC=CC=C21)CCC3=CC=[N+](C=C3)CCC[N+](C)(C)C.[OH-].[OH-]",371.5
18904,"Methindethyrium ion","C22H31N3+2","CN1C=C(C2=CC=CC=C21)CCC3=CC=[N+](C=C3)CCC[N+](C)(C)C",337.5
18905,"2,3,6-TBA-dimethylammonium","C9H10Cl3NO2","C[NH2+]C.C1=CC(=C(C(=C1Cl)C(=O)[O-])Cl)Cl",270.5
18906,"6-chloro-2-N,4-N-bis(3-methoxypropyl)-1,3,5-triazine-2,4-diamine","C11H20ClN5O2","COCCCNC1=NC(=NC(=N1)Cl)NCCCOC",289.76
18907,"Benzyl hydroxycarbamate","C8H9NO3","C1=CC=C(C=C1)COC(=O)NO",167.16
18908,"Phosphorodichloridous acid, phenyl ester","C6H5Cl2OP","C1=CC=C(C=C1)OP(Cl)Cl",194.98
18909,"4,5-Dichlorocatechol","C6H4Cl2O2","C1=C(C(=CC(=C1Cl)Cl)O)O",179.00
18910,"3,9-Diazabicyclo(3.3.1)nonane, 9-methyl-, dihydrochloride","C8H18Cl2N2","CN1C2CCCC1CNC2.Cl.Cl",213.15
18911,"9-Methyl-3,9-diazabicyclo[3.3.1]nonane","C8H16N2","CN1C2CCCC1CNC2",140.23
18912,"3,9-Diazabicyclo(3.3.1)nonane, 3,9-dimethyl-, dihydrochloride","C9H20Cl2N2","CC1CC2CN(CC(C1)N2)C.Cl.Cl",227.17
18913,"3,7-Dimethyl-3,9-diazabicyclo[3.3.1]nonane","C9H18N2","CC1CC2CN(CC(C1)N2)C",154.25
18914,"2-Benzothiazolyl N,N-dimethylcarbamodithioate","C10H10N2S3","CN(C)C(=S)SC1=NC2=CC=CC=C2S1",254.4
18915,"Ethyl 9-oxononanoate","C11H20O3","CCOC(=O)CCCCCCCC=O",200.27
18916,"Acetanilide, 2',5'-dichloro-2-fluoro-","C8H6Cl2FNO","C1=CC(=C(C=C1Cl)NC(=O)CF)Cl",222.04
18917,"Acetanilide, 2-fluoro-2'-nitro-","C8H7FN2O3","C1=CC=C(C(=C1)NC(=O)CF)[N+](=O)[O-]",198.15
18918,"Acetanilide, 2-fluoro-3'-nitro-","C8H7FN2O3","C1=CC(=CC(=C1)[N+](=O)[O-])NC(=O)CF",198.15
18919,"2-hydroxyethyl N-[(5-nitrofuran-2-yl)methylideneamino]carbamate","C8H9N3O6","C1=C(OC(=C1)[N+](=O)[O-])C=NNC(=O)OCCO",243.17
18920,"N-propylazepan-1-amine","C9H20N2","CCCNN1CCCCCC1",156.27
18921,"2-Iodothiophene","C4H3IS","C1=CSC(=C1)I",210.04
18922,"4-Methylpyrimidine","C5H6N2","CC1=NC=NC=C1",94.11
18923,"4-Phenylpyrimidine","C10H8N2","C1=CC=C(C=C1)C2=NC=NC=C2",156.18
18924,"Su 14542","C23H31ClN2O3","CC(=O)C1=CC(=C(C=C1)OCCCCN2CCN(CC2)C3=CC=CC=C3)OC.Cl",419.0
18925,"N2MU9SC6YM","C23H30N2O3","CC(=O)C1=CC(=C(C=C1)OCCCCN2CCN(CC2)C3=CC=CC=C3)OC",382.5
18926,"4,6-Dichloro-N-ethyl-1,3,5-triazin-2-amine","C5H6Cl2N4","CCNC1=NC(=NC(=N1)Cl)Cl",193.03
18927,"Plumbane, tetrapropyl-","C12H28Pb","CCC[Pb](CCC)(CCC)CCC",379
18928,"Disodium;4-hydroxy-6-[(5-hydroxy-6-phenyldiazenyl-7-sulfonatonaphthalen-2-yl)carbamoylamino]-3-[[4-(2-oxoethylamino)phenyl]diazenyl]naphthalene-2-sulfonate","C35H25N7Na2O10S2","C1=CC=C(C=C1)N=NC2=C(C=C3C=C(C=CC3=C2O)NC(=O)NC4=CC5=C(C(=C(C=C5C=C4)S(=O)(=O)[O-])N=NC6=CC=C(C=C6)NCC=O)O)S(=O)(=O)[O-].[Na+].[Na+]",813.7
18929,"4-Hydroxy-6-[(5-hydroxy-6-phenyldiazenyl-7-sulfonaphthalen-2-yl)carbamoylamino]-3-[[4-(2-oxoethylamino)phenyl]diazenyl]naphthalene-2-sulfonic acid","C35H27N7O10S2","C1=CC=C(C=C1)N=NC2=C(C=C3C=C(C=CC3=C2O)NC(=O)NC4=CC5=C(C(=C(C=C5C=C4)S(=O)(=O)O)N=NC6=CC=C(C=C6)NCC=O)O)S(=O)(=O)O",769.8
18930,"Hydrazine, (2-(o-methoxyphenoxy)ethyl)-, hydrochloride","C9H15ClN2O2","COC1=CC=CC=C1OCCN[NH3+].[Cl-]",218.68
18931,"2-(2-Methoxyphenoxy)ethylhydrazine","C9H14N2O2","COC1=CC=CC=C1OCCNN",182.22
18932,"2-Methylpyrene","C17H12","CC1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2",216.28
18933,"Aminochlorthenoxazin hydrochloride","C10H12Cl2N2O2","C1=CC2=C(C=C1[NH3+])C(=O)NC(O2)CCCl.[Cl-]",263.12
18934,"Aminochlorthenoxazine","C10H11ClN2O2","C1=CC2=C(C=C1N)C(=O)NC(O2)CCCl",226.66
18935,"Benzenemethanol, (1-((1,1-dimethylethyl)dioxy)-1-methylethyl)-alpha,alpha-dimethyl-","C12H18O","CC(C)C1=CC=C(C=C1)C(C)(C)O",178.27
18936,"1-Eicosene","C20H40","CCCCCCCCCCCCCCCCCCC=C",280.5
18937,"1-Nonyne","C9H16","CCCCCCCC#C",124.22
18938,"3,5,5-Trimethyl-1-hexanol","C9H20O","CC(CCO)CC(C)(C)C",144.25
18939,"3-Methyl-1(3H)-isobenzofuranone","C9H8O2","CC1C2=CC=CC=C2C(=O)O1",148.16
