"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
34401,"7-Nitro-8-quinolinol 2-(3-chlorobenzylidene)propanoate","C19H13ClN2O4","CC(=CC1=CC(=CC=C1)Cl)C(=O)OC2=C(C=CC3=C2N=CC=C3)[N+](=O)[O-]",368.8
34402,"","C19H13ClN2O4","CC(=CC1=CC=C(C=C1)Cl)C(=O)OC2=C(C=CC3=C2N=CC=C3)[N+](=O)[O-]",368.8
34403,"","C19H12Cl2N2O4","CC(=CC1=CC(=C(C=C1)Cl)Cl)C(=O)OC2=C(C=CC3=C2N=CC=C3)[N+](=O)[O-]",403.2
34404,"(7-Nitroquinolin-8-yl) 2-methyl-3-(2-nitrophenyl)prop-2-enoate","C19H13N3O6","CC(=CC1=CC=CC=C1[N+](=O)[O-])C(=O)OC2=C(C=CC3=C2N=CC=C3)[N+](=O)[O-]",379.3
34405,"(7-Nitroquinolin-8-yl) 2-methyl-3-(4-nitrophenyl)prop-2-enoate","C19H13N3O6","CC(=CC1=CC=C(C=C1)[N+](=O)[O-])C(=O)OC2=C(C=CC3=C2N=CC=C3)[N+](=O)[O-]",379.3
34406,"2-(2-Methoxybenzylidene)propanoic acid 7-nitro-8-quinolyl ester","C20H16N2O5","CC(=CC1=CC=CC=C1OC)C(=O)OC2=C(C=CC3=C2N=CC=C3)[N+](=O)[O-]",364.4
34407,"","C20H16N2O5","CC(=CC1=CC=C(C=C1)OC)C(=O)OC2=C(C=CC3=C2N=CC=C3)[N+](=O)[O-]",364.4
34408,"Benzoic acid, m-isopropoxy-, 7-nitro-8-quinolyl ester","C19H16N2O5","CC(C)OC1=CC=CC(=C1)C(=O)OC2=C(C=CC3=C2N=CC=C3)[N+](=O)[O-]",352.3
34409,"Benzoic acid, p-isopropoxy-, 7-nitro-8-quinolyl ester","C19H16N2O5","CC(C)OC1=CC=C(C=C1)C(=O)OC2=C(C=CC3=C2N=CC=C3)[N+](=O)[O-]",352.3
34410,"Benzoic acid, m-butoxy-, 7-nitro-8-quinolyl ester","C20H18N2O5","CCCCOC1=CC=CC(=C1)C(=O)OC2=C(C=CC3=C2N=CC=C3)[N+](=O)[O-]",366.4
34411,"Benzoic acid, p-butoxy-, 7-nitro-8-quinolyl ester","C20H18N2O5","CCCCOC1=CC=C(C=C1)C(=O)OC2=C(C=CC3=C2N=CC=C3)[N+](=O)[O-]",366.4
34412,"Benzoic acid, o-(benzyloxy)-, 7-nitro-8-quinolyl ester","C23H16N2O5","C1=CC=C(C=C1)COC2=CC=CC=C2C(=O)OC3=C(C=CC4=C3N=CC=C4)[N+](=O)[O-]",400.4
34413,"Benzoic acid, m-(benzyloxy)-, 7-nitro-8-quinolyl ester","C23H16N2O5","C1=CC=C(C=C1)COC2=CC=CC(=C2)C(=O)OC3=C(C=CC4=C3N=CC=C4)[N+](=O)[O-]",400.4
