"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
33001,"CID 33001","C8H14O","CCCC=CCCC=O",126.20
33002,"Isotridecanoic acid","C13H26O2","CC(C)CCCCCCCCCC(=O)O",214.34
33003,"","C20H22ClIN2O","C[N+](C)(C)CCON=C1C2=CC=CC=C2C=CC3=C1C=C(C=C3)Cl.[I-]",468.8
33004,"","C20H22ClN2O+","C[N+](C)(C)CCON=C1C2=CC=CC=C2C=CC3=C1C=C(C=C3)Cl",341.9
33005,"Ethanedioic acid, calcium salt (1:1)","C2CaO4","C(=O)(C(=O)[O-])[O-].[Ca+2]",128.10
33006,"N-Acetyl-N-hexylacetamide","C10H19NO2","CCCCCCN(C(=O)C)C(=O)C",185.26
33007,"1H-Imidazole, 1-(2-(ethylsulfonyl)ethyl)-2-methyl-4-nitro-","C8H13N3O4S","CCS(=O)(=O)CCN1C=C(N=C1C)[N+](=O)[O-]",247.27
33008,"2,3-Dihydro-5,6-dimethyl-1,4-dioxin","C6H10O2","CC1=C(OCCO1)C",114.14
33009,"Dihydrogen [[N,N'-ethylenebis[N-(carboxymethyl)glycinato]](4-)-N,N',O,O',ON,ON']nickelate(2-)","C10H14N2NiO8","C(CN(CC(=O)O)CC(=O)[O-])N(CC(=O)O)CC(=O)[O-].[Ni+2]",348.92
33010,"Cholesta-4,6-dien-3-ol, 3-benzoate, (3beta)-","C34H48O2","CC(C)CCCC(C)C1CCC2C1(CCC3C2C=CC4=CC(CCC34C)OC(=O)C5=CC=CC=C5)C",488.7
33011,"","C22H18","C1CC=C2C(=C3CC=CC=C3C4=C2C5=CC=CC=C5C=C4)C1",282.4
33012,"7,12-Dimethyl-8,9,10,11-tetrahydrobenz(a)anthracene","C20H20","CC1=C2C=CC3=CC=CC=C3C2=C(C4=C1CCCC4)C",260.4
33013,"1,3-Dihydro-1-phenyl-N,3,3-trimethylbenzo(c)thiophene-1-propylamine hydrochloride","C20H26ClNS","CC1(C2=CC=CC=C2C(S1)(CCC[NH2+]C)C3=CC=CC=C3)C.[Cl-]",347.9
33014,"Talsupram","C20H25NS","CC1(C2=CC=CC=C2C(S1)(CCCNC)C3=CC=CC=C3)C",311.5
33015,"1-Chlorohexane;2-chlorohexane;3-chlorohexane","C18H39Cl3","CCCCCCCl.CCCCC(C)Cl.CCCC(CC)Cl",361.9
33016,"3-Chlorohexane","C6H13Cl","CCCC(CC)Cl",120.62
33017,"1-Iodohexane;2-iodohexane;3-iodohexane","C18H39I3","CCCCCCI.CCCCC(C)I.CCCC(CC)I",636.2
