"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
47901,"1H-Indole, 1-(4-chlorobenzoyl)-2-phenyl-3-((1H-tetrazol-5-ylmethyl)thio)-","C23H16ClN5OS","C1=CC=C(C=C1)C2=C(C3=CC=CC=C3N2C(=O)C4=CC=C(C=C4)Cl)SCC5=NNN=N5",445.9
47902,"1H-Indole, 5-chloro-2-phenyl-3-((1H-tetrazol-5-ylmethyl)thio)-","C16H12ClN5S","C1=CC=C(C=C1)C2=C(C3=C(N2)C=CC(=C3)Cl)SCC4N=NN=N4",341.8
47903,"1H-Indole, 6-chloro-2-phenyl-3-((1H-tetrazol-5-ylmethyl)thio)-","C16H12ClN5S","C1=CC=C(C=C1)C2=C(C3=C(N2)C=C(C=C3)Cl)SCC4N=NN=N4",341.8
47904,"1H-Indole, 6-methoxy-2-phenyl-3-((1H-tetrazol-5-ylmethyl)thio)-","C17H15N5OS","COC1=CC2=C(C=C1)C(=C(N2)C3=CC=CC=C3)SCC4=NNN=N4",337.4
47905,"1H-Indole, 2-(4-methoxyphenyl)-3-((1H-tetrazol-5-ylmethyl)thio)-","C17H15N5OS","COC1=CC=C(C=C1)C2=C(C3=CC=CC=C3N2)SCC4=NNN=N4",337.4
47906,"1H-Indole, 2-(2,4-dimethylphenyl)-3-((1H-tetrazol-5-ylmethyl)thio)-","C18H17N5S","CC1=CC(=C(C=C1)C2=C(C3=CC=CC=C3N2)SCC4=NNN=N4)C",335.4
47907,"1H-Indole, 5-methoxy-2-(4-methoxyphenyl)-3-((1H-tetrazol-5-ylmethyl)thio)-","C18H17N5O2S","COC1=CC=C(C=C1)C2=C(C3=C(N2)C=CC(=C3)OC)SCC4=NNN=N4",367.4
47908,"1H-Indole, 2-phenyl-3-((1-(1H-tetrazol-5-yl)ethyl)thio)-","C17H15N5S","CC(C1=NNN=N1)SC2=C(NC3=CC=CC=C32)C4=CC=CC=C4",321.4
47909,"Zantac","C13H23ClN4O3S","CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C.Cl",350.87
47910,"Enpiroline Phosphate","C19H21F6N2O5P","C1CCNC(C1)C(C2=CC(=NC(=C2)C(F)(F)F)C3=CC=C(C=C3)C(F)(F)F)O.OP(=O)(O)O",502.3
47911,"","C19H18F6N2O","C1CCNC(C1)C(C2=CC(=NC(=C2)C(F)(F)F)C3=CC=C(C=C3)C(F)(F)F)O",404.3
47912,"N-(2-bicyclo[3.1.0]hexanylidene)hydroxylamine","C6H9NO","C1CC(=NO)C2C1C2",111.14
47913,"2-(3-Chloro-1-adamantyl)-2-hydroxyiminoethanol","C12H18ClNO2","C1C2CC3(CC1CC(C2)(C3)Cl)C(=NO)CO",243.73
47914,"2-(3-Bromo-1-adamantyl)-2-hydroxyiminoethanol","C12H18BrNO2","C1C2CC3(CC1CC(C2)(C3)Br)C(=NO)CO",288.18
47915,"N-(6-hydroxyimino-2-bicyclo[3.3.1]nonanylidene)hydroxylamine","C9H14N2O2","C1CC(=NO)C2CCC(=NO)C1C2",182.22
47916,"N-(4-hydroxyimino-2-adamantylidene)hydroxylamine","C10H14N2O2","C1C2CC3CC1C(=NO)C(C2)C3=NO",194.23
47917,"4,8-Adamantanedione, dioxime","C10H14N2O2","C1C2CC3CC(C2=NO)CC1C3=NO",194.23
47918,"Adamantane, 1,3-dinitroso-","C10H14N2O2","C1C2CC3(CC1CC(C2)(C3)N=O)N=O",194.23
47919,"N-nitrosomethyl-(2-hydroxyethyl)amine 4-toluenesulfonate ester","C10H14N2O4S","CC1=CC=C(C=C1)S(=O)(=O)OCCN(C)N=O",258.30
47920,"1H-Indole, 1-(4-chlorobenzoyl)-2-phenyl-3-(1H-tetrazol-5-ylthio)-","C22H14ClN5OS","C1=CC=C(C=C1)C2=C(C3=CC=CC=C3N2C(=O)C4=CC=C(C=C4)Cl)SC5=NNN=N5",431.9
47921,"1H-Indole, 5-methoxy-2-phenyl-3-((1H-tetrazol-5-ylmethyl)thio)-","C17H15N5OS","COC1=CC2=C(C=C1)NC(=C2SCC3=NNN=N3)C4=CC=CC=C4",337.4
47922,"2-(2,6-Dimethylhepta-1,5-dienyl)-1,3-dioxolane","C12H20O2","CC(=CCCC(=CC1OCCO1)C)C",196.29
47923,"","C33H51NO4","CCCCN1CC(CC2C1C(C3(O2)CCC4C5CC=C6CC(CCC6(C5C(=O)C4C3C)C)OC(=O)C)C)C",525.8
47924,"3-Hydroxy-11-oxo-17,23-epoxyveratraman-28-carbaldehyde","C28H39NO4","CC1CC2C(C(C3(O2)CCC4C5CC=C6CC(CCC6(C5C(=O)C4=C3C)C)O)C)N(C1)C=O",453.6
47925,"Labriformine","C31H43NO8S","CC1C(C2(C3(C(O1)OC4CC5CCC6C(C5(CC4O3)C)CCC7(C6(CCC7C8=CC(=O)OC8)O)C)O)N=CCS2)O",589.7
47926,"CID 47926","C29H40O9","CC1C(C(=O)C2(C(O1)OC3CC4(C(CCC5C4CCC6(C5(CCC6C7=CC(=O)OC7)O)C)CC3O2)C)O)O",532.6
47927,"3-[(1S,3R,8R,10S,12R,14S,18R,19R,22S)-5,6,7,22-tetrahydroxy-8,14,18-trimethyl-4,9,11-trioxahexacyclo[12.11.0.03,12.05,10.015,23.018,22]pentacosan-19-yl]-2H-furan-5-one","C29H42O9","CC1C(C(C2(C(O1)OC3CC4(C(CCC5C4CCC6(C5(CCC6C7=CC(=O)OC7)O)C)CC3O2)C)O)O)O",534.6
47928,"","C14H22BrClN2O","CC[NH+](CC)CCON=C(C)C1=CC=C(C=C1)Br.[Cl-]",349.69
47929,"","C14H21BrN2O","CCN(CC)CCON=C(C)C1=CC=C(C=C1)Br",313.23
47930,"","C15H25ClN2O","CC[NH+](CC)CCON=C(C)C1=CC=C(C=C1)C.[Cl-]",284.82
47931,"","C15H24N2O","CCN(CC)CCON=C(C)C1=CC=C(C=C1)C",248.36
47932,"2-(2',4'-Diaminophenoxy)ethanol dihydrochloride","C8H14Cl2N2O2","C1=CC(=C(C=C1N)N)OCCO.Cl.Cl",241.11
47933,"2-(2,4-Diaminophenoxy)ethanol","C8H12N2O2","C1=CC(=C(C=C1N)N)OCCO",168.19
47934,"Ammonium, (2-acetamidoethyl)dimethylethyl-, iodide","C8H19IN2O","CC[N+](C)(C)CCNC(=O)C.[I-]",286.15
47935,"2-Acetamidoethyl-ethyl-dimethylazanium","C8H19N2O+","CC[N+](C)(C)CCNC(=O)C",159.25
47936,"Forskolin","C22H34O7","CC(=O)OC1C(C2C(CCC(C2(C3(C1(OC(CC3=O)(C)C=C)C)O)C)O)(C)C)O",410.5
47937,"Ethyl 2-{3-[(6-chloro-1,3-benzothiazol-2-YL)oxy]phenoxy}propanoate","C18H16ClNO4S","CCOC(=O)C(C)OC1=CC=CC(=C1)OC2=NC3=C(S2)C=C(C=C3)Cl",377.8
47938,"Fenoxaprop-ethyl","C18H16ClNO5","CCOC(=O)C(C)OC1=CC=C(C=C1)OC2=NC3=C(O2)C=C(C=C3)Cl",361.8
47939,"","C23H20N4S","CC1=CC(=CC=C1)C2=C3C(=CC=C2)NC(=C3C=NN=C(N)S)C4=CC=CC=C4",384.5
47940,"","C23H20N4S","CC1=CC=C(C=C1)C2=C3C(=CC=C2)NC(=C3C=NN=C(N)S)C4=CC=CC=C4",384.5
47941,"","C23H20N4OS","COC1=CC=CC=C1C2=C3C(=CC=C2)NC(=C3C=NN=C(N)S)C4=CC=CC=C4",400.5
47942,"","C23H21N5OS","COC1=CC=CC=C1C2=C3C(=CC=C2)NC(=C3C=NN=C(N)S)C4=CC(=CC=C4)N",415.5
47943,"","C23H21N5S","CC1=CC(=CC=C1)C2=C3C(=CC=C2)NC(=C3C=NN=C(N)S)C4=CC(=CC=C4)N",399.5
47944,"","C23H21N5S","CC1=CC=C(C=C1)C2=C3C(=CC=C2)NC(=C3C=NN=C(N)S)C4=CC(=CC=C4)N",399.5
47945,"1-(3-Furanyl)-6,7-dihydroxy-4,8-dimethyl-1-nonanone","C15H24O4","CC(C)C(C(CC(C)CCC(=O)C1=COC=C1)O)O",268.35
