"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
48901,"1-(3-Fluorophenyl)-2-(propylamino)ethan-1-ol--hydrogen bromide (1/1)","C11H17BrFNO","CCC[NH2+]CC(C1=CC(=CC=C1)F)O.[Br-]",278.16
48902,"1-(3-Fluorophenyl)-2-(propylamino)ethanol","C11H16FNO","CCCNCC(C1=CC(=CC=C1)F)O",197.25
48903,"","C36H36N2O5","C1C(COC2=CC=CC=C2C(=N1)C=CC3=CC=CC=C3)O.C1C(COC2=CC=CC=C2C(=N1)C=CC3=CC=CC=C3)O.O",576.7
48904,"","C18H17NO2","C1C(COC2=CC=CC=C2C(=N1)C=CC3=CC=CC=C3)O",279.3
48905,"6-Benzoxazoleacetic acid, 2-(p-fluorophenyl)-alpha-methyl-","C16H12FNO3","CC(C1=CC2=C(C=C1)N=C(O2)C3=CC=C(C=C3)F)C(=O)O",285.27
48906,"","C36H34N4O9","C1C(COC2=CC=CC=C2C(=N1)C=CC3=CC=C(C=C3)[N+](=O)[O-])O.C1C(COC2=CC=CC=C2C(=N1)C=CC3=CC=C(C=C3)[N+](=O)[O-])O.O",666.7
48907,"","C18H16N2O4","C1C(COC2=CC=CC=C2C(=N1)C=CC3=CC=C(C=C3)[N+](=O)[O-])O",324.3
48908,"Benzoic acid, p-amino-, (2-(dimethylamino)-1-phenyl)ethyl ester","C17H20N2O2","CN(C)CC(C1=CC=CC=C1)OC(=O)C2=CC=C(C=C2)N",284.35
48909,"Benzoic acid, p-amino-, 2-((1-methylheptyl)amino)ethyl ester, citrate (3:1)","C23H36N2O9","CCCCCCC(C)[NH2+]CCOC(=O)C1=CC=C(C=C1)N.C(C(=O)[O-])C(CO)(C(=O)O)C(=O)O",484.5
48910,"2-(Octan-2-ylamino)ethyl 4-aminobenzoate","C17H28N2O2","CCCCCCC(C)NCCOC(=O)C1=CC=C(C=C1)N",292.4
48911,"Benzoic acid, p-amino-, 2-((1-methylheptyl)amino)ethyl ester, hydrogen sulfate (2:1)","C17H30N2O6S","CCCCCCC(C)[NH2+]CCOC(=O)C1=CC=C(C=C1)N.OS(=O)(=O)[O-]",390.5
48912,"Benzoic acid, p-amino-, 2-((1-methylheptyl)amino)ethyl ester, d-tartrate (2:1)","C38H62N4O10","CCCCCCC(C)NCCOC(=O)C1=CC=C(C=C1)N.CCCCCCC(C)NCCOC(=O)C1=CC=C(C=C1)N.C(C(C(=O)O)O)(C(=O)O)O",734.9
48913,"2-Amino-1-phenylethyl benzoate","C15H15NO2","C1=CC=C(C=C1)C(CN)OC(=O)C2=CC=CC=C2",241.28
48914,"","C7H3I3NNaO2","C1=C(C(=C(C(=C1I)N)I)C(=O)[O-])I.[Na+]",536.81
48915,"3-(2-Methylpiperidin-1-yl)propyl 2-benzoylbenzoate--hydrogen chloride (1/1)","C23H28ClNO3","CC1CCCC[NH+]1CCCOC(=O)C2=CC=CC=C2C(=O)C3=CC=CC=C3.[Cl-]",401.9
48916,"3-(2-Methylpiperidin-1-yl)propyl 2-benzoylbenzoate","C23H27NO3","CC1CCCCN1CCCOC(=O)C2=CC=CC=C2C(=O)C3=CC=CC=C3",365.5
48917,"Benzoic acid, 2-(N-benzyl-N-methylamino)ethyl ester, hydrochloride","C17H20ClNO2","C[NH+](CCOC(=O)C1=CC=CC=C1)CC2=CC=CC=C2.[Cl-]",305.8
48918,"2-[Benzyl(methyl)amino]ethyl benzoate","C17H19NO2","CN(CCOC(=O)C1=CC=CC=C1)CC2=CC=CC=C2",269.34
48919,"Benzoic acid, 3-(N-benzyl-N-methylamino)propyl ester, hydrochloride","C18H22ClNO2","C[NH+](CCCOC(=O)C1=CC=CC=C1)CC2=CC=CC=C2.[Cl-]",319.8
48920,"3-[Benzyl(methyl)amino]propyl benzoate","C18H21NO2","CN(CCCOC(=O)C1=CC=CC=C1)CC2=CC=CC=C2",283.4
48921,"3-(2-Methylpiperidin-1-yl)propyl 4-(benzyloxy)benzoate--hydrogen chloride (1/1)","C23H30ClNO3","CC1CCCC[NH+]1CCCOC(=O)C2=CC=C(C=C2)OCC3=CC=CC=C3.[Cl-]",403.9
48922,"Benzoic acid, 3,5-bis(formamido)-2,4,6-triiodo-","C9H5I3N2O4","C(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC=O)I",585.86
48923,"","C31H48N2O5","CC(=CCCC(=CCCC(=CCN1CCN(CC1)CCOC(=O)C2=CC(=C(C(=C2)OC)OC)OC)C)C)C",528.7
48924,"","C28H42N2O2","CC(=CCCC(=CCCC(=CCN1CCN(CC1)CCOC(=O)C2=CC=CC=C2)C)C)C",438.6
48925,"3-(2,4,6-Trimethylpiperidin-1-yl)propyl benzoate--hydrogen chloride (1/1)","C18H28ClNO2","CC1CC([NH+](C(C1)C)CCCOC(=O)C2=CC=CC=C2)C.[Cl-]",325.9
48926,"3-(2,4,6-Trimethylpiperidin-1-yl)propyl benzoate","C18H27NO2","CC1CC(N(C(C1)C)CCCOC(=O)C2=CC=CC=C2)C",289.4
48927,"3-(2-Methylpiperidin-1-yl)propyl 4-phenoxybenzoate--hydrogen chloride (1/1)","C22H28ClNO3","CC1CCCC[NH+]1CCCOC(=O)C2=CC=C(C=C2)OC3=CC=CC=C3.[Cl-]",389.9
48928,"Benzoic acid, (1-phenyl-2-piperidino)ethyl ester","C20H23NO2","C1CCN(CC1)CC(C2=CC=CC=C2)OC(=O)C3=CC=CC=C3",309.4
48929,"Benzoic acid, 3-(piperidino)propyl ester, hydrochloride","C15H22ClNO2","C1CC[NH+](CC1)CCCOC(=O)C2=CC=CC=C2.[Cl-]",283.79
48930,"3-Piperidin-1-ylpropyl benzoate","C15H21NO2","C1CCN(CC1)CCCOC(=O)C2=CC=CC=C2",247.33
48931,"2-(Piperidin-2-yl)ethyl benzoate--hydrogen chloride (1/1)","C14H20ClNO2","C1CC[NH2+]C(C1)CCOC(=O)C2=CC=CC=C2.[Cl-]",269.77
48932,"2-Piperidin-2-ylethyl benzoate","C14H19NO2","C1CCNC(C1)CCOC(=O)C2=CC=CC=C2",233.31
48933,"3-(2-Methylpiperidin-1-yl)propyl 4-propoxybenzoate--hydrogen chloride (1/1)","C19H30ClNO3","CCCOC1=CC=C(C=C1)C(=O)OCCC[NH+]2CCCCC2C.[Cl-]",355.9
48934,"Benzoic acid, 3-(2-propylpiperidino)propyl ester, hydrochloride","C18H28ClNO2","CCCC1CCCC[NH+]1CCCOC(=O)C2=CC=CC=C2.[Cl-]",325.9
48935,"3-(2-Propylpiperidin-1-yl)propyl benzoate","C18H27NO2","CCCC1CCCCN1CCCOC(=O)C2=CC=CC=C2",289.4
48936,"BENZOIC ACID, o-(PROPYLTHIO)-, 2-(DIBUTYLAMINO)ETHYL ESTER","C20H33NO2S","CCCCN(CCCC)CCOC(=O)C1=CC=CC=C1SCCC",351.5
